"Status","Year","Responsibility_level","Ethnicity","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","G6/G7","White","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Asian","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Asian","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Asian","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Asian","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Asian","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Asian","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Asian","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Asian","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Asian","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Asian","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Asian","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Asian","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Asian","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Asian","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Asian","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Asian","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Asian","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Black","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Black","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Black","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Black","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Black","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Black","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Black","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Black","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Black","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Black","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Black","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Black","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Black","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Black","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Black","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Black","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Black","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Black","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Black","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Chinese","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Chinese","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Chinese","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Chinese","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Chinese","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Chinese","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Chinese","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Chinese","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Chinese","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Chinese","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Chinese","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Chinese","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Chinese","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Chinese","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Chinese","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Chinese","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Chinese","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Chinese","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Chinese","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Chinese","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Chinese","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Mixed","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Mixed","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Mixed","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Mixed","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Mixed","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Mixed","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Mixed","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Mixed","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Mixed","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Mixed","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Mixed","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Mixed","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Mixed","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Mixed","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Mixed","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Mixed","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Other ethnicity","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Other ethnicity","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Other ethnicity","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Other ethnicity","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Other ethnicity","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Other ethnicity","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Other ethnicity","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Other ethnicity","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Other ethnicity","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Other ethnicity","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Other ethnicity","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Undeclared","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Undeclared","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Undeclared","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Unknown","200","190","84510","72000"
"New entrant CS","2021","SCS","White","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","White","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","White","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","White","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","White","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","White","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","White","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","White","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","White","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","White","Medicine","40","20","[c]","[c]"
"New entrant CS","2021","SCS","White","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","White","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","White","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","White","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","White","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","White","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","White","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","White","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","White","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","White","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","White","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Asian","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Asian","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Asian","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Asian","Digital, Data and Technology","80","80","37490","36760"
"New entrant CS","2021","SEO/HEO","Asian","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Asian","Finance","30","30","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Asian","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Asian","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Asian","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Asian","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Asian","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Asian","Legal","40","40","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Asian","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Asian","Operational Delivery","130","120","35210","33950"
"New entrant CS","2021","SEO/HEO","Asian","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Asian","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Asian","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Asian","Policy","120","120","34090","33570"
"New entrant CS","2021","SEO/HEO","Asian","Project Delivery","40","40","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Asian","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Asian","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Asian","Science and Engineering","40","40","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Asian","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Asian","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Asian","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Asian","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Asian","Unknown","100","100","35420","35530"
"New entrant CS","2021","SEO/HEO","Asian","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Black","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Black","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Black","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Black","Digital, Data and Technology","40","40","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Black","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Black","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Black","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Black","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Black","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Black","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Black","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Black","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Black","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Black","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Black","Operational Delivery","100","90","34500","32900"
"New entrant CS","2021","SEO/HEO","Black","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Black","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Black","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Black","Policy","70","70","34520","33570"
"New entrant CS","2021","SEO/HEO","Black","Project Delivery","30","30","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Black","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Black","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Black","Science and Engineering","40","30","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Black","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Black","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Black","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Black","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Black","Unknown","60","50","35410","36100"
"New entrant CS","2021","SEO/HEO","Black","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Chinese","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Chinese","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Chinese","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Chinese","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Chinese","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Chinese","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Chinese","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Chinese","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Chinese","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Chinese","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Chinese","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Chinese","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Chinese","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Chinese","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Chinese","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Chinese","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Chinese","Operational Research","[c]","[c]","[c]","[c]"
