"Status","Year","Sexual_orientation","Parent_department","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","LGBO","Welsh Government","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Attorney General's Departments","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Attorney General's Departments","Government Legal Department","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Attorney General's Departments","Serious Fraud Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cabinet Office","Cabinet Office (excl. agencies)","60","60","36870","32690"
"New entrant CS","2021","Undeclared","Chancellor's other departments","Government Actuary's Department","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chancellor's other departments","National Savings and Investments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Charity Commission","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Competition and Markets Authority","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Department for Business, Energy and Industrial Strategy (excl. agencies)","60","60","38420","33570"
"New entrant CS","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Business, Energy and Industrial Strategy","UK Intellectual Property Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Business, Energy and Industrial Strategy","UK Space Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Education","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Education","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Education","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","40","40","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs (excl. agencies)","60","60","34400","32560"
"New entrant CS","2021","Undeclared","Department for Environment, Food and Rural Affairs","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for International Trade","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Transport","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Transport","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Transport","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Transport","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Work and Pensions","Department for Work and Pensions (excl. agencies)","770","750","27200","27570"
"New entrant CS","2021","Undeclared","Department for Work and Pensions","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department of Health and Social Care","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department of Health and Social Care","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department of Health and Social Care","Public Health England","310","260","37220","32330"
"New entrant CS","2021","Undeclared","Food Standards Agency","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Land Registry","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Revenue and Customs","HM Revenue and Customs (excl. agencies)","80","80","27020","24120"
"New entrant CS","2021","Undeclared","HM Revenue and Customs","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Treasury","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Treasury","HM Treasury (excl. agencies)","80","80","33490","32320"
"New entrant CS","2021","Undeclared","HM Treasury","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Home Office","Home Office (incl. agencies)","40","40","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence","Ministry of Defence (excl. agencies)","130","130","29870","26350"
"New entrant CS","2021","Undeclared","Ministry of Defence","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Housing, Communities and Local Government","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Housing, Communities and Local Government","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Justice","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Justice","HM Courts and Tribunals Service","70","70","21350","19930"
"New entrant CS","2021","Undeclared","Ministry of Justice","HM Prison and Probation Service","130","120","24880","22920"
"New entrant CS","2021","Undeclared","Ministry of Justice","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Justice","Ministry of Justice (excl. agencies)","40","30","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Justice","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","National Crime Agency","National Crime Agency","70","70","31460","28840"
"New entrant CS","2021","Undeclared","Office for Standards in Education","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Rail and Road","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other Cabinet Office Agencies","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other Cabinet Office Agencies","Government Property Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scottish Government","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scottish Government","Education Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scottish Government","Food Standards Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scottish Government","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scottish Government","National Records of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scottish Government","Scottish Courts and Tribunals Service","90","90","22930","20850"
"New entrant CS","2021","Undeclared","Scottish Government","Scottish Forestry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scottish Government","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scottish Government","Scottish Prison Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scottish Government","Social Security Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","The National Archives","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","UK Export Finance","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","United Kingdom Statistics Authority","United Kingdom Statistics Authority","50","50","33050","32540"
"New entrant CS","2021","Undeclared","Wales Office","Wales Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Water Services Regulation Authority","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Welsh Government","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Attorney General's Departments","Crown Prosecution Service","140","140","31010","25480"
"New entrant CS","2021","Unknown","Attorney General's Departments","Government Legal Department","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Attorney General's Departments","Serious Fraud Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cabinet Office","Cabinet Office (excl. agencies)","1040","1040","40800","28000"
"New entrant CS","2021","Unknown","Chancellor's other departments","Government Actuary's Department","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Charity Commission","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Advisory, Conciliation and Arbitration Service","110","100","26110","24250"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Companies House","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Department for Business, Energy and Industrial Strategy (excl. agencies)","140","140","37670","33570"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Insolvency Service","110","110","23040","20880"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Met Office","130","130","33550","30930"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","UK Intellectual Property Office","130","120","27160","23320"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","UK Space Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","50","50","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education","Department for Education (excl. agencies)","230","230","35510","32670"
"New entrant CS","2021","Unknown","Department for Education","Education and Skills Funding Agency","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","70","70","24870","24370"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs (excl. agencies)","250","250","36620","32560"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs","Rural Payments Agency","50","40","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for International Trade","Department for International Trade","150","150","32820","31800"
"New entrant CS","2021","Unknown","Department for Transport","Department for Transport (excl. agencies)","190","190","37280","34710"
"New entrant CS","2021","Unknown","Department for Transport","Driver and Vehicle Licensing Agency","150","130","22560","21590"
