"Status","Year","Sex","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Male","Unknown","Lancashire","470","470","23250","21010"
"New entrant CS","2021","Male","Unknown","Leicestershire, Rutland and Northamptonshire","170","170","25360","27570"
"New entrant CS","2021","Male","Unknown","Lincolnshire","30","30","[c]","[c]"
"New entrant CS","2021","Male","Unknown","Merseyside","150","140","27380","27570"
"New entrant CS","2021","Male","Unknown","North Eastern Scotland","50","50","29640","27570"
"New entrant CS","2021","Male","Unknown","North Yorkshire","60","60","25410","27570"
"New entrant CS","2021","Male","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Unknown","Northumberland and Tyne and Wear","660","660","24620","21010"
"New entrant CS","2021","Male","Unknown","Outer London - East and North East","260","250","29780","31060"
"New entrant CS","2021","Male","Unknown","Outer London - South","150","140","31650","31060"
"New entrant CS","2021","Male","Unknown","Outer London - West and North West","260","260","30350","31060"
"New entrant CS","2021","Male","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Unknown","Shropshire and Staffordshire","120","120","27010","27570"
"New entrant CS","2021","Male","Unknown","South Yorkshire","190","190","25330","21010"
"New entrant CS","2021","Male","Unknown","Southern Scotland","80","80","26440","27570"
"New entrant CS","2021","Male","Unknown","Surrey, East and West Sussex","260","260","26190","27570"
"New entrant CS","2021","Male","Unknown","Tees Valley and Durham","110","100","22570","21010"
"New entrant CS","2021","Male","Unknown","Unknown","350","350","33510","27570"
"New entrant CS","2021","Male","Unknown","West Central Scotland","360","360","27770","22790"
"New entrant CS","2021","Male","Unknown","West Midlands","250","250","26390","27570"
"New entrant CS","2021","Male","Unknown","West Wales and The Valleys","150","150","23710","21010"
"New entrant CS","2021","Male","Unknown","West Yorkshire","480","480","27690","27570"
"New entrant CS","2021","Male","Veterinarian","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Veterinarian","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Veterinarian","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Veterinarian","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Veterinarian","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Veterinarian","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Veterinarian","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Veterinarian","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Veterinarian","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Veterinarian","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Veterinarian","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Veterinarian","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Veterinarian","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Veterinarian","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Veterinarian","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data and Technology","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data and Technology","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data and Technology","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Economics","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Delivery","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Delivery","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Delivery","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Social Research","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Social Research","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Social Research","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Statistics","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Statistics","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Statistics","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Commercial","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Commercial","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Commercial","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Commercial","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Commercial","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Commercial","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Commercial","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Commercial","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Commercial","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Commercial","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Commercial","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Commercial","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","80","80","27500","26670"
"New entrant CS","2022","Female","Commercial","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Commercial","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Commercial","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Commercial","Inner London - West","100","90","37790","34710"
"New entrant CS","2022","Female","Commercial","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Commercial","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Commercial","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Commercial","Merseyside","30","30","[c]","[c]"
"New entrant CS","2022","Female","Commercial","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Commercial","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Commercial","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Commercial","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Commercial","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Commercial","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Commercial","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Commercial","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Commercial","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Commercial","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Commercial","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Commercial","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Commercial","West Yorkshire","40","[c]","[c]","[c]"
"New entrant CS","2022","Female","Communications","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Communications","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Communications","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Communications","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Communications","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Communications","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Communications","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Communications","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Communications","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Communications","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Communications","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Communications","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Communications","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Communications","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Communications","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Communications","Inner London - West","220","200","37270","34260"
"New entrant CS","2022","Female","Communications","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Communications","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Communications","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Communications","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Communications","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Communications","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Communications","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Communications","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Communications","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Communications","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Communications","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Communications","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Communications","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Communications","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Communications","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Corporate Finance","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Corporate Finance","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Corporate Finance","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Corporate Finance","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Corporate Finance","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Corporate Finance","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Corporate Finance","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Counter Fraud","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Counter Fraud","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Counter Fraud","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Counter Fraud","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Counter Fraud","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Counter Fraud","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Counter Fraud","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Counter Fraud","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Counter Fraud","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Counter Fraud","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Counter Fraud","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Counter Fraud","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Counter Fraud","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Counter Fraud","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Counter Fraud","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Counter Fraud","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Counter Fraud","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Counter Fraud","Kent","30","30","[c]","[c]"
"New entrant CS","2022","Female","Counter Fraud","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Counter Fraud","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Counter Fraud","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Counter Fraud","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Counter Fraud","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Counter Fraud","Northumberland, and Tyne and Wear","50","50","27080","27570"
"New entrant CS","2022","Female","Counter Fraud","Outer London - East and North East","50","50","26210","25110"
"New entrant CS","2022","Female","Counter Fraud","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Counter Fraud","Outer London - West and North West","[c]","[c]","[c]","[c]"
