"Status","Year","Parent_department","Organisation","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","130","120","34790","33210"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities (excl. agencies)","White","350","340","36640","33210"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Planning Inspectorate","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Planning Inspectorate","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Planning Inspectorate","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Planning Inspectorate","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Planning Inspectorate","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Planning Inspectorate","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Planning Inspectorate","White","40","40","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Queen Elizabeth II Centre","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Queen Elizabeth II Centre","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Queen Elizabeth II Centre","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Queen Elizabeth II Centre","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Queen Elizabeth II Centre","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Department for Transport (excl. agencies)","Asian","70","70","38330","34710"
"New entrant CS","2022","Department for Transport","Department for Transport (excl. agencies)","Black","30","30","[c]","[c]"
"New entrant CS","2022","Department for Transport","Department for Transport (excl. agencies)","Mixed","30","30","[c]","[c]"
"New entrant CS","2022","Department for Transport","Department for Transport (excl. agencies)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Department for Transport (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Department for Transport (excl. agencies)","Unknown","250","240","42410","38650"
"New entrant CS","2022","Department for Transport","Department for Transport (excl. agencies)","White","330","330","43610","42470"
"New entrant CS","2022","Department for Transport","Driver and Vehicle Licensing Agency","Asian","40","40","[c]","[c]"
"New entrant CS","2022","Department for Transport","Driver and Vehicle Licensing Agency","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Driver and Vehicle Licensing Agency","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Driver and Vehicle Licensing Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Driver and Vehicle Licensing Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Driver and Vehicle Licensing Agency","Unknown","210","190","20310","18310"
"New entrant CS","2022","Department for Transport","Driver and Vehicle Licensing Agency","White","380","350","22550","21840"
"New entrant CS","2022","Department for Transport","Driver and Vehicle Standards Agency","Asian","40","40","[c]","[c]"
"New entrant CS","2022","Department for Transport","Driver and Vehicle Standards Agency","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Driver and Vehicle Standards Agency","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Driver and Vehicle Standards Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Driver and Vehicle Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Driver and Vehicle Standards Agency","Unknown","330","320","25880","26130"
"New entrant CS","2022","Department for Transport","Driver and Vehicle Standards Agency","White","250","240","26860","26130"
"New entrant CS","2022","Department for Transport","Maritime and Coastguard Agency","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Maritime and Coastguard Agency","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Maritime and Coastguard Agency","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Maritime and Coastguard Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Maritime and Coastguard Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Maritime and Coastguard Agency","Unknown","60","60","30460","26840"
"New entrant CS","2022","Department for Transport","Maritime and Coastguard Agency","White","110","110","31880","26840"
"New entrant CS","2022","Department for Transport","Vehicle Certification Agency","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Vehicle Certification Agency","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Vehicle Certification Agency","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Vehicle Certification Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Vehicle Certification Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Vehicle Certification Agency","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Department for Work and Pensions (excl. agencies)","Asian","1370","1340","27170","27570"
"New entrant CS","2022","Department for Work and Pensions","Department for Work and Pensions (excl. agencies)","Black","660","650","27980","27570"
"New entrant CS","2022","Department for Work and Pensions","Department for Work and Pensions (excl. agencies)","Mixed","290","280","26180","27570"
"New entrant CS","2022","Department for Work and Pensions","Department for Work and Pensions (excl. agencies)","Other ethnicity","80","80","26840","27570"
"New entrant CS","2022","Department for Work and Pensions","Department for Work and Pensions (excl. agencies)","Undeclared","210","200","27340","27570"
"New entrant CS","2022","Department for Work and Pensions","Department for Work and Pensions (excl. agencies)","Unknown","1510","1470","26390","27570"
"New entrant CS","2022","Department for Work and Pensions","Department for Work and Pensions (excl. agencies)","White","6140","6000","25750","27570"
"New entrant CS","2022","Department for Work and Pensions","Health and Safety Executive","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Health and Safety Executive","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Health and Safety Executive","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Health and Safety Executive","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Health and Safety Executive","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Health and Safety Executive","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Health and Safety Executive","White","220","220","33760","29380"
"New entrant CS","2022","Department of Health and Social Care","Department of Health and Social Care (excl. agencies)","Asian","50","40","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Department of Health and Social Care (excl. agencies)","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Department of Health and Social Care (excl. agencies)","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Department of Health and Social Care (excl. agencies)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Department of Health and Social Care (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Department of Health and Social Care (excl. agencies)","Unknown","540","250","36880","32790"
"New entrant CS","2022","Department of Health and Social Care","Department of Health and Social Care (excl. agencies)","White","300","270","36990","32790"
"New entrant CS","2022","Department of Health and Social Care","Medicines and Healthcare Products Regulatory Agency","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Medicines and Healthcare Products Regulatory Agency","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Medicines and Healthcare Products Regulatory Agency","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Medicines and Healthcare Products Regulatory Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Medicines and Healthcare Products Regulatory Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Medicines and Healthcare Products Regulatory Agency","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Public Health England","Asian","40","30","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Public Health England","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Public Health England","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Public Health England","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Public Health England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Public Health England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Public Health England","White","180","150","40570","36330"
"New entrant CS","2022","Department of Health and Social Care","UK Health Security Agency","Asian","240","210","32150","28410"
"New entrant CS","2022","Department of Health and Social Care","UK Health Security Agency","Black","170","160","30620","28590"
"New entrant CS","2022","Department of Health and Social Care","UK Health Security Agency","Mixed","60","60","33700","28590"
"New entrant CS","2022","Department of Health and Social Care","UK Health Security Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","UK Health Security Agency","Undeclared","70","60","37600","32790"
"New entrant CS","2022","Department of Health and Social Care","UK Health Security Agency","Unknown","470","460","45210","38570"
"New entrant CS","2022","Department of Health and Social Care","UK Health Security Agency","White","1050","970","35910","32310"
"New entrant CS","2022","Estyn","Estyn","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Estyn","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Estyn","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Estyn","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Estyn","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Food Standards Agency","Asian","[c]","[c]","[c]","[c]"
