"Status","Year","Function_of_post","Age","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Analysis","16-19","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","16-19","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","16-19","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","16-19","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","16-19","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","20-29","Asian","100","90","29560","28310"
"New entrant CS","2022","Analysis","20-29","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","20-29","Mixed","30","30","[c]","[c]"
"New entrant CS","2022","Analysis","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","20-29","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","20-29","Unknown","160","150","30720","29230"
"New entrant CS","2022","Analysis","20-29","White","650","650","30590","30710"
"New entrant CS","2022","Analysis","30-39","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","30-39","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","30-39","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","30-39","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","30-39","Unknown","50","40","[c]","[c]"
"New entrant CS","2022","Analysis","30-39","White","170","160","38540","36840"
"New entrant CS","2022","Analysis","40-49","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","40-49","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","40-49","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","40-49","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","40-49","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","40-49","White","80","80","41920","36840"
"New entrant CS","2022","Analysis","50-59","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","50-59","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","50-59","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","50-59","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","50-59","White","30","30","[c]","[c]"
"New entrant CS","2022","Analysis","60-64","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","60-64","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","60-64","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","60-64","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","60-64","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","65+","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","65+","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","65+","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","65+","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","65+","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","65+","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","16-19","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","16-19","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","16-19","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","16-19","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","16-19","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","16-19","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","20-29","Asian","30","30","[c]","[c]"
"New entrant CS","2022","Commercial","20-29","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","20-29","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","20-29","Unknown","100","90","31710","27270"
"New entrant CS","2022","Commercial","20-29","White","190","180","29030","26700"
"New entrant CS","2022","Commercial","30-39","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","30-39","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","30-39","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","30-39","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","30-39","Unknown","120","110","58030","61710"
"New entrant CS","2022","Commercial","30-39","White","130","120","34970","33000"
"New entrant CS","2022","Commercial","40-49","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","40-49","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","40-49","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","40-49","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","40-49","Unknown","100","90","70650","70000"
"New entrant CS","2022","Commercial","40-49","White","80","80","37390","36500"
"New entrant CS","2022","Commercial","50-59","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","50-59","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","50-59","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","50-59","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","50-59","Unknown","60","60","73770","70930"
"New entrant CS","2022","Commercial","50-59","White","50","50","[c]","[c]"
"New entrant CS","2022","Commercial","60-64","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","60-64","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","60-64","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","60-64","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","60-64","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","60-64","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","65+","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","65+","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","65+","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","65+","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","65+","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","16-19","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","16-19","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","16-19","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","16-19","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","16-19","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","16-19","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","20-29","Asian","100","90","26710","26590"
"New entrant CS","2022","Communications","20-29","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","20-29","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","20-29","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","20-29","Unknown","280","270","28490","26590"
"New entrant CS","2022","Communications","20-29","White","300","290","29350","26590"
"New entrant CS","2022","Communications","30-39","Asian","60","60","27030","26590"
"New entrant CS","2022","Communications","30-39","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","30-39","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","30-39","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","30-39","Unknown","140","130","31680","27040"
"New entrant CS","2022","Communications","30-39","White","210","200","33880","30940"
"New entrant CS","2022","Communications","40-49","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","40-49","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","40-49","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","40-49","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","40-49","Unknown","70","60","32000","26590"
"New entrant CS","2022","Communications","40-49","White","90","90","38250","33080"
"New entrant CS","2022","Communications","50-59","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","50-59","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","50-59","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","50-59","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","50-59","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Communications","50-59","White","60","60","35430","31630"
"New entrant CS","2022","Communications","60-64","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","60-64","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","60-64","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","60-64","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","60-64","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","65+","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","65+","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","65+","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","65+","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","65+","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","65+","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","16-19","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","16-19","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","16-19","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","16-19","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","16-19","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","16-19","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","20-29","Asian","80","80","27050","26590"
"New entrant CS","2022","Counter Fraud","20-29","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","20-29","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","20-29","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","20-29","Unknown","150","140","27130","26590"
"New entrant CS","2022","Counter Fraud","20-29","White","370","370","25850","26590"
"New entrant CS","2022","Counter Fraud","30-39","Asian","50","50","[c]","[c]"
"New entrant CS","2022","Counter Fraud","30-39","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","30-39","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","30-39","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","30-39","Unknown","100","90","28260","26590"
"New entrant CS","2022","Counter Fraud","30-39","White","270","260","27570","26590"
"New entrant CS","2022","Counter Fraud","40-49","Asian","30","30","[c]","[c]"
"New entrant CS","2022","Counter Fraud","40-49","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","40-49","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","40-49","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","40-49","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Counter Fraud","40-49","White","150","150","27600","27570"
"New entrant CS","2022","Counter Fraud","50-59","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","50-59","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","50-59","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","50-59","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","50-59","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","50-59","White","150","140","27380","26590"
"New entrant CS","2022","Counter Fraud","60-64","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","60-64","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","60-64","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","60-64","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","60-64","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","65+","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","65+","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","65+","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","65+","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","65+","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","65+","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","16-19","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","16-19","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","16-19","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","16-19","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","16-19","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","16-19","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","20-29","Asian","90","90","21500","21250"
"New entrant CS","2022","Debt","20-29","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","20-29","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","20-29","Unknown","140","140","21400","21250"
"New entrant CS","2022","Debt","20-29","White","200","200","21600","21250"
"New entrant CS","2022","Debt","30-39","Asian","40","40","[c]","[c]"
"New entrant CS","2022","Debt","30-39","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","30-39","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","30-39","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","30-39","Unknown","80","70","21490","21250"
"New entrant CS","2022","Debt","30-39","White","130","120","22080","21250"
"New entrant CS","2022","Debt","40-49","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","40-49","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","40-49","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","40-49","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","40-49","Unknown","30","30","[c]","[c]"
