"Status","Year","Region_ITL2","Region_ITL3","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","East Wales","Monmouthshire and Newport","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Monmouthshire and Newport","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Monmouthshire and Newport","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Monmouthshire and Newport","Social Research","60","60","31540","29540"
"New entrant CS","2021","East Wales","Monmouthshire and Newport","Statistics","60","60","31480","29540"
"New entrant CS","2021","East Wales","Monmouthshire and Newport","Unknown","120","110","27240","27570"
"New entrant CS","2021","East Wales","Powys","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Powys","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Powys","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Powys","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Powys","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Powys","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Powys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Operational Delivery","110","110","23310","22850"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Operational Delivery","100","90","23040","22350"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Unknown","60","60","27040","27570"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Operational Delivery","50","50","21950","21430"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Angus and Dundee City","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Angus and Dundee City","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Angus and Dundee City","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Angus and Dundee City","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Angus and Dundee City","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Angus and Dundee City","Unknown","130","120","25380","21010"
"New entrant CS","2021","Eastern Scotland","City of Edinburgh","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","City of Edinburgh","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","City of Edinburgh","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","City of Edinburgh","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","City of Edinburgh","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","City of Edinburgh","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","City of Edinburgh","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","City of Edinburgh","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","City of Edinburgh","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","City of Edinburgh","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","City of Edinburgh","Operational Delivery","180","180","23640","20850"
"New entrant CS","2021","Eastern Scotland","City of Edinburgh","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","City of Edinburgh","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","City of Edinburgh","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","City of Edinburgh","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","City of Edinburgh","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","City of Edinburgh","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","City of Edinburgh","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","City of Edinburgh","Tax","350","340","20940","20140"
"New entrant CS","2021","Eastern Scotland","City of Edinburgh","Unknown","860","840","35620","30650"
"New entrant CS","2021","Eastern Scotland","Clackmannanshire and Fife","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Clackmannanshire and Fife","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Clackmannanshire and Fife","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Clackmannanshire and Fife","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Clackmannanshire and Fife","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Clackmannanshire and Fife","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Clackmannanshire and Fife","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Clackmannanshire and Fife","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Clackmannanshire and Fife","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Clackmannanshire and Fife","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Clackmannanshire and Fife","Unknown","50","40","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","East Lothian and Midlothian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Falkirk","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Falkirk","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Falkirk","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Falkirk","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Falkirk","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Falkirk","Unknown","120","110","21960","21010"
"New entrant CS","2021","Eastern Scotland","Perth and Kinross and Stirling","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Perth and Kinross and Stirling","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Perth and Kinross and Stirling","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Perth and Kinross and Stirling","Operational Delivery","40","40","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Perth and Kinross and Stirling","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Perth and Kinross and Stirling","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Perth and Kinross and Stirling","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Perth and Kinross and Stirling","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Perth and Kinross and Stirling","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Perth and Kinross and Stirling","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Perth and Kinross and Stirling","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Perth and Kinross and Stirling","Unknown","50","50","27070","27570"
"New entrant CS","2021","Eastern Scotland","West Lothian","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","West Lothian","Unknown","60","60","23090","21010"
"New entrant CS","2021","Essex","Essex Haven Gateway","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Essex Haven Gateway","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Essex Haven Gateway","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Essex Haven Gateway","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Essex Haven Gateway","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Essex Haven Gateway","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Essex Haven Gateway","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Essex Haven Gateway","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Essex Haven Gateway","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Essex Haven Gateway","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Essex Haven Gateway","Unknown","70","70","28140","29290"
"New entrant CS","2021","Essex","Essex Thames Gateway","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Essex Thames Gateway","Operational Delivery","40","40","[c]","[c]"
"New entrant CS","2021","Essex","Essex Thames Gateway","Unknown","120","120","27500","29290"
"New entrant CS","2021","Essex","Heart of Essex","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Heart of Essex","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Heart of Essex","Operational Delivery","130","130","24730","23880"
"New entrant CS","2021","Essex","Heart of Essex","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Heart of Essex","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Heart of Essex","Unknown","70","70","29140","29290"
"New entrant CS","2021","Essex","Southend-on-Sea","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Southend-on-Sea","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Southend-on-Sea","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Southend-on-Sea","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Southend-on-Sea","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Southend-on-Sea","Unknown","80","80","27680","29290"
"New entrant CS","2021","Essex","Thurrock","Operational Delivery","40","40","[c]","[c]"
"New entrant CS","2021","Essex","Thurrock","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","West Essex","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","West Essex","Operational Delivery","30","30","[c]","[c]"
"New entrant CS","2021","Essex","West Essex","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","West Essex","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","West Essex","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","West Essex","Unknown","60","60","28620","29290"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Commercial","60","60","35960","34000"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Digital, Data and Technology","70","70","41180","43000"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Finance","70","70","29080","25000"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Human Resources","60","60","30360","22000"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Knowledge and Information Management","30","30","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Operational Delivery","160","150","27690","24880"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Other","140","130","29390","22900"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Project Delivery","160","160","37740","35000"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Science and Engineering","200","200","30430","27540"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","140","130","29830","27570"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Communications","[c]","[c]","[c]","[c]"
