"Status","Year","Region_ITL2","Region_ITL3","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Hampshire and Isle of Wight","Central Hampshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Central Hampshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Central Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Central Hampshire","Unknown","50","50","32300","28000"
"New entrant CS","2021","Hampshire and Isle of Wight","Central Hampshire","White","290","280","28420","26350"
"New entrant CS","2021","Hampshire and Isle of Wight","Isle of Wight","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Isle of Wight","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Isle of Wight","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Isle of Wight","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Isle of Wight","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Isle of Wight","White","80","80","24240","24120"
"New entrant CS","2021","Hampshire and Isle of Wight","North Hampshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","North Hampshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","North Hampshire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","North Hampshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","North Hampshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","North Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","North Hampshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","North Hampshire","White","120","110","28170","27570"
"New entrant CS","2021","Hampshire and Isle of Wight","Portsmouth","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Portsmouth","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Portsmouth","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Portsmouth","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Portsmouth","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Portsmouth","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Portsmouth","Unknown","130","130","27290","20140"
"New entrant CS","2021","Hampshire and Isle of Wight","Portsmouth","White","260","260","28790","27570"
"New entrant CS","2021","Hampshire and Isle of Wight","South Hampshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","South Hampshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","South Hampshire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","South Hampshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","South Hampshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","South Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","South Hampshire","Unknown","130","120","28920","26590"
"New entrant CS","2021","Hampshire and Isle of Wight","South Hampshire","White","400","380","29050","29540"
"New entrant CS","2021","Hampshire and Isle of Wight","Southampton","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Southampton","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Southampton","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Southampton","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Southampton","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Southampton","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Southampton","Unknown","50","50","29450","26130"
"New entrant CS","2021","Hampshire and Isle of Wight","Southampton","White","140","130","30740","27570"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","White","40","40","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Warwickshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Warwickshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Warwickshire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Warwickshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Warwickshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Warwickshire","White","70","60","23870","21970"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Worcestershire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Worcestershire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Worcestershire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Worcestershire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Worcestershire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Worcestershire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Worcestershire","Unknown","40","30","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Worcestershire","White","180","180","25420","22850"
"New entrant CS","2021","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","White","110","110","24940","21380"
"New entrant CS","2021","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Na h-Eileanan Siar","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Na h-Eileanan Siar","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Na h-Eileanan Siar","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Na h-Eileanan Siar","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Na h-Eileanan Siar","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Na h-Eileanan Siar","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Orkney Islands","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Orkney Islands","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Orkney Islands","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Orkney Islands","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Orkney Islands","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Orkney Islands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Orkney Islands","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Shetland Islands","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Shetland Islands","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Shetland Islands","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Shetland Islands","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Shetland Islands","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Shetland Islands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Shetland Islands","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Hackney and Newham","Asian","100","100","30100","31060"
"New entrant CS","2021","Inner London - East","Hackney and Newham","Black","100","100","29040","31060"
"New entrant CS","2021","Inner London - East","Hackney and Newham","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Hackney and Newham","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Hackney and Newham","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Hackney and Newham","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Hackney and Newham","Unknown","50","50","[c]","[c]"
"New entrant CS","2021","Inner London - East","Hackney and Newham","White","90","90","30690","31060"
"New entrant CS","2021","Inner London - East","Haringey and Islington","Asian","50","50","[c]","[c]"
"New entrant CS","2021","Inner London - East","Haringey and Islington","Black","80","80","29280","31060"
"New entrant CS","2021","Inner London - East","Haringey and Islington","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Haringey and Islington","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Haringey and Islington","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Haringey and Islington","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Haringey and Islington","Unknown","170","160","26920","30220"
"New entrant CS","2021","Inner London - East","Haringey and Islington","White","80","80","28870","31060"
"New entrant CS","2021","Inner London - East","Lambeth","Asian","120","110","37290","32330"
"New entrant CS","2021","Inner London - East","Lambeth","Black","180","170","33290","31060"
"New entrant CS","2021","Inner London - East","Lambeth","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Lambeth","Mixed","60","60","35270","31060"
"New entrant CS","2021","Inner London - East","Lambeth","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Lambeth","Undeclared","60","60","39190","32330"
"New entrant CS","2021","Inner London - East","Lambeth","Unknown","110","110","36070","32260"
"New entrant CS","2021","Inner London - East","Lambeth","White","710","650","38250","34060"
"New entrant CS","2021","Inner London - East","Lewisham and Southwark","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Lewisham and Southwark","Black","110","110","28630","31060"
"New entrant CS","2021","Inner London - East","Lewisham and Southwark","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Lewisham and Southwark","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Lewisham and Southwark","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Lewisham and Southwark","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Lewisham and Southwark","Unknown","60","50","40750","31060"
"New entrant CS","2021","Inner London - East","Lewisham and Southwark","White","90","90","29460","31060"
"New entrant CS","2021","Inner London - East","Tower Hamlets","Asian","190","190","38370","31060"
"New entrant CS","2021","Inner London - East","Tower Hamlets","Black","70","70","35220","32870"
"New entrant CS","2021","Inner London - East","Tower Hamlets","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Tower Hamlets","Mixed","70","70","37520","32000"
"New entrant CS","2021","Inner London - East","Tower Hamlets","Other ethnicity","[c]","[c]","[c]","[c]"
