"Status","Year","Sex","Profession_of_post","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Male","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Medicine","White","70","60","61760","52420"
"New entrant CS","2021","Male","Operational Delivery","Asian","310","300","27070","24120"
"New entrant CS","2021","Male","Operational Delivery","Black","180","180","27460","25450"
"New entrant CS","2021","Male","Operational Delivery","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Operational Delivery","Mixed","120","110","27730","25850"
"New entrant CS","2021","Male","Operational Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Operational Delivery","Undeclared","140","130","30200","24570"
"New entrant CS","2021","Male","Operational Delivery","Unknown","2690","2620","24490","22850"
"New entrant CS","2021","Male","Operational Delivery","White","3340","3270","27290","24020"
"New entrant CS","2021","Male","Operational Research","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Operational Research","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Operational Research","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Operational Research","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Operational Research","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Operational Research","White","40","40","[c]","[c]"
"New entrant CS","2021","Male","Other","Asian","40","40","[c]","[c]"
"New entrant CS","2021","Male","Other","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Other","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Other","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Other","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Other","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Other","Unknown","230","220","30940","26300"
"New entrant CS","2021","Male","Other","White","560","550","29090","26000"
"New entrant CS","2021","Male","Planning","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Planning","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Planning","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Planning","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Planning","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Planning","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Planning Inspectors","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Planning Inspectors","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Planning Inspectors","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Planning Inspectors","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Planning Inspectors","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Planning Inspectors","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Policy","Asian","100","100","36340","33570"
"New entrant CS","2021","Male","Policy","Black","50","50","[c]","[c]"
"New entrant CS","2021","Male","Policy","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Policy","Mixed","40","30","[c]","[c]"
"New entrant CS","2021","Male","Policy","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Policy","Undeclared","40","40","[c]","[c]"
"New entrant CS","2021","Male","Policy","Unknown","490","480","40820","34710"
"New entrant CS","2021","Male","Policy","White","740","730","38090","33570"
"New entrant CS","2021","Male","Project Delivery","Asian","40","40","[c]","[c]"
"New entrant CS","2021","Male","Project Delivery","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Project Delivery","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Project Delivery","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Project Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Project Delivery","Unknown","140","140","38670","35900"
"New entrant CS","2021","Male","Project Delivery","White","370","370","39790","37360"
"New entrant CS","2021","Male","Property","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Property","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Property","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Property","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Property","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Property","Unknown","70","70","35810","27880"
"New entrant CS","2021","Male","Property","White","220","220","34970","33000"
"New entrant CS","2021","Male","Psychology","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Psychology","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Psychology","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Psychology","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Psychology","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Psychology","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Science and Engineering","Asian","30","30","[c]","[c]"
"New entrant CS","2021","Male","Science and Engineering","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Science and Engineering","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Science and Engineering","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Science and Engineering","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Science and Engineering","Unknown","130","130","26100","20590"
"New entrant CS","2021","Male","Science and Engineering","White","470","460","32020","28650"
"New entrant CS","2021","Male","Security","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Security","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Security","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Security","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Security","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Security","Unknown","200","200","29150","25540"
"New entrant CS","2021","Male","Security","White","330","330","26870","23540"
"New entrant CS","2021","Male","Social Research","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Social Research","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Social Research","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Social Research","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Social Research","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Social Research","White","40","40","[c]","[c]"
"New entrant CS","2021","Male","Statistics","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Statistics","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Statistics","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Statistics","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Statistics","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Statistics","Unknown","50","50","31770","30100"
"New entrant CS","2021","Male","Statistics","White","90","90","33910","31810"
"New entrant CS","2021","Male","Tax","Asian","90","90","22540","20140"
"New entrant CS","2021","Male","Tax","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Tax","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Tax","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Tax","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Tax","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Tax","Unknown","1060","1040","22550","20140"
"New entrant CS","2021","Male","Tax","White","430","430","23400","20140"
"New entrant CS","2021","Male","Unknown","Asian","1040","1030","28950","27570"
"New entrant CS","2021","Male","Unknown","Black","470","470","28900","29290"
"New entrant CS","2021","Male","Unknown","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Unknown","Mixed","280","270","28760","27570"
"New entrant CS","2021","Male","Unknown","Other ethnicity","70","70","29300","28430"
"New entrant CS","2021","Male","Unknown","Undeclared","200","200","28040","27570"
"New entrant CS","2021","Male","Unknown","Unknown","1790","1770","34480","28000"
"New entrant CS","2021","Male","Unknown","White","5110","5080","27130","27570"
"New entrant CS","2021","Male","Veterinarian","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Veterinarian","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Veterinarian","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Veterinarian","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Veterinarian","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Veterinarian","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data and Technology","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Economics","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Delivery","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Delivery","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Delivery","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Social Research","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Social Research","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Statistics","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Commercial","Asian","30","30","[c]","[c]"
"New entrant CS","2022","Female","Commercial","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Commercial","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Commercial","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Commercial","Unknown","130","100","34940","32790"
"New entrant CS","2022","Female","Commercial","White","280","270","31410","29360"
"New entrant CS","2022","Female","Communications","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Communications","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Communications","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Communications","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Communications","Unknown","130","110","34380","33160"
"New entrant CS","2022","Female","Communications","White","210","200","37620","33720"
"New entrant CS","2022","Female","Corporate Finance","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Corporate Finance","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Corporate Finance","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Corporate Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Corporate Finance","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Counter Fraud","Asian","70","70","26000","25110"
"New entrant CS","2022","Female","Counter Fraud","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Counter Fraud","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Counter Fraud","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Counter Fraud","Unknown","40","30","[c]","[c]"
"New entrant CS","2022","Female","Counter Fraud","White","260","250","25850","27570"
"New entrant CS","2022","Female","Digital, Data and Technology","Asian","120","120","37770","35520"
"New entrant CS","2022","Female","Digital, Data and Technology","Black","50","50","35870","33080"
"New entrant CS","2022","Female","Digital, Data and Technology","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Digital, Data and Technology","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Digital, Data and Technology","Unknown","270","250","37670","34880"
"New entrant CS","2022","Female","Digital, Data and Technology","White","520","510","36160","33080"
"New entrant CS","2022","Female","Economics","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Economics","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Economics","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Economics","Other ethnicity","[c]","[c]","[c]","[c]"
