"Status","Year","Sexual_orientation","Function_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Unknown","Project Delivery","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Inner London - West","60","60","42330","39510"
"New entrant CS","2021","Unknown","Project Delivery","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Tees Valley and Durham","50","50","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Berkshire, Buckinghamshire and Oxfordshire","50","50","27450","25540"
"New entrant CS","2021","Unknown","Security","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Inner London - West","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","North Yorkshire","40","30","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Bedfordshire and Hertfordshire","50","50","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Berkshire, Buckinghamshire and Oxfordshire","80","80","32220","27570"
"New entrant CS","2021","Unknown","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Derbyshire and Nottinghamshire","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Devon","50","50","27790","27570"
"New entrant CS","2021","Unknown","Unknown","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","East Anglia","70","70","26070","27570"
"New entrant CS","2021","Unknown","Unknown","East Wales","70","60","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","East Yorkshire and Northern Lincolnshire","60","60","23730","21430"
"New entrant CS","2021","Unknown","Unknown","Eastern Scotland","480","470","36370","30650"
"New entrant CS","2021","Unknown","Unknown","Essex","80","80","25910","24880"
"New entrant CS","2021","Unknown","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","90","80","28020","27570"
"New entrant CS","2021","Unknown","Unknown","Greater Manchester","230","230","29430","27570"
"New entrant CS","2021","Unknown","Unknown","Hampshire and Isle of Wight","80","80","29890","26350"
"New entrant CS","2021","Unknown","Unknown","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Inner London - East","120","110","31280","31060"
"New entrant CS","2021","Unknown","Unknown","Inner London - West","480","470","39630","35050"
"New entrant CS","2021","Unknown","Unknown","Kent","170","160","25120","24880"
"New entrant CS","2021","Unknown","Unknown","Lancashire","140","140","22990","21010"
"New entrant CS","2021","Unknown","Unknown","Leicestershire, Rutland and Northamptonshire","90","80","26180","27570"
"New entrant CS","2021","Unknown","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Merseyside","160","150","26560","24880"
"New entrant CS","2021","Unknown","Unknown","North Eastern Scotland","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Northern Ireland","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Northumberland and Tyne and Wear","190","190","25230","21010"
"New entrant CS","2021","Unknown","Unknown","Outer London - East and North East","80","80","30250","31060"
"New entrant CS","2021","Unknown","Unknown","Outer London - South","260","260","38500","33960"
"New entrant CS","2021","Unknown","Unknown","Outer London - West and North West","200","190","29780","29290"
"New entrant CS","2021","Unknown","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Shropshire and Staffordshire","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","South Yorkshire","160","150","26580","21430"
"New entrant CS","2021","Unknown","Unknown","Southern Scotland","50","50","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Surrey, East and West Sussex","100","100","26280","27570"
"New entrant CS","2021","Unknown","Unknown","Tees Valley and Durham","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Unknown","380","370","34900","27570"
"New entrant CS","2021","Unknown","Unknown","West Central Scotland","270","260","29970","26160"
"New entrant CS","2021","Unknown","Unknown","West Midlands","80","80","28300","27570"
"New entrant CS","2021","Unknown","Unknown","West Wales and The Valleys","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","West Yorkshire","180","170","28000","27570"
"New entrant CS","2022","Heterosexual / straight","Analysis","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Analysis","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Analysis","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Analysis","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Analysis","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Analysis","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Analysis","East Wales","210","200","31240","30710"
"New entrant CS","2022","Heterosexual / straight","Analysis","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Analysis","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","30","30","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Analysis","Greater Manchester","50","50","31210","33080"
"New entrant CS","2022","Heterosexual / straight","Analysis","Hampshire and Isle of Wight","90","90","31220","30710"
"New entrant CS","2022","Heterosexual / straight","Analysis","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Analysis","Inner London - East","100","90","37360","34260"
"New entrant CS","2022","Heterosexual / straight","Analysis","Inner London - West","260","250","38130","33660"
"New entrant CS","2022","Heterosexual / straight","Analysis","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Analysis","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Analysis","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Analysis","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Analysis","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Analysis","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Analysis","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Analysis","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Analysis","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Analysis","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Analysis","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Analysis","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Analysis","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Analysis","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Analysis","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Analysis","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Commercial","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Commercial","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Commercial","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Commercial","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Commercial","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Commercial","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Commercial","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Commercial","East Anglia","[c]","[c]","[c]","[c]"
