"Status","Year","Organisation","Responsibility_level","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","HM Courts and Tribunals Service","SEO/HEO","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","SEO/HEO","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","SEO/HEO","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","SEO/HEO","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","SEO/HEO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","SEO/HEO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","SEO/HEO","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","SEO/HEO","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","SEO/HEO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","SEO/HEO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","SEO/HEO","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","SEO/HEO","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","SEO/HEO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","SEO/HEO","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","AA/AO","Derbyshire and Nottinghamshire","50","50","[c]","[c]"
"New entrant CS","2021","HM Land Registry","AA/AO","Devon","50","50","[c]","[c]"
"New entrant CS","2021","HM Land Registry","AA/AO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","AA/AO","East Anglia","30","30","[c]","[c]"
"New entrant CS","2021","HM Land Registry","AA/AO","East Yorkshire and Northern Lincolnshire","40","40","[c]","[c]"
"New entrant CS","2021","HM Land Registry","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","30","30","[c]","[c]"
"New entrant CS","2021","HM Land Registry","AA/AO","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","AA/AO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","AA/AO","Merseyside","50","50","22350","22350"
"New entrant CS","2021","HM Land Registry","AA/AO","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","AA/AO","Shropshire and Staffordshire","40","30","[c]","[c]"
"New entrant CS","2021","HM Land Registry","AA/AO","Tees Valley and Durham","60","60","22350","22350"
"New entrant CS","2021","HM Land Registry","AA/AO","West Midlands","40","40","[c]","[c]"
"New entrant CS","2021","HM Land Registry","AA/AO","West Wales and The Valleys","60","60","22350","22350"
"New entrant CS","2021","HM Land Registry","EO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","EO","Devon","30","30","[c]","[c]"
"New entrant CS","2021","HM Land Registry","EO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","EO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","EO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","EO","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","EO","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","EO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","G6/G7","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","G6/G7","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","G6/G7","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","G6/G7","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","G6/G7","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","G6/G7","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","G6/G7","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","G6/G7","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","G6/G7","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","G6/G7","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","G6/G7","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","G6/G7","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","G6/G7","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","SCS","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","SCS","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","SEO/HEO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","SEO/HEO","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","SEO/HEO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","SEO/HEO","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","SEO/HEO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","SEO/HEO","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","SEO/HEO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","SEO/HEO","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","SEO/HEO","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","SEO/HEO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","SEO/HEO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","SEO/HEO","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","SEO/HEO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","AA/AO","Bedfordshire and Hertfordshire","140","130","24720","27850"
"New entrant CS","2021","HM Prison and Probation Service","AA/AO","Berkshire, Buckinghamshire and Oxfordshire","180","180","25210","27850"
"New entrant CS","2021","HM Prison and Probation Service","AA/AO","Cheshire","110","110","21880","22850"
"New entrant CS","2021","HM Prison and Probation Service","AA/AO","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","AA/AO","Derbyshire and Nottinghamshire","190","180","21970","22850"
"New entrant CS","2021","HM Prison and Probation Service","AA/AO","Devon","150","140","22500","22850"
"New entrant CS","2021","HM Prison and Probation Service","AA/AO","Dorset and Somerset","60","60","23630","22850"
"New entrant CS","2021","HM Prison and Probation Service","AA/AO","East Anglia","300","300","23500","22850"
"New entrant CS","2021","HM Prison and Probation Service","AA/AO","East Wales","210","210","21980","22850"
"New entrant CS","2021","HM Prison and Probation Service","AA/AO","East Yorkshire and Northern Lincolnshire","100","100","21630","20600"
"New entrant CS","2021","HM Prison and Probation Service","AA/AO","Essex","60","60","24430","25850"
"New entrant CS","2021","HM Prison and Probation Service","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","130","130","21980","20600"
"New entrant CS","2021","HM Prison and Probation Service","AA/AO","Greater Manchester","80","80","22550","22850"
"New entrant CS","2021","HM Prison and Probation Service","AA/AO","Hampshire and Isle of Wight","80","80","23080","22850"
"New entrant CS","2021","HM Prison and Probation Service","AA/AO","Herefordshire, Worcestershire and Warwickshire","120","120","22330","22850"
"New entrant CS","2021","HM Prison and Probation Service","AA/AO","Inner London - East","130","130","29050","30220"
"New entrant CS","2021","HM Prison and Probation Service","AA/AO","Inner London - West","190","190","28510","30220"
"New entrant CS","2021","HM Prison and Probation Service","AA/AO","Kent","230","220","25200","27570"
"New entrant CS","2021","HM Prison and Probation Service","AA/AO","Lancashire","140","140","21930","22850"
"New entrant CS","2021","HM Prison and Probation Service","AA/AO","Leicestershire, Rutland and Northamptonshire","150","150","21960","22850"
"New entrant CS","2021","HM Prison and Probation Service","AA/AO","Lincolnshire","60","60","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","AA/AO","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","AA/AO","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","AA/AO","Outer London - East and North East","130","130","27620","28720"
"New entrant CS","2021","HM Prison and Probation Service","AA/AO","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","AA/AO","Outer London - West and North West","60","60","28770","30720"
"New entrant CS","2021","HM Prison and Probation Service","AA/AO","Shropshire and Staffordshire","200","200","22460","22850"
"New entrant CS","2021","HM Prison and Probation Service","AA/AO","South Yorkshire","120","110","21740","20800"
"New entrant CS","2021","HM Prison and Probation Service","AA/AO","Surrey, East and West Sussex","220","220","25480","25850"
"New entrant CS","2021","HM Prison and Probation Service","AA/AO","Tees Valley and Durham","170","170","22010","22850"
"New entrant CS","2021","HM Prison and Probation Service","AA/AO","West Midlands","40","40","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","AA/AO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","AA/AO","West Yorkshire","180","180","21540","20600"
"New entrant CS","2021","HM Prison and Probation Service","EO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","EO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","EO","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","EO","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","EO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","EO","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","EO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","EO","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","EO","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","EO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","EO","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","EO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","EO","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","EO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","EO","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","EO","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","EO","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","EO","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","EO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","EO","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","EO","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","EO","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","EO","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","EO","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","EO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","EO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","EO","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","EO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","EO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","EO","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","EO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","EO","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","G6/G7","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","G6/G7","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","G6/G7","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","G6/G7","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","G6/G7","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","G6/G7","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","G6/G7","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","SCS","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","SCS","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","SCS","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","SCS","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","SEO/HEO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","SEO/HEO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","SEO/HEO","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","SEO/HEO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","SEO/HEO","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","SEO/HEO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","SEO/HEO","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","SEO/HEO","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","SEO/HEO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","SEO/HEO","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
