"Status","Year","Region_ITL3","Disability","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Causeway Coast and Glens","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Causeway Coast and Glens","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Causeway Coast and Glens","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Bedfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Bedfordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Bedfordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Bedfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Hampshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Hampshire","Declared non-disabled","360","350","30530","27010"
"New entrant CS","2022","Central Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Hampshire","Unknown","90","90","31380","26350"
"New entrant CS","2022","Central Valleys","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Valleys","Declared non-disabled","190","190","27400","27570"
"New entrant CS","2022","Central Valleys","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Valleys","Unknown","70","60","26890","27570"
"New entrant CS","2022","Cheshire East","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire East","Declared non-disabled","150","140","25190","21730"
"New entrant CS","2022","Cheshire East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire East","Unknown","60","60","24940","23140"
"New entrant CS","2022","Cheshire West and Chester","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire West and Chester","Declared non-disabled","40","30","[c]","[c]"
"New entrant CS","2022","Cheshire West and Chester","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire West and Chester","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Chorley and West Lancashire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chorley and West Lancashire","Declared non-disabled","120","120","24710","23140"
"New entrant CS","2022","Chorley and West Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chorley and West Lancashire","Unknown","80","80","24610","23140"
"New entrant CS","2022","City of Edinburgh","Declared disabled","110","100","29540","27230"
"New entrant CS","2022","City of Edinburgh","Declared non-disabled","1060","1050","31100","27230"
"New entrant CS","2022","City of Edinburgh","Undeclared","40","40","[c]","[c]"
"New entrant CS","2022","City of Edinburgh","Unknown","910","870","33030","30260"
"New entrant CS","2022","Clackmannanshire and Fife","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Clackmannanshire and Fife","Declared non-disabled","70","70","27130","27570"
"New entrant CS","2022","Clackmannanshire and Fife","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Clackmannanshire and Fife","Unknown","70","70","24130","21640"
"New entrant CS","2022","Conwy and Denbighshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Conwy and Denbighshire","Declared non-disabled","50","50","[c]","[c]"
"New entrant CS","2022","Conwy and Denbighshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Conwy and Denbighshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Declared disabled","30","30","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Declared non-disabled","150","150","25280","21260"
"New entrant CS","2022","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Unknown","60","60","26610","24850"
"New entrant CS","2022","Coventry","Declared disabled","40","30","[c]","[c]"
"New entrant CS","2022","Coventry","Declared non-disabled","120","120","32790","29520"
"New entrant CS","2022","Coventry","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Coventry","Unknown","190","180","32010","29360"
"New entrant CS","2022","Croydon","Declared disabled","40","40","[c]","[c]"
"New entrant CS","2022","Croydon","Declared non-disabled","270","270","33510","30750"
"New entrant CS","2022","Croydon","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Croydon","Unknown","560","560","34720","30600"
"New entrant CS","2022","Darlington","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Darlington","Declared non-disabled","110","110","32970","30190"
"New entrant CS","2022","Darlington","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Darlington","Unknown","110","110","32470","29360"
"New entrant CS","2022","Derby","Declared disabled","30","30","[c]","[c]"
"New entrant CS","2022","Derby","Declared non-disabled","100","100","24290","21260"
"New entrant CS","2022","Derby","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derby","Unknown","70","60","26200","26130"
"New entrant CS","2022","Derry City and Strabane","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derry City and Strabane","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derry City and Strabane","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","Declared disabled","50","50","[c]","[c]"
"New entrant CS","2022","Devon CC","Declared non-disabled","420","410","27670","24150"
"New entrant CS","2022","Devon CC","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","Unknown","140","140","26430","23140"
"New entrant CS","2022","Dorset","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset","Declared non-disabled","150","150","25920","24820"
"New entrant CS","2022","Dorset","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset","Unknown","90","90","23930","23140"
"New entrant CS","2022","Dudley","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dudley","Declared non-disabled","90","80","24680","21260"
"New entrant CS","2022","Dudley","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dudley","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dumfries and Galloway","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dumfries and Galloway","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dumfries and Galloway","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Durham","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Durham","Declared non-disabled","320","310","24830","23140"
"New entrant CS","2022","Durham","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Durham","Unknown","250","240","23870","22600"
"New entrant CS","2022","Ealing","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ealing","Declared non-disabled","50","40","[c]","[c]"
"New entrant CS","2022","Ealing","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ealing","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Ayrshire and North Ayrshire mainland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Ayrshire and North Ayrshire mainland","Declared non-disabled","110","110","24220","21260"
"New entrant CS","2022","East Ayrshire and North Ayrshire mainland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Ayrshire and North Ayrshire mainland","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","East Cumbria","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Cumbria","Declared non-disabled","100","90","27780","23170"
"New entrant CS","2022","East Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Cumbria","Unknown","40","30","[c]","[c]"
"New entrant CS","2022","East Derbyshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Derbyshire","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","East Derbyshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Declared non-disabled","110","110","27050","23540"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","130","120","25460","22630"
"New entrant CS","2022","East Kent","Declared disabled","30","30","[c]","[c]"
"New entrant CS","2022","East Kent","Declared non-disabled","160","160","26220","24250"
"New entrant CS","2022","East Kent","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Kent","Unknown","240","230","25400","24880"
"New entrant CS","2022","East Lancashire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Lancashire","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2022","East Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Lancashire","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","East Lothian and Midlothian","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Lothian and Midlothian","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Lothian and Midlothian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Merseyside","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Merseyside","Declared non-disabled","90","80","28820","27570"
"New entrant CS","2022","East Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Merseyside","Unknown","70","60","31770","26310"
"New entrant CS","2022","East Riding of Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Riding of Yorkshire","Declared non-disabled","150","150","24210","23140"
"New entrant CS","2022","East Riding of Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Riding of Yorkshire","Unknown","90","90","25320","23140"
"New entrant CS","2022","East Surrey","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Surrey","Declared non-disabled","130","120","29500","31020"
"New entrant CS","2022","East Surrey","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Surrey","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","East Sussex CC","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Sussex CC","Declared non-disabled","190","180","25430","21840"
"New entrant CS","2022","East Sussex CC","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Sussex CC","Unknown","60","60","25370","23970"
"New entrant CS","2022","Enfield","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Enfield","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Enfield","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Enfield","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Haven Gateway","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Haven Gateway","Declared non-disabled","70","60","32680","29290"
"New entrant CS","2022","Essex Haven Gateway","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Haven Gateway","Unknown","60","50","29830","25000"
"New entrant CS","2022","Essex Thames Gateway","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Thames Gateway","Declared non-disabled","100","100","24970","24250"
"New entrant CS","2022","Essex Thames Gateway","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Thames Gateway","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Falkirk","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Falkirk","Declared non-disabled","80","80","24480","22000"
"New entrant CS","2022","Falkirk","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Falkirk","Unknown","70","70","22860","21640"
"New entrant CS","2022","Fermanagh and Omagh","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Fermanagh and Omagh","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Fermanagh and Omagh","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Flintshire and Wrexham","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Flintshire and Wrexham","Declared non-disabled","200","200","23950","23140"
"New entrant CS","2022","Flintshire and Wrexham","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Flintshire and Wrexham","Unknown","70","70","25990","21610"
"New entrant CS","2022","Glasgow City","Declared disabled","190","180","27950","27230"
"New entrant CS","2022","Glasgow City","Declared non-disabled","1370","1350","30230","27230"
"New entrant CS","2022","Glasgow City","Undeclared","50","50","[c]","[c]"
"New entrant CS","2022","Glasgow City","Unknown","920","890","29670","27230"
"New entrant CS","2022","Gloucestershire CC","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire CC","Declared non-disabled","100","100","26870","26130"
"New entrant CS","2022","Gloucestershire CC","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire CC","Unknown","70","70","29080","27130"
"New entrant CS","2022","Greater Manchester North East","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester North East","Declared non-disabled","80","80","25490","23170"
"New entrant CS","2022","Greater Manchester North East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester North East","Unknown","70","70","26860","26130"
"New entrant CS","2022","Greater Manchester North West","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester North West","Declared non-disabled","170","170","24100","23140"
"New entrant CS","2022","Greater Manchester North West","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester North West","Unknown","70","60","27260","25590"
"New entrant CS","2022","Greater Manchester South East","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester South East","Declared non-disabled","60","60","24400","21260"
"New entrant CS","2022","Greater Manchester South East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester South East","Unknown","50","40","[c]","[c]"
"New entrant CS","2022","Greater Manchester South West","Declared disabled","70","70","28490","24880"
"New entrant CS","2022","Greater Manchester South West","Declared non-disabled","710","690","27190","25300"
"New entrant CS","2022","Greater Manchester South West","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester South West","Unknown","620","600","29300","26310"
"New entrant CS","2022","Gwent Valleys","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gwent Valleys","Declared non-disabled","60","50","28750","27570"
"New entrant CS","2022","Gwent Valleys","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gwent Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gwynedd","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gwynedd","Declared non-disabled","60","50","24880","21260"
"New entrant CS","2022","Gwynedd","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gwynedd","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hackney and Newham","Declared disabled","40","30","[c]","[c]"
"New entrant CS","2022","Hackney and Newham","Declared non-disabled","320","320","35110","31060"
