"Status","Year","Sex","Organisation","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Female","Maritime and Coastguard Agency","Hampshire and Isle of Wight","40","40","[c]","[c]"
"New entrant CS","2022","Female","Maritime and Coastguard Agency","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Maritime and Coastguard Agency","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Maritime and Coastguard Agency","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Maritime and Coastguard Agency","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Maritime and Coastguard Agency","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Maritime and Coastguard Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Maritime and Coastguard Agency","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Maritime and Coastguard Agency","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Maritime and Coastguard Agency","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Medicines and Healthcare Products Regulatory Agency","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Medicines and Healthcare Products Regulatory Agency","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Medicines and Healthcare Products Regulatory Agency","Inner London - East","30","30","[c]","[c]"
"New entrant CS","2022","Female","Met Office","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Met Office","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Met Office","Devon","80","80","29900","24220"
"New entrant CS","2022","Female","Met Office","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Met Office","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Met Office","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Met Office","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Met Office","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Met Office","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Met Office","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Met Office","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Met Office","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Met Office","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Defence (excl. agencies)","Bedfordshire and Hertfordshire","30","30","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","140","130","27340","25970"
"New entrant CS","2022","Female","Ministry of Defence (excl. agencies)","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Defence (excl. agencies)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Defence (excl. agencies)","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Defence (excl. agencies)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Defence (excl. agencies)","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Defence (excl. agencies)","Dorset and Somerset","30","30","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Defence (excl. agencies)","East Anglia","110","110","27220","25680"
"New entrant CS","2022","Female","Ministry of Defence (excl. agencies)","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Defence (excl. agencies)","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Defence (excl. agencies)","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Defence (excl. agencies)","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","190","180","29730","26350"
"New entrant CS","2022","Female","Ministry of Defence (excl. agencies)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","160","150","29040","26350"
"New entrant CS","2022","Female","Ministry of Defence (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Defence (excl. agencies)","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Defence (excl. agencies)","Inner London - West","120","120","35360","34000"
"New entrant CS","2022","Female","Ministry of Defence (excl. agencies)","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Defence (excl. agencies)","Lancashire","30","30","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Defence (excl. agencies)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Defence (excl. agencies)","Lincolnshire","40","40","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Defence (excl. agencies)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Defence (excl. agencies)","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Defence (excl. agencies)","North Yorkshire","30","30","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Defence (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Defence (excl. agencies)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Defence (excl. agencies)","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Defence (excl. agencies)","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Defence (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Defence (excl. agencies)","Shropshire and Staffordshire","80","70","33230","26350"
"New entrant CS","2022","Female","Ministry of Defence (excl. agencies)","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Defence (excl. agencies)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Defence (excl. agencies)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Defence (excl. agencies)","West Central Scotland","40","40","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Defence (excl. agencies)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Defence (excl. agencies)","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Defence (excl. agencies)","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Justice (excl. agencies)","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Justice (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Justice (excl. agencies)","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Justice (excl. agencies)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Justice (excl. agencies)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Justice (excl. agencies)","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Justice (excl. agencies)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Justice (excl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Justice (excl. agencies)","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Justice (excl. agencies)","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Justice (excl. agencies)","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Justice (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Justice (excl. agencies)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Justice (excl. agencies)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Justice (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Justice (excl. agencies)","Inner London - East","100","90","37240","34260"
"New entrant CS","2022","Female","Ministry of Justice (excl. agencies)","Inner London - West","160","160","36600","34260"
"New entrant CS","2022","Female","Ministry of Justice (excl. agencies)","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Justice (excl. agencies)","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Justice (excl. agencies)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Justice (excl. agencies)","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Justice (excl. agencies)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Justice (excl. agencies)","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Justice (excl. agencies)","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Justice (excl. agencies)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Justice (excl. agencies)","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Justice (excl. agencies)","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Justice (excl. agencies)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Justice (excl. agencies)","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Justice (excl. agencies)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Justice (excl. agencies)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Justice (excl. agencies)","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Justice (excl. agencies)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Justice (excl. agencies)","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Ministry of Justice (excl. agencies)","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","National Crime Agency","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","National Crime Agency","Cheshire","50","50","[c]","[c]"
"New entrant CS","2022","Female","National Crime Agency","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","National Crime Agency","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","National Crime Agency","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","National Crime Agency","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","National Crime Agency","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","National Crime Agency","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","National Crime Agency","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","National Crime Agency","Inner London - East","80","80","42200","38700"
"New entrant CS","2022","Female","National Crime Agency","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","National Crime Agency","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","National Crime Agency","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","National Crime Agency","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","National Crime Agency","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","National Crime Agency","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","National Crime Agency","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","National Crime Agency","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","National Crime Agency","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
