"Status","Year","Region_ITL1","Parent_department","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","South East (England)","National Crime Agency","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","National Crime Agency","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","National Crime Agency","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","National Crime Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","National Crime Agency","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Office for Standards in Education, Children's Services and Skills","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Office for Standards in Education, Children's Services and Skills","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Office for Standards in Education, Children's Services and Skills","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Office for Standards in Education, Children's Services and Skills","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Office for Standards in Education, Children's Services and Skills","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","UK Statistics Authority","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","UK Statistics Authority","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","UK Statistics Authority","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","UK Statistics Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","UK Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","UK Statistics Authority","White","50","50","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Attorney General's Departments","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Attorney General's Departments","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Attorney General's Departments","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Attorney General's Departments","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Attorney General's Departments","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Cabinet Office","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Cabinet Office","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Cabinet Office","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Cabinet Office","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Cabinet Office","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Charity Commission","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Charity Commission","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Charity Commission","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Charity Commission","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Charity Commission","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Department for Business, Energy and Industrial Strategy","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Department for Business, Energy and Industrial Strategy","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Department for Business, Energy and Industrial Strategy","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Department for Business, Energy and Industrial Strategy","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Department for Business, Energy and Industrial Strategy","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Department for Education","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Department for Education","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Department for Education","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Department for Education","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Department for Education","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Department for Environment, Food and Rural Affairs","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Department for Environment, Food and Rural Affairs","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Department for Environment, Food and Rural Affairs","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Department for Environment, Food and Rural Affairs","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Department for Environment, Food and Rural Affairs","White","50","40","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Department for Levelling Up, Housing and Communities","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Department for Levelling Up, Housing and Communities","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Department for Levelling Up, Housing and Communities","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Department for Levelling Up, Housing and Communities","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Department for Levelling Up, Housing and Communities","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Department for Levelling Up, Housing and Communities","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Department for Transport","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Department for Transport","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Department for Transport","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Department for Transport","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Department for Transport","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Department for Work and Pensions","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Department for Work and Pensions","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Department for Work and Pensions","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Department for Work and Pensions","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Department for Work and Pensions","White","100","100","27880","27570"
"Leaver Dept.","2022","South West (England)","Department of Health and Social Care","Asian","70","60","37240","28870"
"Leaver Dept.","2022","South West (England)","Department of Health and Social Care","Black","40","30","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Department of Health and Social Care","Mixed","30","30","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Department of Health and Social Care","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Department of Health and Social Care","Undeclared","60","60","44800","39170"
"Leaver Dept.","2022","South West (England)","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Department of Health and Social Care","White","940","870","38510","34530"
"Leaver Dept.","2022","South West (England)","Food Standards Agency","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Food Standards Agency","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Food Standards Agency","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Food Standards Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Food Standards Agency","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","HM Revenue and Customs","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","HM Revenue and Customs","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","HM Revenue and Customs","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","HM Revenue and Customs","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","HM Revenue and Customs","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Home Office","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Home Office","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Home Office","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Home Office","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Home Office","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Ministry of Defence","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Ministry of Defence","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Ministry of Defence","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Ministry of Defence","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Ministry of Defence","Undeclared","40","40","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Ministry of Defence","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Ministry of Defence","White","400","400","35870","33310"
"Leaver Dept.","2022","South West (England)","Ministry of Justice","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Ministry of Justice","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Ministry of Justice","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Ministry of Justice","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Ministry of Justice","White","60","50","[c]","[c]"
"Leaver Dept.","2022","South West (England)","National Crime Agency","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","National Crime Agency","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","National Crime Agency","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","National Crime Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","National Crime Agency","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Office for Standards in Education, Children's Services and Skills","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Office for Standards in Education, Children's Services and Skills","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Office for Standards in Education, Children's Services and Skills","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Office for Standards in Education, Children's Services and Skills","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Office for Standards in Education, Children's Services and Skills","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Office of Rail and Road","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Office of Rail and Road","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Office of Rail and Road","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Office of Rail and Road","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Office of Rail and Road","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Cabinet Office","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Cabinet Office","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Cabinet Office","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Cabinet Office","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Cabinet Office","Unknown","180","180","37620","32000"
"Leaver Dept.","2022","Unknown","Cabinet Office","White","80","80","46660","40600"
"Leaver Dept.","2022","Unknown","Department for Business, Energy and Industrial Strategy","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Business, Energy and Industrial Strategy","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Business, Energy and Industrial Strategy","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Business, Energy and Industrial Strategy","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Business, Energy and Industrial Strategy","White","40","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Transport","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Transport","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Transport","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Transport","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Transport","White","130","120","29730","26780"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions","Other ethnicity","[c]","[c]","[c]","[c]"
