"Status","Year","Ethnicity","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","White","Knowledge and Information Management","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Knowledge and Information Management","South West (England)","40","30","[c]","[c]"
"New entrant CS","2021","White","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Knowledge and Information Management","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Knowledge and Information Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Knowledge and Information Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Legal","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Legal","London","220","220","46880","50500"
"New entrant CS","2021","White","Legal","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Legal","North West (England)","50","50","[c]","[c]"
"New entrant CS","2021","White","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Legal","Scotland","30","30","[c]","[c]"
"New entrant CS","2021","White","Legal","South East (England)","50","50","[c]","[c]"
"New entrant CS","2021","White","Legal","South West (England)","30","30","[c]","[c]"
"New entrant CS","2021","White","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Legal","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Legal","West Midlands (England)","30","30","[c]","[c]"
"New entrant CS","2021","White","Legal","Yorkshire and The Humber","30","30","[c]","[c]"
"New entrant CS","2021","White","Medicine","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Medicine","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Medicine","London","30","20","[c]","[c]"
"New entrant CS","2021","White","Medicine","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Medicine","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Medicine","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Medicine","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Medicine","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Medicine","South East (England)","50","40","[c]","[c]"
"New entrant CS","2021","White","Medicine","South West (England)","40","40","[c]","[c]"
"New entrant CS","2021","White","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Medicine","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Medicine","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Medicine","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Operational Delivery","East Midlands (England)","540","520","23440","22850"
"New entrant CS","2021","White","Operational Delivery","East of England","660","640","24510","22850"
"New entrant CS","2021","White","Operational Delivery","London","1400","1340","33630","30360"
"New entrant CS","2021","White","Operational Delivery","North East (England)","370","360","23380","22350"
"New entrant CS","2021","White","Operational Delivery","North West (England)","880","850","25400","22850"
"New entrant CS","2021","White","Operational Delivery","Northern Ireland","70","70","25340","20140"
"New entrant CS","2021","White","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Operational Delivery","Scotland","280","270","24170","20760"
"New entrant CS","2021","White","Operational Delivery","South East (England)","1110","1060","25580","24440"
"New entrant CS","2021","White","Operational Delivery","South West (England)","890","840","25270","22850"
"New entrant CS","2021","White","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Operational Delivery","Wales","670","640","23270","21590"
"New entrant CS","2021","White","Operational Delivery","West Midlands (England)","740","710","25150","22850"
"New entrant CS","2021","White","Operational Delivery","Yorkshire and The Humber","610","590","24570","22850"
"New entrant CS","2021","White","Operational Research","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Operational Research","London","50","50","[c]","[c]"
"New entrant CS","2021","White","Operational Research","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Operational Research","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Operational Research","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Operational Research","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Operational Research","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Operational Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Other","East Midlands (England)","40","40","[c]","[c]"
"New entrant CS","2021","White","Other","East of England","80","70","22980","20920"
"New entrant CS","2021","White","Other","London","270","260","34110","27880"
"New entrant CS","2021","White","Other","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Other","North West (England)","40","40","[c]","[c]"
"New entrant CS","2021","White","Other","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Other","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Other","Scotland","170","160","25030","23450"
"New entrant CS","2021","White","Other","South East (England)","180","180","25290","20920"
"New entrant CS","2021","White","Other","South West (England)","230","220","26790","20920"
"New entrant CS","2021","White","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Other","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Other","West Midlands (England)","70","70","24710","20920"
"New entrant CS","2021","White","Other","Yorkshire and The Humber","70","60","22940","20920"
"New entrant CS","2021","White","Planning","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Planning","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Planning","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Planning","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Planning","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Planning","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Planning","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Planning","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Planning Inspectors","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Policy","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Policy","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Policy","London","1210","1200","38270","33570"
"New entrant CS","2021","White","Policy","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Policy","North West (England)","60","60","34750","30360"
"New entrant CS","2021","White","Policy","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Policy","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Policy","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Policy","South West (England)","90","80","34100","30190"
"New entrant CS","2021","White","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Policy","Wales","40","40","[c]","[c]"
"New entrant CS","2021","White","Policy","West Midlands (England)","30","30","[c]","[c]"
"New entrant CS","2021","White","Policy","Yorkshire and The Humber","130","130","34600","30190"
"New entrant CS","2021","White","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Project Delivery","East of England","30","30","[c]","[c]"
"New entrant CS","2021","White","Project Delivery","London","150","150","43100","36900"
"New entrant CS","2021","White","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Project Delivery","North West (England)","50","50","35520","30820"
"New entrant CS","2021","White","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Project Delivery","South East (England)","110","110","36650","33300"
"New entrant CS","2021","White","Project Delivery","South West (England)","240","230","36130","33000"
"New entrant CS","2021","White","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Project Delivery","West Midlands (England)","50","50","[c]","[c]"
"New entrant CS","2021","White","Project Delivery","Yorkshire and The Humber","30","30","[c]","[c]"
"New entrant CS","2021","White","Property","East Midlands (England)","30","30","[c]","[c]"
"New entrant CS","2021","White","Property","East of England","30","30","[c]","[c]"
"New entrant CS","2021","White","Property","London","30","30","[c]","[c]"
"New entrant CS","2021","White","Property","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Property","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Property","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Property","South East (England)","50","50","39580","35150"
"New entrant CS","2021","White","Property","South West (England)","50","50","[c]","[c]"
"New entrant CS","2021","White","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Property","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Property","Yorkshire and The Humber","30","30","[c]","[c]"
"New entrant CS","2021","White","Psychology","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Psychology","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Psychology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Psychology","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Psychology","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Psychology","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Psychology","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Psychology","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Psychology","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Psychology","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Psychology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Science and Engineering","East Midlands (England)","40","30","[c]","[c]"
"New entrant CS","2021","White","Science and Engineering","East of England","40","40","[c]","[c]"
"New entrant CS","2021","White","Science and Engineering","London","130","120","37230","36330"
"New entrant CS","2021","White","Science and Engineering","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Science and Engineering","North West (England)","90","80","30570","28590"
"New entrant CS","2021","White","Science and Engineering","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Science and Engineering","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Science and Engineering","South East (England)","110","100","30060","28650"
"New entrant CS","2021","White","Science and Engineering","South West (England)","390","380","30760","28590"
"New entrant CS","2021","White","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Science and Engineering","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Science and Engineering","West Midlands (England)","30","20","[c]","[c]"
"New entrant CS","2021","White","Science and Engineering","Yorkshire and The Humber","50","50","32770","26370"
"New entrant CS","2021","White","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Security","East of England","40","40","[c]","[c]"
"New entrant CS","2021","White","Security","London","40","40","[c]","[c]"
"New entrant CS","2021","White","Security","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Security","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Security","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Security","Scotland","50","50","[c]","[c]"
"New entrant CS","2021","White","Security","South East (England)","110","110","27650","25540"
"New entrant CS","2021","White","Security","South West (England)","70","70","26950","20920"
"New entrant CS","2021","White","Security","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Social Research","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Social Research","London","70","70","34560","32540"
