"Status","Year","Region_ITL3","Region_ITL2","Disability","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Medway","Kent","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medway","Kent","Declared non-disabled","100","100","26540","29290"
"New entrant CS","2021","Medway","Kent","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medway","Kent","Unknown","60","50","26400","20890"
"New entrant CS","2021","Merton, Kingston upon Thames and Sutton","Outer London - South","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merton, Kingston upon Thames and Sutton","Outer London - South","Declared non-disabled","130","130","29880","31060"
"New entrant CS","2021","Merton, Kingston upon Thames and Sutton","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merton, Kingston upon Thames and Sutton","Outer London - South","Unknown","50","50","29800","31060"
"New entrant CS","2021","Mid Kent","Kent","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Kent","Kent","Declared non-disabled","100","100","29220","29290"
"New entrant CS","2021","Mid Kent","Kent","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Kent","Kent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Lancashire","Lancashire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Lancashire","Lancashire","Declared non-disabled","120","110","23820","21010"
"New entrant CS","2021","Mid Lancashire","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Lancashire","Lancashire","Unknown","110","100","25470","22350"
"New entrant CS","2021","Milton Keynes","Berkshire, Buckinghamshire and Oxfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Milton Keynes","Berkshire, Buckinghamshire and Oxfordshire","Declared non-disabled","90","90","25620","27570"
"New entrant CS","2021","Milton Keynes","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Milton Keynes","Berkshire, Buckinghamshire and Oxfordshire","Unknown","50","50","[c]","[c]"
"New entrant CS","2021","Monmouthshire and Newport","East Wales","Declared disabled","50","50","29260","27570"
"New entrant CS","2021","Monmouthshire and Newport","East Wales","Declared non-disabled","290","280","29470","27570"
"New entrant CS","2021","Monmouthshire and Newport","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Monmouthshire and Newport","East Wales","Unknown","460","440","28550","23320"
"New entrant CS","2021","Na h-Eileanan Siar","Highlands and Islands","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Na h-Eileanan Siar","Highlands and Islands","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Newry, Mourne and Down","Northern Ireland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Newry, Mourne and Down","Northern Ireland","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Newry, Mourne and Down","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North and North East Lincolnshire","East Yorkshire and Northern Lincolnshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North and North East Lincolnshire","East Yorkshire and Northern Lincolnshire","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2021","North and North East Lincolnshire","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North and North East Lincolnshire","East Yorkshire and Northern Lincolnshire","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","North and West Norfolk","East Anglia","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North and West Norfolk","East Anglia","Declared non-disabled","70","70","24400","22850"
"New entrant CS","2021","North and West Norfolk","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North and West Norfolk","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","Hampshire and Isle of Wight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","Hampshire and Isle of Wight","Declared non-disabled","120","110","27750","27570"
"New entrant CS","2021","North Hampshire","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Lanarkshire","West Central Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Lanarkshire","West Central Scotland","Declared non-disabled","50","50","26750","27570"
"New entrant CS","2021","North Lanarkshire","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Lanarkshire","West Central Scotland","Unknown","70","60","21110","20140"
"New entrant CS","2021","North Northamptonshire","Leicestershire, Rutland and Northamptonshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Northamptonshire","Leicestershire, Rutland and Northamptonshire","Declared non-disabled","70","70","27380","27570"
"New entrant CS","2021","North Northamptonshire","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Northamptonshire","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Nottinghamshire","Derbyshire and Nottinghamshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Nottinghamshire","Derbyshire and Nottinghamshire","Declared non-disabled","60","60","24360","24120"
"New entrant CS","2021","North Nottinghamshire","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Nottinghamshire","Derbyshire and Nottinghamshire","Unknown","40","30","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","North Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","North Yorkshire","Declared non-disabled","150","140","28240","27570"
"New entrant CS","2021","North Yorkshire CC","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","North Yorkshire","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Northumberland","Northumberland and Tyne and Wear","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland","Northumberland and Tyne and Wear","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland","Northumberland and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","East Anglia","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","East Anglia","Declared non-disabled","140","140","24470","23750"
"New entrant CS","2021","Norwich and East Norfolk","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","East Anglia","Unknown","70","60","29200","22260"
"New entrant CS","2021","Nottingham","Derbyshire and Nottinghamshire","Declared disabled","60","60","27290","27570"
"New entrant CS","2021","Nottingham","Derbyshire and Nottinghamshire","Declared non-disabled","390","380","28780","25560"
"New entrant CS","2021","Nottingham","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Nottingham","Derbyshire and Nottinghamshire","Unknown","380","370","27650","25560"
"New entrant CS","2021","Orkney Islands","Highlands and Islands","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Orkney Islands","Highlands and Islands","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Orkney Islands","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Oxfordshire","Berkshire, Buckinghamshire and Oxfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Oxfordshire","Berkshire, Buckinghamshire and Oxfordshire","Declared non-disabled","220","200","27360","27570"
"New entrant CS","2021","Oxfordshire","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Oxfordshire","Berkshire, Buckinghamshire and Oxfordshire","Unknown","110","110","27660","25480"
"New entrant CS","2021","Perth and Kinross and Stirling","Eastern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Perth and Kinross and Stirling","Eastern Scotland","Declared non-disabled","50","50","27760","27570"
"New entrant CS","2021","Perth and Kinross and Stirling","Eastern Scotland","Unknown","60","60","24020","20810"
"New entrant CS","2021","Peterborough","East Anglia","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Peterborough","East Anglia","Declared non-disabled","70","70","26870","27570"
"New entrant CS","2021","Peterborough","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Peterborough","East Anglia","Unknown","60","60","25090","22350"
"New entrant CS","2021","Plymouth","Devon","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Plymouth","Devon","Declared non-disabled","140","130","26320","21010"
"New entrant CS","2021","Plymouth","Devon","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Plymouth","Devon","Unknown","170","160","27140","22350"
"New entrant CS","2021","Portsmouth","Hampshire and Isle of Wight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Portsmouth","Hampshire and Isle of Wight","Declared non-disabled","230","230","28880","27570"
"New entrant CS","2021","Portsmouth","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Portsmouth","Hampshire and Isle of Wight","Unknown","170","160","27330","20140"
"New entrant CS","2021","Powys","East Wales","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Powys","East Wales","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Powys","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Powys","East Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Redbridge and Waltham Forest","Outer London - East and North East","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Redbridge and Waltham Forest","Outer London - East and North East","Declared non-disabled","200","190","29070","31060"
"New entrant CS","2021","Redbridge and Waltham Forest","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Redbridge and Waltham Forest","Outer London - East and North East","Unknown","70","60","26480","28600"
"New entrant CS","2021","Sandwell","West Midlands","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sandwell","West Midlands","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2021","Sandwell","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sandwell","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Borders","Southern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Borders","Southern Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Borders","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Borders","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sefton","Merseyside","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sefton","Merseyside","Declared non-disabled","180","180","27570","26370"
"New entrant CS","2021","Sefton","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sefton","Merseyside","Unknown","170","170","25650","21430"
"New entrant CS","2021","Sheffield","South Yorkshire","Declared disabled","60","60","27750","25000"
"New entrant CS","2021","Sheffield","South Yorkshire","Declared non-disabled","310","300","27380","22920"
"New entrant CS","2021","Sheffield","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","South Yorkshire","Unknown","340","330","29600","25000"
"New entrant CS","2021","Shetland Islands","Highlands and Islands","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shetland Islands","Highlands and Islands","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shetland Islands","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire CC","Shropshire and Staffordshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire CC","Shropshire and Staffordshire","Declared non-disabled","90","90","26360","27570"
"New entrant CS","2021","Shropshire CC","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire CC","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Solihull","West Midlands","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Solihull","West Midlands","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2021","Solihull","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Solihull","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Dorset and Somerset","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Dorset and Somerset","Declared non-disabled","140","130","26090","26350"
"New entrant CS","2021","Somerset","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Dorset and Somerset","Unknown","50","50","26880","21010"
"New entrant CS","2021","South and West Derbyshire","Derbyshire and Nottinghamshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South and West Derbyshire","Derbyshire and Nottinghamshire","Declared non-disabled","80","80","24910","26370"
"New entrant CS","2021","South and West Derbyshire","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South and West Derbyshire","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Ayrshire","Southern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Ayrshire","Southern Scotland","Declared non-disabled","50","50","26450","27570"
"New entrant CS","2021","South Ayrshire","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
