"Status","Year","Profession_of_post","Sex","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Project Delivery","Female","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Female","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Female","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Female","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Female","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Male","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Male","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Male","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Male","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Male","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Male","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Male","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Male","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Male","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Male","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Male","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Male","Gloucestershire, Wiltshire and Bath/Bristol area","90","90","40780","39980"
"Leaver Dept.","2022","Project Delivery","Male","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Male","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Male","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Male","Inner London - West","30","30","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Male","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Male","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Male","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Male","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Male","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Male","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Male","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Male","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Male","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Male","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Male","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Male","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Male","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Male","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Male","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Male","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Male","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Male","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Female","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Female","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Female","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Female","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Female","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Female","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Female","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Female","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Female","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Female","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Female","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Female","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Female","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Female","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Female","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Female","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Female","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Female","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Female","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Female","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Female","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Female","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Female","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Female","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Female","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Female","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Female","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Female","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Female","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Female","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Male","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Male","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Male","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Male","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Male","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Male","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Male","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Male","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Male","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Male","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Male","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Male","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Male","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Male","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Male","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Male","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Male","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Male","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Male","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Male","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Male","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Male","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Male","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Male","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Male","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Male","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Male","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Male","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Male","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Male","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Psychology","Female","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Psychology","Female","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Psychology","Female","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Psychology","Female","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Psychology","Female","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Psychology","Male","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Psychology","Male","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Psychology","Male","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Psychology","Male","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Psychology","Male","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Female","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Female","Berkshire, Buckinghamshire and Oxfordshire","100","90","43660","40180"
"Leaver Dept.","2022","Science and Engineering","Female","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Female","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Female","Derbyshire and Nottinghamshire","50","50","37220","36330"
"Leaver Dept.","2022","Science and Engineering","Female","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Female","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Female","East Anglia","80","70","37600","34170"
"Leaver Dept.","2022","Science and Engineering","Female","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Female","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Female","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Female","Gloucestershire, Wiltshire and Bath/Bristol area","360","330","36420","34530"
"Leaver Dept.","2022","Science and Engineering","Female","Greater Manchester","80","70","32050","28590"
"Leaver Dept.","2022","Science and Engineering","Female","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Female","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Female","Inner London - East","140","120","42340","40070"
"Leaver Dept.","2022","Science and Engineering","Female","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Female","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Female","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Female","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Female","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Female","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Female","North Yorkshire","30","30","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Female","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Female","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Female","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Female","Outer London - West and North West","350","330","41010","40070"
"Leaver Dept.","2022","Science and Engineering","Female","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Female","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Female","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Female","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Female","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Female","West Midlands","100","90","36080","36330"
"Leaver Dept.","2022","Science and Engineering","Female","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Female","West Yorkshire","40","40","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Male","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Male","Berkshire, Buckinghamshire and Oxfordshire","80","80","47290","42380"
"Leaver Dept.","2022","Science and Engineering","Male","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Male","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Male","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Male","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Male","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Male","East Anglia","30","30","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Male","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Male","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Male","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Male","Gloucestershire, Wiltshire and Bath/Bristol area","240","240","38400","35610"
"Leaver Dept.","2022","Science and Engineering","Male","Greater Manchester","50","50","36500","29740"
"Leaver Dept.","2022","Science and Engineering","Male","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Male","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Male","Inner London - East","60","60","47930","40070"
"Leaver Dept.","2022","Science and Engineering","Male","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Male","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Male","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Male","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Male","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Male","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Male","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Male","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Male","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Male","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Male","Outer London - West and North West","140","140","43430","40470"
"Leaver Dept.","2022","Science and Engineering","Male","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Male","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Male","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Male","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Male","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Male","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Male","West Wales and The Valleys","[c]","[c]","[c]","[c]"
