"Status","Year","Parent_department","Sex","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Home Office","Female","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Female","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Female","West Midlands (England)","50","50","25730","24880"
"New entrant CS","2022","Home Office","Female","Yorkshire and The Humber","150","140","26610","24880"
"New entrant CS","2022","Home Office","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Male","East of England","70","60","28390","24880"
"New entrant CS","2022","Home Office","Male","London","420","410","36290","32390"
"New entrant CS","2022","Home Office","Male","North East (England)","40","40","[c]","[c]"
"New entrant CS","2022","Home Office","Male","North West (England)","230","230","29860","24880"
"New entrant CS","2022","Home Office","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Male","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Male","Scotland","100","80","27510","24880"
"New entrant CS","2022","Home Office","Male","South East (England)","200","180","26700","24880"
"New entrant CS","2022","Home Office","Male","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Male","Wales","30","30","[c]","[c]"
"New entrant CS","2022","Home Office","Male","West Midlands (England)","50","50","[c]","[c]"
"New entrant CS","2022","Home Office","Male","Yorkshire and The Humber","150","140","30820","24880"
"New entrant CS","2022","Ministry of Defence","Female","East Midlands (England)","90","80","28600","25830"
"New entrant CS","2022","Ministry of Defence","Female","East of England","150","150","27740","26350"
"New entrant CS","2022","Ministry of Defence","Female","London","140","140","34260","30200"
"New entrant CS","2022","Ministry of Defence","Female","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Female","North West (England)","80","80","24720","21170"
"New entrant CS","2022","Ministry of Defence","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Female","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Female","Scotland","100","100","29450","25000"
"New entrant CS","2022","Ministry of Defence","Female","South East (England)","400","380","28690","26350"
"New entrant CS","2022","Ministry of Defence","Female","South West (England)","820","780","28880","26350"
"New entrant CS","2022","Ministry of Defence","Female","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Female","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Female","West Midlands (England)","100","90","31050","26350"
"New entrant CS","2022","Ministry of Defence","Female","Yorkshire and The Humber","40","30","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Male","East Midlands (England)","90","90","28430","26350"
"New entrant CS","2022","Ministry of Defence","Male","East of England","150","150","32860","27000"
"New entrant CS","2022","Ministry of Defence","Male","London","170","170","36800","34000"
"New entrant CS","2022","Ministry of Defence","Male","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Male","North West (England)","90","90","29840","26350"
"New entrant CS","2022","Ministry of Defence","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Male","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Male","Scotland","230","220","28660","24180"
"New entrant CS","2022","Ministry of Defence","Male","South East (England)","520","510","31600","26350"
"New entrant CS","2022","Ministry of Defence","Male","South West (England)","1310","1300","31880","28050"
"New entrant CS","2022","Ministry of Defence","Male","Unknown","130","130","22100","16190"
"New entrant CS","2022","Ministry of Defence","Male","Wales","40","40","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Male","West Midlands (England)","110","100","28810","26350"
"New entrant CS","2022","Ministry of Defence","Male","Yorkshire and The Humber","90","90","30410","26350"
"New entrant CS","2022","Ministry of Justice","Female","East Midlands (England)","1080","1010","24930","23170"
"New entrant CS","2022","Ministry of Justice","Female","East of England","1030","960","26200","24800"
"New entrant CS","2022","Ministry of Justice","Female","London","1750","1690","32040","29020"
"New entrant CS","2022","Ministry of Justice","Female","North East (England)","620","600","26050","23170"
"New entrant CS","2022","Ministry of Justice","Female","North West (England)","1610","1530","25900","23170"
"New entrant CS","2022","Ministry of Justice","Female","Scotland","50","50","25890","20970"
"New entrant CS","2022","Ministry of Justice","Female","South East (England)","1470","1400","26960","25480"
"New entrant CS","2022","Ministry of Justice","Female","South West (England)","900","830","25250","23170"
"New entrant CS","2022","Ministry of Justice","Female","Unknown","220","190","26680","23160"
"New entrant CS","2022","Ministry of Justice","Female","Wales","510","490","23410","23140"
"New entrant CS","2022","Ministry of Justice","Female","West Midlands (England)","1260","1180","25020","23140"
"New entrant CS","2022","Ministry of Justice","Female","Yorkshire and The Humber","1130","1070","26170","23170"
"New entrant CS","2022","Ministry of Justice","Male","East Midlands (England)","580","570","25100","23140"
"New entrant CS","2022","Ministry of Justice","Male","East of England","690","660","25820","24800"
"New entrant CS","2022","Ministry of Justice","Male","London","990","970","33480","30520"
"New entrant CS","2022","Ministry of Justice","Male","North East (England)","290","290","26760","23170"
"New entrant CS","2022","Ministry of Justice","Male","North West (England)","780","740","26340","23170"
"New entrant CS","2022","Ministry of Justice","Male","Scotland","40","40","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Male","South East (England)","870","840","27700","28140"
"New entrant CS","2022","Ministry of Justice","Male","South West (England)","510","490","26170","24090"
"New entrant CS","2022","Ministry of Justice","Male","Unknown","80","70","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Male","Wales","340","340","26210","23170"
"New entrant CS","2022","Ministry of Justice","Male","West Midlands (England)","720","670","25870","23140"
"New entrant CS","2022","Ministry of Justice","Male","Yorkshire and The Humber","680","660","26350","23140"
"New entrant CS","2022","National Crime Agency","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Female","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Female","London","80","80","41820","37560"
"New entrant CS","2022","National Crime Agency","Female","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Female","North West (England)","50","50","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Female","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Female","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Female","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Female","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Female","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Male","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Male","London","80","80","40540","37560"
"New entrant CS","2022","National Crime Agency","Male","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Male","North West (England)","60","50","36330","34140"
"New entrant CS","2022","National Crime Agency","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Male","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Male","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Male","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Male","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Male","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Female","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Male","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Female","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Female","London","40","30","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Female","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Female","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Female","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Female","South West (England)","30","30","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Female","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
