"Status","Year","Sexual_orientation","Region_ITL1","Age","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Heterosexual / straight","Scotland","16-19","50","40","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Scotland","20-29","1350","1330","25840","24400"
"New entrant CS","2022","Heterosexual / straight","Scotland","30-39","1170","1150","29930","27230"
"New entrant CS","2022","Heterosexual / straight","Scotland","40-49","790","770","32140","27570"
"New entrant CS","2022","Heterosexual / straight","Scotland","50-59","590","580","31270","27230"
"New entrant CS","2022","Heterosexual / straight","Scotland","60-64","90","90","28480","23230"
"New entrant CS","2022","Heterosexual / straight","Scotland","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","South East (England)","16-19","50","50","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","South East (England)","20-29","1070","1050","25870","25010"
"New entrant CS","2022","Heterosexual / straight","South East (England)","30-39","720","680","29670","27570"
"New entrant CS","2022","Heterosexual / straight","South East (England)","40-49","610","580","31820","28140"
"New entrant CS","2022","Heterosexual / straight","South East (England)","50-59","600","560","29890","26140"
"New entrant CS","2022","Heterosexual / straight","South East (England)","60-64","140","120","27780","24800"
"New entrant CS","2022","Heterosexual / straight","South East (England)","65+","40","30","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","South West (England)","16-19","50","50","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","South West (England)","20-29","1170","1160","25290","24090"
"New entrant CS","2022","Heterosexual / straight","South West (England)","30-39","800","760","31600","29180"
"New entrant CS","2022","Heterosexual / straight","South West (England)","40-49","640","610","33760","29230"
"New entrant CS","2022","Heterosexual / straight","South West (England)","50-59","580","560","34010","29750"
"New entrant CS","2022","Heterosexual / straight","South West (England)","60-64","110","100","32500","28200"
"New entrant CS","2022","Heterosexual / straight","South West (England)","65+","40","30","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Unknown","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Unknown","20-29","80","80","28270","27620"
"New entrant CS","2022","Heterosexual / straight","Unknown","30-39","60","60","33650","31060"
"New entrant CS","2022","Heterosexual / straight","Unknown","40-49","60","50","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Unknown","50-59","50","40","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Unknown","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Unknown","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Wales","16-19","40","40","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Wales","20-29","950","930","24470","23140"
"New entrant CS","2022","Heterosexual / straight","Wales","30-39","750","730","28500","26130"
"New entrant CS","2022","Heterosexual / straight","Wales","40-49","490","470","31750","27570"
"New entrant CS","2022","Heterosexual / straight","Wales","50-59","340","320","31430","26310"
"New entrant CS","2022","Heterosexual / straight","Wales","60-64","70","60","29240","26830"
"New entrant CS","2022","Heterosexual / straight","Wales","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","West Midlands (England)","16-19","40","30","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","West Midlands (England)","20-29","1120","1100","25310","23390"
"New entrant CS","2022","Heterosexual / straight","West Midlands (England)","30-39","760","730","28770","27570"
"New entrant CS","2022","Heterosexual / straight","West Midlands (England)","40-49","620","590","31930","27570"
"New entrant CS","2022","Heterosexual / straight","West Midlands (England)","50-59","470","440","30820","27570"
"New entrant CS","2022","Heterosexual / straight","West Midlands (England)","60-64","110","100","30770","27570"
"New entrant CS","2022","Heterosexual / straight","West Midlands (England)","65+","40","30","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Yorkshire and The Humber","16-19","50","50","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Yorkshire and The Humber","20-29","1210","1190","25540","23880"
"New entrant CS","2022","Heterosexual / straight","Yorkshire and The Humber","30-39","810","780","30800","27570"
"New entrant CS","2022","Heterosexual / straight","Yorkshire and The Humber","40-49","580","560","32560","27570"
"New entrant CS","2022","Heterosexual / straight","Yorkshire and The Humber","50-59","480","460","31610","27570"
"New entrant CS","2022","Heterosexual / straight","Yorkshire and The Humber","60-64","100","90","29420","28200"
"New entrant CS","2022","Heterosexual / straight","Yorkshire and The Humber","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East Midlands (England)","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East Midlands (England)","20-29","100","100","24450","23140"
"New entrant CS","2022","LGBO","East Midlands (England)","30-39","50","50","[c]","[c]"
"New entrant CS","2022","LGBO","East Midlands (England)","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East Midlands (England)","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East Midlands (England)","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East Midlands (England)","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East of England","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East of England","20-29","80","80","24420","23470"
"New entrant CS","2022","LGBO","East of England","30-39","40","40","[c]","[c]"
"New entrant CS","2022","LGBO","East of England","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East of England","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East of England","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East of England","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","London","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","London","20-29","550","540","32740","31800"
"New entrant CS","2022","LGBO","London","30-39","210","210","39960","36040"
"New entrant CS","2022","LGBO","London","40-49","80","80","43710","40040"
"New entrant CS","2022","LGBO","London","50-59","40","40","[c]","[c]"
"New entrant CS","2022","LGBO","London","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","London","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","North East (England)","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","North East (England)","20-29","170","170","24020","21260"
"New entrant CS","2022","LGBO","North East (England)","30-39","70","70","27540","27110"
"New entrant CS","2022","LGBO","North East (England)","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","North East (England)","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","North East (England)","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","North East (England)","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","North West (England)","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","North West (England)","20-29","280","280","24990","23140"
"New entrant CS","2022","LGBO","North West (England)","30-39","170","170","27520","25120"
"New entrant CS","2022","LGBO","North West (England)","40-49","70","70","31050","27570"
"New entrant CS","2022","LGBO","North West (England)","50-59","30","30","[c]","[c]"
"New entrant CS","2022","LGBO","North West (England)","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","North West (England)","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Northern Ireland","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Northern Ireland","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Northern Ireland","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Northern Ireland","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Northern Ireland","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Northern Ireland","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Northern Ireland","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Overseas","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Overseas","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Overseas","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Overseas","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Overseas","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Scotland","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Scotland","20-29","290","290","25690","23450"
"New entrant CS","2022","LGBO","Scotland","30-39","160","160","30390","27570"
"New entrant CS","2022","LGBO","Scotland","40-49","60","60","32450","27570"
"New entrant CS","2022","LGBO","Scotland","50-59","40","30","[c]","[c]"
"New entrant CS","2022","LGBO","Scotland","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Scotland","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","South East (England)","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","South East (England)","20-29","160","160","25950","24980"
"New entrant CS","2022","LGBO","South East (England)","30-39","60","60","28960","27270"
"New entrant CS","2022","LGBO","South East (England)","40-49","40","40","[c]","[c]"
"New entrant CS","2022","LGBO","South East (England)","50-59","30","30","[c]","[c]"
"New entrant CS","2022","LGBO","South East (England)","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","South East (England)","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","South West (England)","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","South West (England)","20-29","200","190","25130","24000"
"New entrant CS","2022","LGBO","South West (England)","30-39","80","80","29940","26590"
"New entrant CS","2022","LGBO","South West (England)","40-49","30","30","[c]","[c]"
"New entrant CS","2022","LGBO","South West (England)","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","South West (England)","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","South West (England)","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Unknown","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Unknown","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Unknown","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Unknown","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Unknown","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Unknown","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Unknown","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Wales","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Wales","20-29","170","170","24310","22020"
"New entrant CS","2022","LGBO","Wales","30-39","70","70","29130","25800"
"New entrant CS","2022","LGBO","Wales","40-49","30","30","[c]","[c]"
"New entrant CS","2022","LGBO","Wales","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Wales","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Wales","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","West Midlands (England)","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","West Midlands (England)","20-29","120","120","24760","23170"
"New entrant CS","2022","LGBO","West Midlands (England)","30-39","70","70","28600","26330"
"New entrant CS","2022","LGBO","West Midlands (England)","40-49","40","40","[c]","[c]"
"New entrant CS","2022","LGBO","West Midlands (England)","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","West Midlands (England)","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","West Midlands (England)","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Yorkshire and The Humber","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Yorkshire and The Humber","20-29","180","170","26240","24960"
"New entrant CS","2022","LGBO","Yorkshire and The Humber","30-39","70","70","32270","27570"
"New entrant CS","2022","LGBO","Yorkshire and The Humber","40-49","50","50","[c]","[c]"
"New entrant CS","2022","LGBO","Yorkshire and The Humber","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Yorkshire and The Humber","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Yorkshire and The Humber","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","20-29","60","60","25150","23390"
"New entrant CS","2022","Undeclared","East Midlands (England)","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","20-29","50","50","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","20-29","530","460","31740","31060"
"New entrant CS","2022","Undeclared","London","30-39","280","230","40760","38750"
"New entrant CS","2022","Undeclared","London","40-49","140","110","43770","37000"
"New entrant CS","2022","Undeclared","London","50-59","100","70","46090","40110"
"New entrant CS","2022","Undeclared","London","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North East (England)","20-29","50","50","25290","22010"
"New entrant CS","2022","Undeclared","North East (England)","30-39","30","30","[c]","[c]"
"New entrant CS","2022","Undeclared","North East (England)","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North East (England)","50-59","[c]","[c]","[c]","[c]"
