"Status","Year","Region_ITL1","Function_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Unknown","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Unknown","110","110","31260","28000"
"New entrant CS","2021","Unknown","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Heterosexual / straight","240","240","28770","27570"
"New entrant CS","2021","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Unknown","380","370","34900","27570"
"New entrant CS","2021","Wales","Analysis","Heterosexual / straight","100","100","29340","29540"
"New entrant CS","2021","Wales","Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Analysis","Unknown","70","70","27550","29540"
"New entrant CS","2021","Wales","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Digital, Data & Technology","Heterosexual / straight","110","100","35410","30730"
"New entrant CS","2021","Wales","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Digital, Data & Technology","Unknown","80","80","35130","30730"
"New entrant CS","2021","Wales","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","No function","Heterosexual / straight","620","590","23490","21140"
"New entrant CS","2021","Wales","No function","LGBO","80","80","22330","21590"
"New entrant CS","2021","Wales","No function","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","No function","Unknown","660","620","22310","21170"
"New entrant CS","2021","Wales","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Unknown","Heterosexual / straight","660","640","25700","25030"
"New entrant CS","2021","Wales","Unknown","LGBO","80","70","25000","27570"
"New entrant CS","2021","Wales","Unknown","Undeclared","40","40","[c]","[c]"
"New entrant CS","2021","Wales","Unknown","Unknown","110","110","25770","21430"
"New entrant CS","2021","West Midlands (England)","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Debt","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Debt","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Debt","Unknown","70","70","20140","20140"
"New entrant CS","2021","West Midlands (England)","Digital, Data & Technology","Heterosexual / straight","70","70","39730","36500"
"New entrant CS","2021","West Midlands (England)","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Digital, Data & Technology","Unknown","50","50","37900","36870"
"New entrant CS","2021","West Midlands (England)","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Legal","Heterosexual / straight","60","60","36660","38000"
"New entrant CS","2021","West Midlands (England)","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","No function","Heterosexual / straight","950","900","26150","22850"
"New entrant CS","2021","West Midlands (England)","No function","LGBO","100","90","25300","22850"
"New entrant CS","2021","West Midlands (England)","No function","Undeclared","70","60","27560","24120"
"New entrant CS","2021","West Midlands (England)","No function","Unknown","550","530","24460","21050"
"New entrant CS","2021","West Midlands (England)","Project Delivery","Heterosexual / straight","70","70","36760","36340"
"New entrant CS","2021","West Midlands (England)","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Unknown","Heterosexual / straight","920","890","26510","27570"
"New entrant CS","2021","West Midlands (England)","Unknown","LGBO","90","80","25810","27570"
"New entrant CS","2021","West Midlands (England)","Unknown","Undeclared","40","40","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Unknown","Unknown","130","120","28450","27570"
"New entrant CS","2021","Yorkshire and The Humber","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Commercial","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Communications","Undeclared","[c]","[c]","[c]","[c]"
