"Status","Year","Region_ITL1","Ethnicity","Disability","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","West Midlands (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Unknown","Unknown","860","830","26410","22570"
"New entrant CS","2021","West Midlands (England)","White","Declared disabled","200","190","26720","27570"
"New entrant CS","2021","West Midlands (England)","White","Declared non-disabled","1280","1230","27520","25380"
"New entrant CS","2021","West Midlands (England)","White","Undeclared","50","50","28180","27570"
"New entrant CS","2021","West Midlands (England)","White","Unknown","240","230","33470","29360"
"New entrant CS","2021","Yorkshire and The Humber","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Asian","Declared non-disabled","280","270","25840","27570"
"New entrant CS","2021","Yorkshire and The Humber","Asian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Asian","Unknown","40","30","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Black","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Black","Declared non-disabled","80","80","26730","27570"
"New entrant CS","2021","Yorkshire and The Humber","Black","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Chinese","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Chinese","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Mixed","Declared non-disabled","80","70","25090","27570"
"New entrant CS","2021","Yorkshire and The Humber","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Unknown","Unknown","1480","1440","27570","23440"
"New entrant CS","2021","Yorkshire and The Humber","White","Declared disabled","270","270","27210","27570"
"New entrant CS","2021","Yorkshire and The Humber","White","Declared non-disabled","1720","1670","27750","27570"
"New entrant CS","2021","Yorkshire and The Humber","White","Undeclared","80","80","27030","27570"
"New entrant CS","2021","Yorkshire and The Humber","White","Unknown","290","280","30840","28970"
"New entrant CS","2022","East Midlands (England)","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Asian","Declared non-disabled","260","250","25300","22600"
"New entrant CS","2022","East Midlands (England)","Asian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Black","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Black","Declared non-disabled","110","100","26200","25240"
"New entrant CS","2022","East Midlands (England)","Black","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Mixed","Declared non-disabled","70","70","23900","23140"
"New entrant CS","2022","East Midlands (England)","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Unknown","Declared non-disabled","40","30","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Unknown","Unknown","950","900","25860","24430"
"New entrant CS","2022","East Midlands (England)","White","Declared disabled","280","270","26570","25480"
"New entrant CS","2022","East Midlands (England)","White","Declared non-disabled","1510","1470","26790","24250"
"New entrant CS","2022","East Midlands (England)","White","Undeclared","80","80","26130","24770"
"New entrant CS","2022","East Midlands (England)","White","Unknown","140","130","31160","28900"
"New entrant CS","2022","East of England","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Asian","Declared non-disabled","140","140","28180","27570"
"New entrant CS","2022","East of England","Asian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Black","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Black","Declared non-disabled","100","90","27280","27570"
"New entrant CS","2022","East of England","Black","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Mixed","Declared non-disabled","70","70","28090","26670"
"New entrant CS","2022","East of England","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Unknown","Unknown","860","800","27080","24880"
"New entrant CS","2022","East of England","White","Declared disabled","230","220","27120","25480"
"New entrant CS","2022","East of England","White","Declared non-disabled","1510","1460","27710","25460"
"New entrant CS","2022","East of England","White","Undeclared","50","50","[c]","[c]"
"New entrant CS","2022","East of England","White","Unknown","130","130","30160","26350"
"New entrant CS","2022","London","Asian","Declared disabled","110","110","32670","31060"
"New entrant CS","2022","London","Asian","Declared non-disabled","1280","1250","34500","31060"
"New entrant CS","2022","London","Asian","Undeclared","70","70","33880","31060"
"New entrant CS","2022","London","Asian","Unknown","230","220","35960","32260"
"New entrant CS","2022","London","Black","Declared disabled","180","170","32790","31060"
"New entrant CS","2022","London","Black","Declared non-disabled","990","960","32630","31060"
"New entrant CS","2022","London","Black","Undeclared","50","50","32360","31060"
"New entrant CS","2022","London","Black","Unknown","120","120","35230","31060"
"New entrant CS","2022","London","Mixed","Declared disabled","90","90","33150","31060"
"New entrant CS","2022","London","Mixed","Declared non-disabled","370","360","34410","31060"
"New entrant CS","2022","London","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Mixed","Unknown","80","80","36690","33570"
"New entrant CS","2022","London","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Other ethnicity","Declared non-disabled","140","130","33640","31060"
"New entrant CS","2022","London","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Undeclared","Declared non-disabled","90","90","34610","31060"
"New entrant CS","2022","London","Undeclared","Undeclared","90","80","39280","33700"
"New entrant CS","2022","London","Undeclared","Unknown","50","40","[c]","[c]"
"New entrant CS","2022","London","Unknown","Declared disabled","30","[c]","[c]","[c]"
"New entrant CS","2022","London","Unknown","Declared non-disabled","60","60","40210","34090"
"New entrant CS","2022","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Unknown","Unknown","4420","4180","35620","30750"
"New entrant CS","2022","London","White","Declared disabled","550","530","36140","32560"
"New entrant CS","2022","London","White","Declared non-disabled","3810","3730","38800","33570"
"New entrant CS","2022","London","White","Undeclared","190","180","36410","34020"
"New entrant CS","2022","London","White","Unknown","680","650","39050","34060"
"New entrant CS","2022","North East (England)","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Asian","Declared non-disabled","110","110","27000","21970"
"New entrant CS","2022","North East (England)","Asian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Black","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Black","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2022","North East (England)","Black","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Mixed","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","North East (England)","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Unknown","Declared non-disabled","90","90","22510","21300"
"New entrant CS","2022","North East (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Unknown","Unknown","1060","1020","25960","23140"
"New entrant CS","2022","North East (England)","White","Declared disabled","280","270","26300","23170"
"New entrant CS","2022","North East (England)","White","Declared non-disabled","2190","2140","26430","23170"
"New entrant CS","2022","North East (England)","White","Undeclared","110","100","26070","24800"
"New entrant CS","2022","North East (England)","White","Unknown","200","200","29230","25000"
"New entrant CS","2022","North West (England)","Asian","Declared disabled","40","40","[c]","[c]"
"New entrant CS","2022","North West (England)","Asian","Declared non-disabled","460","450","26520","24800"
"New entrant CS","2022","North West (England)","Asian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Asian","Unknown","70","70","30200","27570"
"New entrant CS","2022","North West (England)","Black","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Black","Declared non-disabled","190","190","26700","24960"
"New entrant CS","2022","North West (England)","Black","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
