"Status","Year","Age","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","60-64","Ministry of Defence","Male","100","90","34290","33000"
"New entrant CS","2021","60-64","Ministry of Housing, Communities and Local Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Housing, Communities and Local Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Female","90","80","20810","18880"
"New entrant CS","2021","60-64","Ministry of Justice","Male","100","90","22040","20600"
"New entrant CS","2021","60-64","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Welsh Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Welsh Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Transport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Transport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions","Female","40","30","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions","Male","30","30","[c]","[c]"
"New entrant CS","2021","65+","Department of Health and Social Care","Female","30","20","[c]","[c]"
"New entrant CS","2021","65+","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Home Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Home Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Ministry of Housing, Communities and Local Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Ministry of Housing, Communities and Local Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Welsh Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Welsh Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Welsh Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Welsh Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Transport","Female","40","40","[c]","[c]"
"New entrant CS","2022","16-19","Department for Transport","Male","50","40","[c]","[c]"
"New entrant CS","2022","16-19","Department for Work and Pensions","Female","80","80","22770","21260"
"New entrant CS","2022","16-19","Department for Work and Pensions","Male","60","60","22230","21260"
"New entrant CS","2022","16-19","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","HM Revenue and Customs","Female","60","60","22170","21250"
"New entrant CS","2022","16-19","HM Revenue and Customs","Male","80","80","22160","21250"
"New entrant CS","2022","16-19","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Home Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Home Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Ministry of Defence","Male","100","100","18150","17140"
"New entrant CS","2022","16-19","Ministry of Justice","Female","130","130","23020","23140"
"New entrant CS","2022","16-19","Ministry of Justice","Male","80","80","23020","23140"
"New entrant CS","2022","16-19","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Scottish Government","Female","30","30","[c]","[c]"
"New entrant CS","2022","16-19","Scottish Government","Male","40","30","[c]","[c]"
"New entrant CS","2022","16-19","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Welsh Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Welsh Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Attorney General's Departments","Female","370","370","26700","25480"
"New entrant CS","2022","20-29","Attorney General's Departments","Male","130","130","27940","26950"
"New entrant CS","2022","20-29","Cabinet Office","Female","620","610","29320","28000"
"New entrant CS","2022","20-29","Cabinet Office","Male","450","450","29950","28000"
"New entrant CS","2022","20-29","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Competition and Markets Authority","Female","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Competition and Markets Authority","Male","30","30","[c]","[c]"
"New entrant CS","2022","20-29","Department for Business, Energy and Industrial Strategy","Female","380","370","29740","27680"
