"Status","Year","Function_of_post","Ethnicity","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Commercial","Other ethnicity","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Undeclared","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Undeclared","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","London","180","180","73840","70240"
"New entrant CS","2021","Commercial","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","Yorkshire and The Humber","40","40","[c]","[c]"
"New entrant CS","2021","Commercial","White","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","White","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","White","London","80","80","43710","40620"
"New entrant CS","2021","Commercial","White","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","White","North West (England)","30","30","[c]","[c]"
"New entrant CS","2021","Commercial","White","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","White","South East (England)","40","40","[c]","[c]"
"New entrant CS","2021","Commercial","White","South West (England)","70","60","34230","32000"
"New entrant CS","2021","Commercial","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","White","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","White","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","White","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Asian","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Asian","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Asian","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Asian","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Asian","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Asian","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Asian","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Asian","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Asian","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Asian","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Asian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Black","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Black","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Black","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Black","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Black","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Black","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Black","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Black","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Black","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Black","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Black","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Chinese","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Chinese","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Chinese","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Chinese","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Chinese","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Chinese","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Chinese","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Chinese","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Chinese","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Chinese","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Chinese","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Chinese","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Chinese","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Mixed","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Mixed","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Mixed","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Mixed","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Mixed","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Mixed","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Mixed","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Mixed","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Mixed","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Mixed","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Mixed","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Other ethnicity","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Other ethnicity","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Other ethnicity","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Other ethnicity","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Other ethnicity","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Other ethnicity","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Other ethnicity","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Other ethnicity","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Other ethnicity","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Other ethnicity","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Undeclared","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Unknown","East Midlands (England)","70","70","26050","25560"
"New entrant CS","2021","Communications","Unknown","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Unknown","London","160","160","37380","33360"
"New entrant CS","2021","Communications","Unknown","North East (England)","160","160","26360","25560"
"New entrant CS","2021","Communications","Unknown","North West (England)","120","120","26920","25560"
"New entrant CS","2021","Communications","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Unknown","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Unknown","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Unknown","Yorkshire and The Humber","80","80","29190","25560"
"New entrant CS","2021","Communications","White","East Midlands (England)","50","50","[c]","[c]"
"New entrant CS","2021","Communications","White","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","White","London","160","160","37700","34550"
"New entrant CS","2021","Communications","White","North East (England)","160","160","26480","25560"
"New entrant CS","2021","Communications","White","North West (England)","50","50","[c]","[c]"
"New entrant CS","2021","Communications","White","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","White","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","White","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","White","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","White","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","White","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","White","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Asian","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Asian","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Asian","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Asian","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Asian","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Asian","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Asian","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Asian","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Asian","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Asian","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Asian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Black","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Black","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Black","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Black","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Black","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Black","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Black","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Black","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Black","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Black","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Black","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Chinese","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Chinese","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Chinese","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Chinese","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Chinese","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Chinese","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Chinese","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Chinese","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Chinese","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Chinese","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Chinese","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Chinese","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Chinese","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Mixed","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Mixed","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Mixed","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Mixed","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Mixed","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Mixed","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Mixed","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Mixed","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Mixed","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Mixed","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Mixed","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Other ethnicity","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Other ethnicity","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Other ethnicity","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Other ethnicity","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Other ethnicity","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
