"Status","Year","Age","Disability","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","20-29","Declared disabled","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Human Resources","60","60","26190","26560"
"New entrant CS","2022","20-29","Declared disabled","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Legal","50","50","26260","24180"
"New entrant CS","2022","20-29","Declared disabled","No function","1160","1140","25770","24430"
"New entrant CS","2022","20-29","Declared disabled","Project Delivery","60","60","28430","27540"
"New entrant CS","2022","20-29","Declared disabled","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Unknown","160","150","26490","25630"
"New entrant CS","2022","20-29","Declared non-disabled","Analysis","620","620","30370","30710"
"New entrant CS","2022","20-29","Declared non-disabled","Commercial","170","170","29000","27150"
"New entrant CS","2022","20-29","Declared non-disabled","Communications","340","340","28550","26590"
"New entrant CS","2022","20-29","Declared non-disabled","Counter Fraud","410","410","26270","26590"
"New entrant CS","2022","20-29","Declared non-disabled","Debt","260","250","21500","21250"
"New entrant CS","2022","20-29","Declared non-disabled","Digital, Data & Technology","570","570","30510","28030"
"New entrant CS","2022","20-29","Declared non-disabled","Finance","210","200","28840","26180"
"New entrant CS","2022","20-29","Declared non-disabled","Grants Management","210","200","21740","21300"
"New entrant CS","2022","20-29","Declared non-disabled","Human Resources","270","260","26310","25860"
"New entrant CS","2022","20-29","Declared non-disabled","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Legal","410","410","29160","26950"
"New entrant CS","2022","20-29","Declared non-disabled","No function","9610","9470","26010","24430"
"New entrant CS","2022","20-29","Declared non-disabled","Project Delivery","420","410","28470","27500"
"New entrant CS","2022","20-29","Declared non-disabled","Property","160","160","27940","26030"
"New entrant CS","2022","20-29","Declared non-disabled","Security","120","120","26690","25140"
"New entrant CS","2022","20-29","Declared non-disabled","Unknown","1100","1080","27230","27230"
"New entrant CS","2022","20-29","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Digital, Data & Technology","30","30","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","No function","440","440","27370","26870"
"New entrant CS","2022","20-29","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Analysis","250","240","30750","30450"
"New entrant CS","2022","20-29","Unknown","Commercial","150","130","31850","27500"
"New entrant CS","2022","20-29","Unknown","Communications","360","340","28880","26590"
"New entrant CS","2022","20-29","Unknown","Counter Fraud","170","170","27310","26590"
"New entrant CS","2022","20-29","Unknown","Debt","150","150","21540","21250"
"New entrant CS","2022","20-29","Unknown","Digital, Data & Technology","370","350","31900","30210"
"New entrant CS","2022","20-29","Unknown","Finance","210","190","29380","28500"
"New entrant CS","2022","20-29","Unknown","Human Resources","190","170","28060","26590"
"New entrant CS","2022","20-29","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Legal","110","110","28590","25480"
"New entrant CS","2022","20-29","Unknown","No function","5840","5730","25870","24250"
"New entrant CS","2022","20-29","Unknown","Project Delivery","180","170","28590","27130"
"New entrant CS","2022","20-29","Unknown","Property","190","190","27050","25000"
"New entrant CS","2022","20-29","Unknown","Security","190","180","25710","25000"
"New entrant CS","2022","20-29","Unknown","Unknown","2220","2190","26460","24880"
"New entrant CS","2022","30-39","Declared disabled","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Counter Fraud","30","30","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Digital, Data & Technology","60","60","36810","35900"
"New entrant CS","2022","30-39","Declared disabled","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Legal","30","30","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","No function","710","680","27730","26310"
"New entrant CS","2022","30-39","Declared disabled","Project Delivery","30","30","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Unknown","120","110","29090","27230"
"New entrant CS","2022","30-39","Declared non-disabled","Analysis","170","170","38480","35000"
"New entrant CS","2022","30-39","Declared non-disabled","Commercial","100","100","35960","34130"
"New entrant CS","2022","30-39","Declared non-disabled","Communications","240","230","31910","26590"
"New entrant CS","2022","30-39","Declared non-disabled","Counter Fraud","290","280","27240","27570"
"New entrant CS","2022","30-39","Declared non-disabled","Debt","160","160","21520","21250"
"New entrant CS","2022","30-39","Declared non-disabled","Digital, Data & Technology","490","480","39610","37100"
"New entrant CS","2022","30-39","Declared non-disabled","Finance","150","140","35980","33080"
"New entrant CS","2022","30-39","Declared non-disabled","Grants Management","120","110","21610","21300"
"New entrant CS","2022","30-39","Declared non-disabled","Human Resources","200","190","33910","30450"
"New entrant CS","2022","30-39","Declared non-disabled","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Legal","270","260","43480","48080"
"New entrant CS","2022","30-39","Declared non-disabled","No function","5640","5440","29130","27570"
"New entrant CS","2022","30-39","Declared non-disabled","Project Delivery","320","310","37500","36020"
"New entrant CS","2022","30-39","Declared non-disabled","Property","110","110","34690","32280"
"New entrant CS","2022","30-39","Declared non-disabled","Security","80","80","31250","27500"
"New entrant CS","2022","30-39","Declared non-disabled","Unknown","930","900","31900","27570"
"New entrant CS","2022","30-39","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","No function","290","280","29140","27570"
"New entrant CS","2022","30-39","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Analysis","70","60","40690","38340"
"New entrant CS","2022","30-39","Unknown","Commercial","170","150","51950","44000"
"New entrant CS","2022","30-39","Unknown","Communications","170","160","32060","27270"
"New entrant CS","2022","30-39","Unknown","Counter Fraud","120","120","28620","26590"
"New entrant CS","2022","30-39","Unknown","Debt","90","80","22200","21250"
"New entrant CS","2022","30-39","Unknown","Digital, Data & Technology","300","280","39100","36500"
"New entrant CS","2022","30-39","Unknown","Finance","150","130","35170","33080"
"New entrant CS","2022","30-39","Unknown","Human Resources","90","90","36030","30730"
"New entrant CS","2022","30-39","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Legal","50","50","40150","38550"
"New entrant CS","2022","30-39","Unknown","No function","3240","3070","28670","26130"
"New entrant CS","2022","30-39","Unknown","Project Delivery","140","130","37110","38500"
"New entrant CS","2022","30-39","Unknown","Property","130","120","31650","26030"
"New entrant CS","2022","30-39","Unknown","Security","100","100","28720","25000"
"New entrant CS","2022","30-39","Unknown","Unknown","1420","1370","31170","27230"
"New entrant CS","2022","40-49","Declared disabled","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Digital, Data & Technology","40","40","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","No function","650","620","30680","27570"
"New entrant CS","2022","40-49","Declared disabled","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Unknown","110","110","31660","27570"
"New entrant CS","2022","40-49","Declared non-disabled","Analysis","80","80","41470","38070"
"New entrant CS","2022","40-49","Declared non-disabled","Commercial","70","70","37650","35450"
"New entrant CS","2022","40-49","Declared non-disabled","Communications","100","100","34980","26590"
"New entrant CS","2022","40-49","Declared non-disabled","Counter Fraud","180","180","27800","27570"
"New entrant CS","2022","40-49","Declared non-disabled","Debt","100","90","21960","21250"
"New entrant CS","2022","40-49","Declared non-disabled","Digital, Data & Technology","350","340","43220","40670"
"New entrant CS","2022","40-49","Declared non-disabled","Finance","100","100","37540","35900"
"New entrant CS","2022","40-49","Declared non-disabled","Grants Management","80","80","21830","21300"
"New entrant CS","2022","40-49","Declared non-disabled","Human Resources","180","170","37180","33000"
"New entrant CS","2022","40-49","Declared non-disabled","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Legal","140","130","47900","50500"
"New entrant CS","2022","40-49","Declared non-disabled","No function","3810","3660","31060","27570"
"New entrant CS","2022","40-49","Declared non-disabled","Project Delivery","250","240","39260","38000"
"New entrant CS","2022","40-49","Declared non-disabled","Property","120","120","38960","35310"
"New entrant CS","2022","40-49","Declared non-disabled","Security","70","70","31300","25540"
"New entrant CS","2022","40-49","Declared non-disabled","Unknown","630","610","34400","29320"
"New entrant CS","2022","40-49","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","No function","200","190","31010","27570"
"New entrant CS","2022","40-49","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Analysis","40","30","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Commercial","130","110","63690","62400"
"New entrant CS","2022","40-49","Unknown","Communications","90","80","33710","26590"
"New entrant CS","2022","40-49","Unknown","Counter Fraud","40","40","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Debt","30","30","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Digital, Data & Technology","180","170","43330","40210"
"New entrant CS","2022","40-49","Unknown","Finance","90","80","40810","38320"
"New entrant CS","2022","40-49","Unknown","Human Resources","60","60","37860","32090"
"New entrant CS","2022","40-49","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","No function","2030","1890","30590","26840"
"New entrant CS","2022","40-49","Unknown","Project Delivery","100","100","43880","40180"
"New entrant CS","2022","40-49","Unknown","Property","80","80","35900","31140"
"New entrant CS","2022","40-49","Unknown","Security","60","60","33430","25540"
