"Status","Year","Region_ITL3","Region_ITL2","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","South West Wales","West Wales and The Valleys","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West Wales","West Wales and The Valleys","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southampton","Hampshire and Isle of Wight","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southampton","Hampshire and Isle of Wight","Department for Transport","130","120","34120","30730"
"New entrant CS","2021","Southampton","Hampshire and Isle of Wight","Department for Work and Pensions","60","60","26190","27570"
"New entrant CS","2021","Southampton","Hampshire and Isle of Wight","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southampton","Hampshire and Isle of Wight","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southampton","Hampshire and Isle of Wight","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southampton","Hampshire and Isle of Wight","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southend-on-Sea","Essex","Department for Work and Pensions","80","80","27540","29290"
"New entrant CS","2021","Southend-on-Sea","Essex","HM Revenue and Customs","40","40","[c]","[c]"
"New entrant CS","2021","Southend-on-Sea","Essex","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","Shropshire and Staffordshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","Shropshire and Staffordshire","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","Shropshire and Staffordshire","Department for Work and Pensions","130","130","25940","27570"
"New entrant CS","2021","Staffordshire CC","Shropshire and Staffordshire","Ministry of Defence","40","40","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","Shropshire and Staffordshire","Ministry of Justice","250","240","22630","22850"
"New entrant CS","2021","Staffordshire CC","Shropshire and Staffordshire","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Stoke-on-Trent","Shropshire and Staffordshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Stoke-on-Trent","Shropshire and Staffordshire","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Stoke-on-Trent","Shropshire and Staffordshire","Department for Work and Pensions","90","90","27080","27570"
"New entrant CS","2021","Stoke-on-Trent","Shropshire and Staffordshire","Ministry of Justice","180","170","19210","18880"
"New entrant CS","2021","Suffolk","East Anglia","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Suffolk","East Anglia","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Suffolk","East Anglia","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Suffolk","East Anglia","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Suffolk","East Anglia","Department for Work and Pensions","190","190","26160","27570"
"New entrant CS","2021","Suffolk","East Anglia","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Suffolk","East Anglia","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Suffolk","East Anglia","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Suffolk","East Anglia","Ministry of Defence","40","40","[c]","[c]"
"New entrant CS","2021","Suffolk","East Anglia","Ministry of Justice","180","180","23790","22850"
"New entrant CS","2021","Suffolk","East Anglia","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sunderland","Northumberland and Tyne and Wear","Department for Work and Pensions","150","150","26770","27570"
"New entrant CS","2021","Sunderland","Northumberland and Tyne and Wear","HM Revenue and Customs","150","140","21400","20140"
"New entrant CS","2021","Sunderland","Northumberland and Tyne and Wear","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sunderland","Northumberland and Tyne and Wear","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","West Wales and The Valleys","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","West Wales and The Valleys","Department for Transport","370","330","24150","21590"
"New entrant CS","2021","Swansea","West Wales and The Valleys","Department for Work and Pensions","90","80","25120","27570"
"New entrant CS","2021","Swansea","West Wales and The Valleys","HM Land Registry","60","60","23400","22350"
"New entrant CS","2021","Swansea","West Wales and The Valleys","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","West Wales and The Valleys","Ministry of Justice","40","30","[c]","[c]"
"New entrant CS","2021","Swansea","West Wales and The Valleys","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","West Wales and The Valleys","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swindon","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swindon","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swindon","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Work and Pensions","60","60","26170","27570"
"New entrant CS","2021","Swindon","Gloucestershire, Wiltshire and Bath/Bristol area","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swindon","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swindon","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Telford and Wrekin","Shropshire and Staffordshire","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Telford and Wrekin","Shropshire and Staffordshire","Department for Work and Pensions","40","40","[c]","[c]"
"New entrant CS","2021","Telford and Wrekin","Shropshire and Staffordshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Telford and Wrekin","Shropshire and Staffordshire","HM Land Registry","40","40","[c]","[c]"
"New entrant CS","2021","Telford and Wrekin","Shropshire and Staffordshire","HM Revenue and Customs","70","70","39470","38630"
"New entrant CS","2021","Telford and Wrekin","Shropshire and Staffordshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Telford and Wrekin","Shropshire and Staffordshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Thurrock","Essex","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Thurrock","Essex","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Thurrock","Essex","Home Office","40","40","[c]","[c]"
"New entrant CS","2021","Torbay","Devon","Department for Work and Pensions","40","30","[c]","[c]"
"New entrant CS","2021","Torbay","Devon","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","Inner London - East","Cabinet Office","160","160","43060","40600"
"New entrant CS","2021","Tower Hamlets","Inner London - East","Competition and Markets Authority","70","70","49450","53530"
"New entrant CS","2021","Tower Hamlets","Inner London - East","Department for Work and Pensions","120","120","31730","31060"
"New entrant CS","2021","Tower Hamlets","Inner London - East","Department of Health and Social Care","150","150","40690","39850"
"New entrant CS","2021","Tower Hamlets","Inner London - East","HM Revenue and Customs","60","50","38740","36160"
"New entrant CS","2021","Tower Hamlets","Inner London - East","Ministry of Justice","250","240","37560","32870"
"New entrant CS","2021","Tower Hamlets","Inner London - East","Office of Gas and Electricity Markets","140","140","40250","33400"
"New entrant CS","2021","Tower Hamlets","Inner London - East","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","Inner London - East","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","Northumberland and Tyne and Wear","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","Northumberland and Tyne and Wear","Cabinet Office","40","40","[c]","[c]"
"New entrant CS","2021","Tyneside","Northumberland and Tyne and Wear","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","Northumberland and Tyne and Wear","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","Northumberland and Tyne and Wear","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","Northumberland and Tyne and Wear","Department for Environment, Food and Rural Affairs","50","50","[c]","[c]"
"New entrant CS","2021","Tyneside","Northumberland and Tyne and Wear","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","Northumberland and Tyne and Wear","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","Northumberland and Tyne and Wear","Department for Work and Pensions","1000","990","24100","21010"
"New entrant CS","2021","Tyneside","Northumberland and Tyne and Wear","Department of Health and Social Care","50","40","[c]","[c]"
"New entrant CS","2021","Tyneside","Northumberland and Tyne and Wear","HM Revenue and Customs","860","850","24260","25560"
"New entrant CS","2021","Tyneside","Northumberland and Tyne and Wear","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","Northumberland and Tyne and Wear","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","Northumberland and Tyne and Wear","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","Northumberland and Tyne and Wear","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","Northumberland and Tyne and Wear","Ministry of Justice","60","60","21830","18880"
"New entrant CS","2021","Unknown","Unknown","Cabinet Office","220","220","36740","28000"
"New entrant CS","2021","Unknown","Unknown","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Department for Work and Pensions","320","310","28900","27570"
"New entrant CS","2021","Unknown","Unknown","HM Revenue and Customs","320","310","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wakefield","West Yorkshire","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wakefield","West Yorkshire","Department for Work and Pensions","70","70","26860","27570"
"New entrant CS","2021","Wakefield","West Yorkshire","Ministry of Justice","80","80","22110","20600"
"New entrant CS","2021","Wakefield","West Yorkshire","National Crime Agency","40","40","[c]","[c]"
"New entrant CS","2021","Wakefield","West Yorkshire","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Walsall","West Midlands","Department for Work and Pensions","30","30","[c]","[c]"
"New entrant CS","2021","Walsall","West Midlands","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wandsworth","Inner London - West","Department for Work and Pensions","40","40","[c]","[c]"
"New entrant CS","2021","Wandsworth","Inner London - West","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wandsworth","Inner London - West","Ministry of Justice","140","140","27940","30220"
"New entrant CS","2021","Warrington","Cheshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Cheshire","Department for Environment, Food and Rural Affairs","40","40","[c]","[c]"
"New entrant CS","2021","Warrington","Cheshire","Department for Work and Pensions","130","120","27510","27570"
"New entrant CS","2021","Warrington","Cheshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Cheshire","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Cheshire","Ministry of Justice","70","70","22000","22850"
"New entrant CS","2021","Warrington","Cheshire","National Crime Agency","200","200","32250","30640"
"New entrant CS","2021","Warwickshire","Herefordshire, Worcestershire and Warwickshire","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","Herefordshire, Worcestershire and Warwickshire","Department for Work and Pensions","60","60","25040","27570"
"New entrant CS","2021","Warwickshire","Herefordshire, Worcestershire and Warwickshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","Herefordshire, Worcestershire and Warwickshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Cumbria","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Cumbria","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Cumbria","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Cumbria","Ministry of Defence","50","50","33160","27000"
"New entrant CS","2021","West Cumbria","Cumbria","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Essex","Essex","Department for Work and Pensions","60","60","28620","29290"
"New entrant CS","2021","West Essex","Essex","Department of Health and Social Care","30","20","[c]","[c]"
