"Status","Year","Sexual_orientation","Region_ITL2","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","LGBO","Leicestershire, Rutland and Northamptonshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Leicestershire, Rutland and Northamptonshire","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Leicestershire, Rutland and Northamptonshire","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Leicestershire, Rutland and Northamptonshire","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Leicestershire, Rutland and Northamptonshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Leicestershire, Rutland and Northamptonshire","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Leicestershire, Rutland and Northamptonshire","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Leicestershire, Rutland and Northamptonshire","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Leicestershire, Rutland and Northamptonshire","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","LGBO","Lincolnshire","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Lincolnshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Lincolnshire","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Lincolnshire","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Lincolnshire","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Lincolnshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Lincolnshire","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Lincolnshire","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Lincolnshire","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Merseyside","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Merseyside","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Merseyside","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Merseyside","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Merseyside","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Merseyside","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Merseyside","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Merseyside","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Merseyside","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Merseyside","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Merseyside","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Merseyside","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Merseyside","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Merseyside","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North Eastern Scotland","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North Eastern Scotland","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North Eastern Scotland","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North Eastern Scotland","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North Eastern Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North Eastern Scotland","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North Eastern Scotland","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North Yorkshire","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North Yorkshire","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North Yorkshire","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North Yorkshire","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North Yorkshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North Yorkshire","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North Yorkshire","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North Yorkshire","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North Yorkshire","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North Yorkshire","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North Yorkshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North Yorkshire","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North Yorkshire","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North Yorkshire","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Northern Ireland","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Northern Ireland","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Northern Ireland","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Northern Ireland","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Northern Ireland","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Northern Ireland","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Northern Ireland","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Northern Ireland","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Northumberland and Tyne and Wear","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Northumberland and Tyne and Wear","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Northumberland and Tyne and Wear","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Northumberland and Tyne and Wear","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Northumberland and Tyne and Wear","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Northumberland and Tyne and Wear","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Northumberland and Tyne and Wear","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Northumberland and Tyne and Wear","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Northumberland and Tyne and Wear","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Northumberland and Tyne and Wear","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Northumberland and Tyne and Wear","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Northumberland and Tyne and Wear","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Northumberland and Tyne and Wear","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Northumberland and Tyne and Wear","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Northumberland and Tyne and Wear","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Northumberland and Tyne and Wear","Unknown","90","80","24070","21010"
"New entrant CS","2021","LGBO","Outer London - East and North East","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Outer London - East and North East","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Outer London - East and North East","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","LGBO","Outer London - South","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Outer London - South","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Outer London - South","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Outer London - South","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Outer London - South","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Outer London - South","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Outer London - South","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Outer London - South","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Outer London - South","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Outer London - South","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Outer London - South","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Outer London - South","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Outer London - South","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Outer London - South","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","LGBO","Outer London - West and North West","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Outer London - West and North West","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Outer London - West and North West","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Outer London - West and North West","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Outer London - West and North West","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Outer London - West and North West","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Outer London - West and North West","No function","30","30","[c]","[c]"
"New entrant CS","2021","LGBO","Outer London - West and North West","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Outer London - West and North West","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Outer London - West and North West","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","LGBO","Overseas","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Overseas","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Overseas","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Overseas","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Shropshire and Staffordshire","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Shropshire and Staffordshire","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Shropshire and Staffordshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Shropshire and Staffordshire","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Shropshire and Staffordshire","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Shropshire and Staffordshire","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Shropshire and Staffordshire","No function","40","40","[c]","[c]"
"New entrant CS","2021","LGBO","Shropshire and Staffordshire","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Shropshire and Staffordshire","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Shropshire and Staffordshire","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","South Yorkshire","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","South Yorkshire","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","South Yorkshire","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","South Yorkshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","South Yorkshire","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","South Yorkshire","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","South Yorkshire","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","South Yorkshire","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","South Yorkshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","South Yorkshire","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","South Yorkshire","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","South Yorkshire","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","South Yorkshire","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","LGBO","Southern Scotland","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Southern Scotland","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Southern Scotland","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Southern Scotland","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Southern Scotland","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Southern Scotland","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Southern Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Southern Scotland","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Southern Scotland","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Surrey, East and West Sussex","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Surrey, East and West Sussex","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Surrey, East and West Sussex","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Surrey, East and West Sussex","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Surrey, East and West Sussex","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Surrey, East and West Sussex","No function","40","40","[c]","[c]"
"New entrant CS","2021","LGBO","Surrey, East and West Sussex","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Surrey, East and West Sussex","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Surrey, East and West Sussex","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Surrey, East and West Sussex","Unknown","80","80","27180","27570"
"New entrant CS","2021","LGBO","Tees Valley and Durham","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Tees Valley and Durham","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Tees Valley and Durham","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Tees Valley and Durham","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Tees Valley and Durham","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Tees Valley and Durham","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Tees Valley and Durham","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Tees Valley and Durham","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Tees Valley and Durham","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Tees Valley and Durham","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Tees Valley and Durham","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Unknown","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Unknown","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Unknown","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Unknown","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Unknown","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","West Central Scotland","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","West Central Scotland","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","West Central Scotland","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","West Central Scotland","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","West Central Scotland","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","West Central Scotland","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","West Central Scotland","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","West Central Scotland","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","West Central Scotland","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","West Central Scotland","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","West Central Scotland","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","West Central Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","West Central Scotland","Property","[c]","[c]","[c]","[c]"
