"Status","Year","Disability","Region_ITL3","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Undeclared","Croydon","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Darlington","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Darlington","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Darlington","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Derby","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Derby","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Devon CC","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Devon CC","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Dorset","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Dudley","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Durham","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Durham","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ealing","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ealing","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ealing","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ealing","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Ayrshire and North Ayrshire mainland","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Cumbria","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Derbyshire","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Kent","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Kent","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Lancashire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Merseyside","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Merseyside","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Merseyside","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Riding of Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Riding of Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Riding of Yorkshire","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Surrey","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Surrey","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Sussex CC","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Sussex CC","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Enfield","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Enfield","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Essex Haven Gateway","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Essex Thames Gateway","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Essex Thames Gateway","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Falkirk","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Falkirk","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Flintshire and Wrexham","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Flintshire and Wrexham","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Glasgow City","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Glasgow City","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Glasgow City","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Glasgow City","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Glasgow City","White","30","30","[c]","[c]"
"New entrant CS","2022","Undeclared","Gloucestershire CC","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Gloucestershire CC","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Gloucestershire CC","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Greater Manchester North East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Greater Manchester North East","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Greater Manchester North West","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Greater Manchester North West","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Greater Manchester South East","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Greater Manchester South East","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Greater Manchester South West","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Greater Manchester South West","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Greater Manchester South West","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Greater Manchester South West","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Gwent Valleys","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Gwynedd","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Gwynedd","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Hackney and Newham","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Hackney and Newham","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Hackney and Newham","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Hackney and Newham","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Hackney and Newham","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Haringey and Islington","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Haringey and Islington","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Haringey and Islington","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Haringey and Islington","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Harrow and Hillingdon","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Harrow and Hillingdon","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Harrow and Hillingdon","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Harrow and Hillingdon","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Harrow and Hillingdon","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Hartlepool and Stockton-on-Tees","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Hartlepool and Stockton-on-Tees","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Heart of Essex","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Heart of Essex","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Herefordshire, County of","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Herefordshire, County of","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Hertfordshire CC","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Hertfordshire CC","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Hertfordshire CC","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Hertfordshire CC","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Hounslow and Richmond upon Thames","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Hounslow and Richmond upon Thames","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Hounslow and Richmond upon Thames","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Hounslow and Richmond upon Thames","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Hounslow and Richmond upon Thames","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Inverclyde, East Renfrewshire, and Renfrewshire","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Inverness and Nairn, Moray, and Badenoch and Strathspey","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Isle of Anglesey","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Isle of Wight","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Kensington & Chelsea and Hammersmith & Fulham","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Kensington & Chelsea and Hammersmith & Fulham","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Kensington & Chelsea and Hammersmith & Fulham","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Kensington & Chelsea and Hammersmith & Fulham","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Kensington & Chelsea and Hammersmith & Fulham","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Kent Thames Gateway","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Kingston upon Hull, City of","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Lambeth","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Lambeth","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Lambeth","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Lambeth","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Lambeth","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Lambeth","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Lancaster and Wyre","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Leeds","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Leeds","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Leeds","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Leeds","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Leeds","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Leicester","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Leicester","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Leicester","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Leicestershire CC and Rutland","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Leicestershire CC and Rutland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Leicestershire CC and Rutland","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Lewisham and Southwark","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Lewisham and Southwark","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Lewisham and Southwark","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Lewisham and Southwark","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Lewisham and Southwark","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Lincolnshire CC","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Lincolnshire CC","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Lisburn and Castlereagh","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Liverpool","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Liverpool","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Liverpool","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Liverpool","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Liverpool","White","40","40","[c]","[c]"
"New entrant CS","2022","Undeclared","Luton","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Manchester","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Manchester","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Manchester","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Manchester","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Manchester","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Medway","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Merton, Kingston upon Thames and Sutton","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Merton, Kingston upon Thames and Sutton","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Merton, Kingston upon Thames and Sutton","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mid Kent","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mid Kent","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mid Lancashire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mid Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mid Lancashire","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Milton Keynes","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Milton Keynes","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Milton Keynes","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Monmouthshire and Newport","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Monmouthshire and Newport","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Monmouthshire and Newport","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Monmouthshire and Newport","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North and North East Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North and North East Lincolnshire","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North Hampshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North Hampshire","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North Lanarkshire","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North Northamptonshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North Northamptonshire","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North Nottinghamshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North Nottinghamshire","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North Yorkshire CC","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North Yorkshire CC","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northumberland","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Norwich and East Norfolk","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Norwich and East Norfolk","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Norwich and East Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Norwich and East Norfolk","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Nottingham","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Nottingham","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Nottingham","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Nottingham","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Nottingham","White","[c]","[c]","[c]","[c]"
