"Status","Year","Profession_of_post","Sex","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Intelligence Analysis","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Male","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Male","White","60","60","30460","28700"
"New entrant CS","2022","Internal Audit","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Female","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Male","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Female","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","International Trade","Female","White","50","50","37630","31800"
"New entrant CS","2022","International Trade","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Male","White","50","50","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Female","White","90","80","30450","28500"
"New entrant CS","2022","Knowledge and Information Management","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Male","White","60","60","31690","30330"
"New entrant CS","2022","Legal","Female","Asian","90","90","43990","48080"
"New entrant CS","2022","Legal","Female","Black","30","30","[c]","[c]"
"New entrant CS","2022","Legal","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Female","Unknown","100","90","37510","34260"
"New entrant CS","2022","Legal","Female","White","360","350","42740","41750"
"New entrant CS","2022","Legal","Male","Asian","40","40","[c]","[c]"
"New entrant CS","2022","Legal","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Male","Unknown","60","60","35180","32210"
"New entrant CS","2022","Legal","Male","White","200","200","44340","41750"
"New entrant CS","2022","Medicine","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Female","Unknown","90","70","40490","34170"
"New entrant CS","2022","Medicine","Female","White","130","110","50090","39030"
"New entrant CS","2022","Medicine","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Male","White","60","60","59850","50060"
"New entrant CS","2022","Operational Delivery","Female","Asian","1460","1380","26290","25220"
"New entrant CS","2022","Operational Delivery","Female","Black","1050","1010","27940","27570"
"New entrant CS","2022","Operational Delivery","Female","Mixed","540","520","26780","24880"
"New entrant CS","2022","Operational Delivery","Female","Other ethnicity","130","120","27330","26590"
"New entrant CS","2022","Operational Delivery","Female","Undeclared","240","230","27910","25020"
"New entrant CS","2022","Operational Delivery","Female","Unknown","6980","6540","25610","23170"
"New entrant CS","2022","Operational Delivery","Female","White","11830","11280","25980","23170"
"New entrant CS","2022","Operational Delivery","Male","Asian","1140","1100","26520","26590"
"New entrant CS","2022","Operational Delivery","Male","Black","540","530","28670","27570"
"New entrant CS","2022","Operational Delivery","Male","Mixed","300","300","27730","26140"
"New entrant CS","2022","Operational Delivery","Male","Other ethnicity","90","90","28190","27570"
"New entrant CS","2022","Operational Delivery","Male","Undeclared","270","260","29900","27570"
"New entrant CS","2022","Operational Delivery","Male","Unknown","4930","4700","26260","24250"
"New entrant CS","2022","Operational Delivery","Male","White","7340","7180","26560","24370"
"New entrant CS","2022","Operational Research","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Female","White","40","30","[c]","[c]"
"New entrant CS","2022","Operational Research","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Male","White","40","40","[c]","[c]"
"New entrant CS","2022","Other","Female","Asian","90","90","28370","26950"
"New entrant CS","2022","Other","Female","Black","50","50","[c]","[c]"
"New entrant CS","2022","Other","Female","Mixed","40","40","[c]","[c]"
"New entrant CS","2022","Other","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Female","Unknown","310","300","25380","21640"
"New entrant CS","2022","Other","Female","White","840","810","26460","21300"
"New entrant CS","2022","Other","Male","Asian","80","80","27450","22200"
"New entrant CS","2022","Other","Male","Black","40","40","[c]","[c]"
"New entrant CS","2022","Other","Male","Mixed","40","40","[c]","[c]"
"New entrant CS","2022","Other","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Male","Unknown","380","380","26580","21260"
"New entrant CS","2022","Other","Male","White","720","710","28830","24250"
"New entrant CS","2022","Planning","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Female","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Male","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Female","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Male","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Female","Asian","160","160","35270","33390"
"New entrant CS","2022","Policy","Female","Black","110","110","34610","32790"
"New entrant CS","2022","Policy","Female","Mixed","110","100","36380","33570"
"New entrant CS","2022","Policy","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Female","Unknown","470","440","36440","33150"
"New entrant CS","2022","Policy","Female","White","1330","1300","36480","33570"
"New entrant CS","2022","Policy","Male","Asian","140","140","35510","33000"
"New entrant CS","2022","Policy","Male","Black","60","60","35040","33210"
"New entrant CS","2022","Policy","Male","Mixed","60","60","35860","33570"
"New entrant CS","2022","Policy","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Male","Undeclared","40","30","[c]","[c]"
"New entrant CS","2022","Policy","Male","Unknown","370","350","37360","34260"
"New entrant CS","2022","Policy","Male","White","990","980","37140","34020"
"New entrant CS","2022","Project Delivery","Female","Asian","40","40","[c]","[c]"
"New entrant CS","2022","Project Delivery","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Female","Unknown","150","150","37380","35050"
"New entrant CS","2022","Project Delivery","Female","White","390","380","35550","33080"
"New entrant CS","2022","Project Delivery","Male","Asian","50","50","37030","34000"
"New entrant CS","2022","Project Delivery","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Male","Unknown","150","150","37950","35050"
"New entrant CS","2022","Project Delivery","Male","White","350","350","38820","36870"
"New entrant CS","2022","Property","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Female","Unknown","110","110","31080","26350"
"New entrant CS","2022","Property","Female","White","190","180","33390","29180"
"New entrant CS","2022","Property","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Male","Unknown","140","140","34070","29610"
"New entrant CS","2022","Property","Male","White","260","260","37440","33000"
"New entrant CS","2022","Psychology","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Female","Unknown","50","40","[c]","[c]"
"New entrant CS","2022","Psychology","Female","White","120","110","26840","27700"
