"Status","Year","Ethnicity","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","White","Unknown","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Operational Delivery","480","460","27960","24890"
"Leaver Dept.","2022","White","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Other","140","130","31430","26670"
"Leaver Dept.","2022","White","Unknown","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Policy","220","220","50690","49170"
"Leaver Dept.","2022","White","Unknown","Project Delivery","30","30","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Unknown","990","790","33860","29290"
"New entrant CS","2021","Asian","Analysis","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Debt","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Debt","Tax","40","40","[c]","[c]"
"New entrant CS","2021","Asian","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data & Technology","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data & Technology","Digital, Data and Technology","140","140","39790","35970"
"New entrant CS","2021","Asian","Digital, Data & Technology","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data & Technology","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data & Technology","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data & Technology","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data & Technology","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data & Technology","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data & Technology","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data & Technology","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data & Technology","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","Finance","60","60","35240","33570"
"New entrant CS","2021","Asian","Finance","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Grants Management","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Grants Management","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","Human Resources","50","50","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","Legal","90","90","42210","43920"
"New entrant CS","2021","Asian","Legal","Operational Delivery","40","40","[c]","[c]"
"New entrant CS","2021","Asian","Legal","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Operational Delivery","570","540","26370","23140"
"New entrant CS","2021","Asian","No function","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Policy","190","180","34400","32670"
"New entrant CS","2021","Asian","No function","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Science and Engineering","60","60","29680","28590"
"New entrant CS","2021","Asian","No function","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Tax","110","110","21800","20140"
"New entrant CS","2021","Asian","No function","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Asian","No function","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","Project Delivery","60","60","35010","34000"
"New entrant CS","2021","Asian","Project Delivery","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Operational Delivery","50","40","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Other","50","50","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Unknown","2070","2020","28210","27570"
"New entrant CS","2021","Asian","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Analysis","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Analysis","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Analysis","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Analysis","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Analysis","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Analysis","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Analysis","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Analysis","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Analysis","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Analysis","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Analysis","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Analysis","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Analysis","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Analysis","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Analysis","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Analysis","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","Knowledge and Information Management","[c]","[c]","[c]","[c]"
