"Status","Year","Region_ITL2","Function_of_post","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Shropshire and Staffordshire","Legal","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","No function","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","No function","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","No function","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","No function","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","No function","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","No function","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","No function","Unknown","180","170","21460","21380"
"New entrant CS","2021","Shropshire and Staffordshire","No function","White","310","300","21790","21590"
"New entrant CS","2021","Shropshire and Staffordshire","Project Delivery","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Project Delivery","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Project Delivery","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Project Delivery","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Project Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Project Delivery","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Property","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Property","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Property","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Property","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Property","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Property","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Security","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Security","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Security","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Security","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Security","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Security","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Unknown","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Unknown","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Unknown","White","280","270","27650","27570"
"New entrant CS","2021","South Yorkshire","Analysis","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Analysis","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Analysis","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Analysis","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Analysis","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Analysis","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Commercial","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Commercial","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Commercial","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Commercial","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Commercial","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Commercial","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Communications","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Communications","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Communications","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Communications","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Communications","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Communications","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Digital, Data & Technology","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Digital, Data & Technology","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Digital, Data & Technology","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Digital, Data & Technology","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Digital, Data & Technology","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Digital, Data & Technology","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Finance","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Finance","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Finance","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Finance","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Finance","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Human Resources","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Human Resources","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Human Resources","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Human Resources","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Human Resources","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Human Resources","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Internal Audit","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Internal Audit","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Internal Audit","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Internal Audit","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Internal Audit","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Internal Audit","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Legal","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Legal","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Legal","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Legal","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Legal","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Legal","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","No function","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","No function","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","No function","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","No function","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","No function","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","No function","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","No function","Unknown","110","110","24220","22850"
"New entrant CS","2021","South Yorkshire","No function","White","130","130","25460","24060"
"New entrant CS","2021","South Yorkshire","Project Delivery","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Project Delivery","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Project Delivery","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Project Delivery","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Project Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Project Delivery","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Property","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Property","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Property","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Property","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Property","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Property","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Security","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Security","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Security","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Security","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Security","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Security","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Unknown","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Unknown","Unknown","160","160","26900","21430"
"New entrant CS","2021","South Yorkshire","Unknown","White","410","400","25590","21430"
"New entrant CS","2021","Southern Scotland","Debt","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Debt","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Debt","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Debt","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Debt","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Debt","Unknown","70","70","20140","20140"
"New entrant CS","2021","Southern Scotland","Debt","White","40","40","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Digital, Data & Technology","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Digital, Data & Technology","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Digital, Data & Technology","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Digital, Data & Technology","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Digital, Data & Technology","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Digital, Data & Technology","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Finance","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Finance","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Finance","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Finance","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Finance","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Human Resources","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Human Resources","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Human Resources","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Human Resources","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Human Resources","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Human Resources","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Legal","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Legal","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Legal","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Legal","Mixed","[c]","[c]","[c]","[c]"
