"Status","Year","Organisation","Region_ITL1","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","West Midlands (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","West Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","West Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","West Midlands (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","East Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","East Midlands (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","East Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","East Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","East Midlands (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","East of England","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","East of England","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","East of England","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","East of England","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","East of England","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","London","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","London","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","London","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","London","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","London","White","30","30","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","North East (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","North East (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","North East (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","North East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","North East (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","North West (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","North West (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","North West (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","North West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","North West (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Northern Ireland","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Northern Ireland","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Northern Ireland","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Northern Ireland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Northern Ireland","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Scotland","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","South East (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","South East (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","South East (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","South East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","South East (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","South West (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","South West (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","South West (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","South West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","South West (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","West Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","West Midlands (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","West Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","West Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","West Midlands (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Yorkshire and The Humber","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Yorkshire and The Humber","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Yorkshire and The Humber","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Yorkshire and The Humber","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Yorkshire and The Humber","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Infrastructure Commission","London","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Infrastructure Commission","London","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Infrastructure Commission","London","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Infrastructure Commission","London","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Infrastructure Commission","London","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Records of Scotland","Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Records of Scotland","Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Records of Scotland","Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Records of Scotland","Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Records of Scotland","Scotland","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Savings and Investments","Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Savings and Investments","Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Savings and Investments","Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Savings and Investments","Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Savings and Investments","Scotland","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","London","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","London","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","London","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","London","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","London","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","Northern Ireland","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","Northern Ireland","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","Northern Ireland","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","Northern Ireland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","Northern Ireland","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Budget Responsibility","London","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Budget Responsibility","London","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Budget Responsibility","London","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Budget Responsibility","London","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Budget Responsibility","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Budget Responsibility","London","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","East of England","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","East of England","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","East of England","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","East of England","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","East of England","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","London","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","London","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","London","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","London","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","London","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Other ethnicity","[c]","[c]","[c]","[c]"
