"Status","Year","Disability","Organisation","Age","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Undeclared","Animal and Plant Health Agency","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Attorney General's Office","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Cabinet Office (excl. agencies)","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Cabinet Office (excl. agencies)","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Cabinet Office (excl. agencies)","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Cabinet Office (excl. agencies)","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Cabinet Office (excl. agencies)","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Centre for Environment, Fisheries and Aquaculture Science","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Companies House","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Companies House","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Companies House","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Competition and Markets Authority","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Criminal Injuries Compensation Authority","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Crown Commercial Service","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Defence Equipment and Support","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Defence Equipment and Support","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Defence Equipment and Support","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Defence Equipment and Support","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Defence Equipment and Support","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Digital, Culture, Media and Sport","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Digital, Culture, Media and Sport","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Education (excl. agencies)","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Education (excl. agencies)","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Education (excl. agencies)","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Education (excl. agencies)","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for International Trade","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for International Trade","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for International Trade","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for International Trade","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Transport (excl. agencies)","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Transport (excl. agencies)","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Transport (excl. agencies)","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Transport (excl. agencies)","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Work and Pensions (excl. agencies)","20-29","40","40","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Work and Pensions (excl. agencies)","30-39","60","50","29420","27570"
"Leaver Dept.","2022","Undeclared","Department for Work and Pensions (excl. agencies)","40-49","40","30","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Work and Pensions (excl. agencies)","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Work and Pensions (excl. agencies)","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Department of Health and Social Care (excl. agencies)","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Driver and Vehicle Licensing Agency","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Driver and Vehicle Licensing Agency","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Driver and Vehicle Licensing Agency","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Driver and Vehicle Standards Agency","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Driver and Vehicle Standards Agency","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Driver and Vehicle Standards Agency","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Education and Skills Funding Agency","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Education and Skills Funding Agency","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Estyn","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Food Standards Agency","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Food Standards Agency","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Food Standards Agency","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Government Internal Audit Agency","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Government Legal Department","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Government Property Agency","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Health and Safety Executive","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Health and Safety Executive","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Health and Safety Executive","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","HM Courts and Tribunals Service","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","HM Courts and Tribunals Service","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","HM Courts and Tribunals Service","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","HM Courts and Tribunals Service","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","HM Prison and Probation Service","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","HM Prison and Probation Service","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","HM Prison and Probation Service","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","HM Prison and Probation Service","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","HM Prison and Probation Service","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","HM Revenue and Customs (excl. agencies)","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","HM Revenue and Customs (excl. agencies)","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","HM Revenue and Customs (excl. agencies)","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","HM Revenue and Customs (excl. agencies)","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","HM Revenue and Customs (excl. agencies)","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","HM Treasury (excl. agencies)","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","HM Treasury (excl. agencies)","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","HM Treasury (excl. agencies)","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Home Office","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Home Office","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Home Office","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Home Office","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Legal Aid Agency","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Legal Aid Agency","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Legal Aid Agency","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Maritime and Coastguard Agency","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Maritime and Coastguard Agency","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Ministry of Defence (excl. agencies)","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Ministry of Defence (excl. agencies)","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Ministry of Defence (excl. agencies)","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Ministry of Defence (excl. agencies)","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Ministry of Defence (excl. agencies)","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Ministry of Justice (excl. agencies)","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Ministry of Justice (excl. agencies)","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Ministry of Justice (excl. agencies)","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Ministry of Justice (excl. agencies)","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Northern Ireland Office","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Office for Budget Responsibility","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Office of the Public Guardian","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Office of the Public Guardian","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Office of the Public Guardian","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Office of the Public Guardian","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Planning Inspectorate","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Planning Inspectorate","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Public Health England","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Public Health England","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Public Health England","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Public Health England","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Public Health England","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Registers of Scotland","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Rural Payments Agency","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Scottish Government (excl. agencies)","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Serious Fraud Office","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Serious Fraud Office","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Social Security Scotland","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Submarine Delivery Agency","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Submarine Delivery Agency","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","The Insolvency Service","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","The Insolvency Service","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","The Insolvency Service","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Transport Scotland","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","UK Export Finance","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","UK Export Finance","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","UK Health Security Agency","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","UK Hydrographic Office","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","UK Hydrographic Office","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","UK Statistics Authority","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","UK Statistics Authority","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","UK Statistics Authority","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","UK Statistics Authority","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Valuation Office Agency","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Valuation Office Agency","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Vehicle Certification Agency","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Welsh Government (excl. agencies)","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Advisory, Conciliation and Arbitration Service","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Advisory, Conciliation and Arbitration Service","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Advisory, Conciliation and Arbitration Service","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Advisory, Conciliation and Arbitration Service","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Animal and Plant Health Agency","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Attorney General's Office","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Attorney General's Office","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Attorney General's Office","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Cabinet Office (excl. agencies)","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Cabinet Office (excl. agencies)","20-29","540","540","32800","32000"
"Leaver Dept.","2022","Unknown","Cabinet Office (excl. agencies)","30-39","210","210","43250","34550"
"Leaver Dept.","2022","Unknown","Cabinet Office (excl. agencies)","40-49","60","60","58070","54700"
"Leaver Dept.","2022","Unknown","Cabinet Office (excl. agencies)","50-59","[c]","[c]","[c]","[c]"
