"Status","Year","Sexual_orientation","Ethnicity","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Undeclared","Mixed","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","London","50","50","30360","27990"
"New entrant CS","2022","Undeclared","Mixed","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","East Midlands (England)","50","40","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","East of England","30","30","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","London","150","140","38780","34260"
"New entrant CS","2022","Undeclared","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","North West (England)","50","50","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","Scotland","50","50","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","South East (England)","60","50","31300","27570"
"New entrant CS","2022","Undeclared","Undeclared","South West (England)","70","70","33420","30160"
"New entrant CS","2022","Undeclared","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","Wales","30","30","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","West Midlands (England)","60","60","30750","27570"
"New entrant CS","2022","Undeclared","Undeclared","Yorkshire and The Humber","50","50","32710","27570"
"New entrant CS","2022","Undeclared","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","London","370","210","37690","32790"
"New entrant CS","2022","Undeclared","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","South West (England)","30","30","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Unknown","50","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Yorkshire and The Humber","120","50","32830","28970"
"New entrant CS","2022","Undeclared","White","East Midlands (England)","80","80","27380","24920"
"New entrant CS","2022","Undeclared","White","East of England","80","70","26260","25010"
"New entrant CS","2022","Undeclared","White","London","360","340","37670","33210"
"New entrant CS","2022","Undeclared","White","North East (England)","90","80","25590","22600"
"New entrant CS","2022","Undeclared","White","North West (England)","190","190","26650","24590"
"New entrant CS","2022","Undeclared","White","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","Scotland","160","160","29960","27230"
"New entrant CS","2022","Undeclared","White","South East (England)","150","140","30270","27910"
"New entrant CS","2022","Undeclared","White","South West (England)","190","180","30760","27540"
"New entrant CS","2022","Undeclared","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","Wales","110","110","29100","26700"
"New entrant CS","2022","Undeclared","White","West Midlands (England)","100","100","30790","27570"
"New entrant CS","2022","Undeclared","White","Yorkshire and The Humber","140","130","28890","26590"
"New entrant CS","2022","Unknown","Asian","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","London","60","60","38640","35050"
"New entrant CS","2022","Unknown","Asian","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","North West (England)","40","40","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","West Midlands (England)","40","30","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Yorkshire and The Humber","60","50","[c]","[c]"
"New entrant CS","2022","Unknown","Black","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","London","30","30","[c]","[c]"
"New entrant CS","2022","Unknown","Black","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","East Midlands (England)","970","910","25720","24090"
"New entrant CS","2022","Unknown","Unknown","East of England","870","810","26940","24800"
"New entrant CS","2022","Unknown","Unknown","London","4050","3970","35550","30750"
"New entrant CS","2022","Unknown","Unknown","North East (England)","1140","1100","25670","22600"
"New entrant CS","2022","Unknown","Unknown","North West (England)","2720","2610","26630","24800"
"New entrant CS","2022","Unknown","Unknown","Northern Ireland","240","240","25710","21250"
"New entrant CS","2022","Unknown","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Scotland","2620","2530","28540","24880"
"New entrant CS","2022","Unknown","Unknown","South East (England)","1630","1520","27850","25770"
"New entrant CS","2022","Unknown","Unknown","South West (England)","1430","1380","27940","24090"
"New entrant CS","2022","Unknown","Unknown","Unknown","500","470","27660","24920"
"New entrant CS","2022","Unknown","Unknown","Wales","1040","990","25170","21840"
"New entrant CS","2022","Unknown","Unknown","West Midlands (England)","1510","1430","27140","24090"
"New entrant CS","2022","Unknown","Unknown","Yorkshire and The Humber","1840","1760","28240","24880"
"New entrant CS","2022","Unknown","White","East Midlands (England)","30","30","[c]","[c]"
"New entrant CS","2022","Unknown","White","East of England","70","70","29690","25460"
"New entrant CS","2022","Unknown","White","London","130","130","38830","34880"
"New entrant CS","2022","Unknown","White","North East (England)","120","110","27620","26590"
"New entrant CS","2022","Unknown","White","North West (England)","190","180","27370","24470"
"New entrant CS","2022","Unknown","White","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Scotland","110","110","25250","22700"
"New entrant CS","2022","Unknown","White","South East (England)","110","100","28090","25770"
"New entrant CS","2022","Unknown","White","South West (England)","210","210","28580","26040"
"New entrant CS","2022","Unknown","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Wales","60","60","[c]","[c]"
"New entrant CS","2022","Unknown","White","West Midlands (England)","60","60","[c]","[c]"
"New entrant CS","2022","Unknown","White","Yorkshire and The Humber","50","50","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 30 civil servants for FTE or Headcount, and less than 50 civil servants for median and mean salary (shown as [c]). Additionally, zero responses have been suppressed for GPDR protected characteristics. Figures are rounded to the nearest 10, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2022-07-26, with GIT 03ee02c.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Organisation specific notes on status: In late June 2021 around 7,000 employees from Community Rehabilitation Companies were transferred in from the private sector to HM Prison and Probation Service, counting as entrants. The Defence Electronics and Components Agency does not record the date in which their employees first enter the Civil Service and so entrants data is not available. HM Land Registry do not record where their departing employees transfer to and so are unable to identify those that transfer to another Civil Service department.","","","","","","",""
"Year","Year of data collection (as at March 31st).","","","","","","",""
"Region_ITL1","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","",""
"","Following the UK's withdrawal from the EU, a new UK-managed international statistical geography - International Territorial Levels (ITL) - was introduced from 1st January 2021, replacing the former NUTS classification. They align with international standards, enabling comparability both over time and internationally. To ensure continued alignment, the ITLs mirror the NUTS system. They also follow a similar review timetable - every three years.","","","","","","",""
"","ITL 1 divides into Wales, Scotland, Northern Ireland, and the 9 statistical regions of England.","","","","","","",""
