"Status","Year","Responsibility_level","Organisation","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","G6/G7","The Insolvency Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","The Insolvency Service","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Transport Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Transport Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Transport Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Transport Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Transport Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Transport Scotland","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","UK Export Finance","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","UK Export Finance","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","UK Export Finance","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","UK Export Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","UK Export Finance","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","UK Health Security Agency","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","UK Health Security Agency","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","UK Health Security Agency","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","UK Health Security Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","UK Health Security Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","UK Health Security Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","UK Health Security Agency","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","UK Statistics Authority","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","UK Statistics Authority","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","UK Statistics Authority","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","UK Statistics Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","UK Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","UK Statistics Authority","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Valuation Office Agency","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Valuation Office Agency","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Valuation Office Agency","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Valuation Office Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Valuation Office Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Valuation Office Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Valuation Office Agency","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Vehicle Certification Agency","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Vehicle Certification Agency","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Vehicle Certification Agency","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Vehicle Certification Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Vehicle Certification Agency","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Veterinary Medicines Directorate","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Veterinary Medicines Directorate","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Veterinary Medicines Directorate","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Veterinary Medicines Directorate","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Veterinary Medicines Directorate","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Water Services Regulation Authority","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Water Services Regulation Authority","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Water Services Regulation Authority","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Water Services Regulation Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Water Services Regulation Authority","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Welsh Government (excl. agencies)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Welsh Government (excl. agencies)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Welsh Government (excl. agencies)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Welsh Government (excl. agencies)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Welsh Government (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Welsh Government (excl. agencies)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Welsh Revenue Authority","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Welsh Revenue Authority","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Welsh Revenue Authority","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Welsh Revenue Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Welsh Revenue Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Welsh Revenue Authority","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Attorney General's Office","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Attorney General's Office","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Attorney General's Office","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Attorney General's Office","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Attorney General's Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Attorney General's Office","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Cabinet Office (excl. agencies)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Cabinet Office (excl. agencies)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Cabinet Office (excl. agencies)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Cabinet Office (excl. agencies)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Cabinet Office (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Cabinet Office (excl. agencies)","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2022","SCS","Cabinet Office (excl. agencies)","White","60","60","88030","77440"
"Leaver Dept.","2022","SCS","Competition and Markets Authority","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Competition and Markets Authority","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Competition and Markets Authority","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Competition and Markets Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Competition and Markets Authority","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Crown Commercial Service","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Crown Commercial Service","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Crown Commercial Service","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Crown Commercial Service","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Crown Commercial Service","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Crown Office and Procurator Fiscal Service","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Crown Office and Procurator Fiscal Service","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Crown Office and Procurator Fiscal Service","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Crown Office and Procurator Fiscal Service","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Crown Office and Procurator Fiscal Service","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Crown Prosecution Service","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Crown Prosecution Service","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Crown Prosecution Service","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Crown Prosecution Service","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Crown Prosecution Service","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Defence Equipment and Support","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Defence Equipment and Support","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Defence Equipment and Support","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Defence Equipment and Support","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Defence Equipment and Support","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Department for Business, Energy and Industrial Strategy (excl. agencies)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Department for Business, Energy and Industrial Strategy (excl. agencies)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Department for Business, Energy and Industrial Strategy (excl. agencies)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Department for Business, Energy and Industrial Strategy (excl. agencies)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Department for Business, Energy and Industrial Strategy (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Department for Business, Energy and Industrial Strategy (excl. agencies)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Department for Digital, Culture, Media and Sport","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Department for Digital, Culture, Media and Sport","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Department for Digital, Culture, Media and Sport","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Department for Digital, Culture, Media and Sport","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Department for Digital, Culture, Media and Sport","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Department for Education (excl. agencies)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Department for Education (excl. agencies)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Department for Education (excl. agencies)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Department for Education (excl. agencies)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Department for Education (excl. agencies)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Department for Environment, Food and Rural Affairs (excl. agencies)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Department for Environment, Food and Rural Affairs (excl. agencies)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Department for Environment, Food and Rural Affairs (excl. agencies)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Department for Environment, Food and Rural Affairs (excl. agencies)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Department for Environment, Food and Rural Affairs (excl. agencies)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Department for International Trade","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Department for International Trade","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Department for International Trade","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Department for International Trade","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Department for International Trade","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Department for Levelling Up, Housing and Communities (excl. agencies)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Department for Levelling Up, Housing and Communities (excl. agencies)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Department for Levelling Up, Housing and Communities (excl. agencies)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Department for Levelling Up, Housing and Communities (excl. agencies)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Department for Levelling Up, Housing and Communities (excl. agencies)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Department for Transport (excl. agencies)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Department for Transport (excl. agencies)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Department for Transport (excl. agencies)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Department for Transport (excl. agencies)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Department for Transport (excl. agencies)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Department for Work and Pensions (excl. agencies)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Department for Work and Pensions (excl. agencies)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Department for Work and Pensions (excl. agencies)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Department for Work and Pensions (excl. agencies)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Department for Work and Pensions (excl. agencies)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Department of Health and Social Care (excl. agencies)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Department of Health and Social Care (excl. agencies)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Department of Health and Social Care (excl. agencies)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Department of Health and Social Care (excl. agencies)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Department of Health and Social Care (excl. agencies)","Unknown","70","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Department of Health and Social Care (excl. agencies)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Education and Skills Funding Agency","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Education and Skills Funding Agency","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Education and Skills Funding Agency","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Education and Skills Funding Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Education and Skills Funding Agency","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Foreign, Commonwealth and Development Office (excl. agencies)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Foreign, Commonwealth and Development Office (excl. agencies)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Foreign, Commonwealth and Development Office (excl. agencies)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Foreign, Commonwealth and Development Office (excl. agencies)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Foreign, Commonwealth and Development Office (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Foreign, Commonwealth and Development Office (excl. agencies)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Government Legal Department","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Government Legal Department","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Government Legal Department","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Government Legal Department","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Government Legal Department","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Government Legal Department","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Government Property Agency","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Government Property Agency","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Government Property Agency","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Government Property Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Government Property Agency","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","HM Courts and Tribunals Service","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","HM Courts and Tribunals Service","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","HM Courts and Tribunals Service","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","HM Courts and Tribunals Service","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","HM Courts and Tribunals Service","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","HM Courts and Tribunals Service","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","HM Prison and Probation Service","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","HM Prison and Probation Service","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","HM Prison and Probation Service","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","HM Prison and Probation Service","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","HM Prison and Probation Service","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","HM Revenue and Customs (excl. agencies)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","HM Revenue and Customs (excl. agencies)","Black","[c]","[c]","[c]","[c]"
