"Status","Year","Age","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","40-49","HM Land Registry","Heterosexual / straight","50","50","29740","22600"
"New entrant CS","2022","40-49","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","Unknown","50","40","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Heterosexual / straight","660","640","28610","26590"
"New entrant CS","2022","40-49","HM Revenue and Customs","LGBO","50","50","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Undeclared","30","30","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Unknown","490","470","28170","26590"
"New entrant CS","2022","40-49","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Heterosexual / straight","90","90","32000","24880"
"New entrant CS","2022","40-49","Home Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Unknown","240","230","34800","25770"
"New entrant CS","2022","40-49","Ministry of Defence","Heterosexual / straight","570","550","33180","30200"
"New entrant CS","2022","40-49","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Unknown","280","260","35300","31530"
"New entrant CS","2022","40-49","Ministry of Justice","Heterosexual / straight","1800","1710","29990","26810"
"New entrant CS","2022","40-49","Ministry of Justice","LGBO","130","120","32560","28200"
"New entrant CS","2022","40-49","Ministry of Justice","Undeclared","100","90","32810","28760"
"New entrant CS","2022","40-49","Ministry of Justice","Unknown","1060","970","28740","26310"
"New entrant CS","2022","40-49","National Crime Agency","Heterosexual / straight","60","60","45540","40190"
"New entrant CS","2022","40-49","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","70","70","54760","46360"
"New entrant CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Office of Gas and Electricity Markets","Heterosexual / straight","80","80","47780","42910"
"New entrant CS","2022","40-49","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Scottish Government","Heterosexual / straight","440","420","33490","31540"
"New entrant CS","2022","40-49","Scottish Government","LGBO","30","30","[c]","[c]"
"New entrant CS","2022","40-49","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Scottish Government","Unknown","340","320","33010","27230"
"New entrant CS","2022","40-49","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","The National Archives","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","UK Statistics Authority","Heterosexual / straight","130","120","35510","30710"
"New entrant CS","2022","40-49","UK Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","UK Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","UK Supreme Court","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Welsh Government","Heterosexual / straight","80","70","42090","40100"
"New entrant CS","2022","40-49","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Welsh Government","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Attorney General's Departments","Heterosexual / straight","70","60","45680","48080"
"New entrant CS","2022","50-59","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Cabinet Office","Heterosexual / straight","100","100","43550","32000"
"New entrant CS","2022","50-59","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Cabinet Office","Unknown","60","60","77050","71500"
"New entrant CS","2022","50-59","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","90","80","37440","33950"
"New entrant CS","2022","50-59","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Digital, Culture, Media and Sport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Education","Heterosexual / straight","60","60","42330","36500"
"New entrant CS","2022","50-59","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Environment, Food and Rural Affairs","Heterosexual / straight","220","220","34800","32560"
"New entrant CS","2022","50-59","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Environment, Food and Rural Affairs","Unknown","70","70","27420","21300"
"New entrant CS","2022","50-59","Department for International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Levelling Up, Housing and Communities","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Levelling Up, Housing and Communities","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Levelling Up, Housing and Communities","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Transport","Heterosexual / straight","190","180","31040","26130"
"New entrant CS","2022","50-59","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department for Transport","Unknown","150","150","29440","26130"
"New entrant CS","2022","50-59","Department for Work and Pensions","Heterosexual / straight","1220","1190","26550","27570"
"New entrant CS","2022","50-59","Department for Work and Pensions","LGBO","60","60","25760","27570"
"New entrant CS","2022","50-59","Department for Work and Pensions","Undeclared","70","60","27270","25910"
"New entrant CS","2022","50-59","Department for Work and Pensions","Unknown","220","210","26570","26370"
"New entrant CS","2022","50-59","Department of Health and Social Care","Heterosexual / straight","230","200","40890","36820"
"New entrant CS","2022","50-59","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Department of Health and Social Care","Undeclared","90","40","[c]","[c]"
"New entrant CS","2022","50-59","Department of Health and Social Care","Unknown","100","90","50970","44310"
"New entrant CS","2022","50-59","Estyn","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Estyn","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Foreign, Commonwealth and Development Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Land Registry","Heterosexual / straight","50","50","[c]","[c]"
"New entrant CS","2022","50-59","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Revenue and Customs","Heterosexual / straight","370","360","28800","26590"
"New entrant CS","2022","50-59","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Revenue and Customs","Unknown","310","300","26810","21750"
"New entrant CS","2022","50-59","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Home Office","Heterosexual / straight","100","100","34590","28650"
"New entrant CS","2022","50-59","Home Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Home Office","Unknown","300","240","32200","31060"
