"Status","Year","Disability","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared non-disabled","Digital, Data and Technology","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Economics","Heterosexual / straight","190","190","34920","30880"
"New entrant CS","2022","Declared non-disabled","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Economics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","Heterosexual / straight","500","490","34830","33000"
"New entrant CS","2022","Declared non-disabled","Finance","LGBO","30","30","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Geography","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Geography","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Geography","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Geography","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Heterosexual / straight","520","500","33390","30450"
"New entrant CS","2022","Declared non-disabled","Human Resources","LGBO","40","40","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Inspector of Education and Training","Heterosexual / straight","140","140","58640","51360"
"New entrant CS","2022","Declared non-disabled","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Intelligence Analysis","Heterosexual / straight","80","80","30160","28700"
"New entrant CS","2022","Declared non-disabled","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","International Trade","Heterosexual / straight","80","80","36800","31800"
"New entrant CS","2022","Declared non-disabled","International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Knowledge and Information Management","Heterosexual / straight","130","130","31450","29180"
"New entrant CS","2022","Declared non-disabled","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Heterosexual / straight","570","550","43980","43920"
"New entrant CS","2022","Declared non-disabled","Legal","LGBO","40","40","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","Heterosexual / straight","150","130","50940","39470"
"New entrant CS","2022","Declared non-disabled","Medicine","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","Heterosexual / straight","16720","16130","26150","24090"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","LGBO","1450","1410","25630","23170"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","Undeclared","800","760","26910","24250"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","Unknown","640","610","23380","21300"
"New entrant CS","2022","Declared non-disabled","Operational Research","Heterosexual / straight","50","50","32820","31000"
"New entrant CS","2022","Declared non-disabled","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","Heterosexual / straight","1290","1270","27690","24250"
"New entrant CS","2022","Declared non-disabled","Other","LGBO","100","100","28060","23730"
"New entrant CS","2022","Declared non-disabled","Other","Undeclared","70","70","30150","26950"
"New entrant CS","2022","Declared non-disabled","Other","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","Heterosexual / straight","1760","1740","37210","34020"
"New entrant CS","2022","Declared non-disabled","Policy","LGBO","230","230","36470","33570"
"New entrant CS","2022","Declared non-disabled","Policy","Undeclared","120","120","36730","33570"
"New entrant CS","2022","Declared non-disabled","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Heterosexual / straight","580","570","37580","34710"
"New entrant CS","2022","Declared non-disabled","Project Delivery","LGBO","50","50","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Undeclared","30","30","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Unknown","50","50","29980","29110"
"New entrant CS","2022","Declared non-disabled","Property","Heterosexual / straight","330","320","35410","33000"
"New entrant CS","2022","Declared non-disabled","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Psychology","Heterosexual / straight","110","100","26910","27070"
"New entrant CS","2022","Declared non-disabled","Psychology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Science and Engineering","Heterosexual / straight","850","820","33520","30930"
"New entrant CS","2022","Declared non-disabled","Science and Engineering","LGBO","70","70","29030","27540"
"New entrant CS","2022","Declared non-disabled","Science and Engineering","Undeclared","90","80","31020","28590"
"New entrant CS","2022","Declared non-disabled","Science and Engineering","Unknown","240","240","28140","26030"
"New entrant CS","2022","Declared non-disabled","Security","Heterosexual / straight","250","250","29350","25000"
"New entrant CS","2022","Declared non-disabled","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Social Research","Heterosexual / straight","150","140","35190","31210"
"New entrant CS","2022","Declared non-disabled","Social Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Statistics","Heterosexual / straight","160","160","33220","30960"
"New entrant CS","2022","Declared non-disabled","Statistics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Tax","Heterosexual / straight","1310","1290","27660","26590"
"New entrant CS","2022","Declared non-disabled","Tax","LGBO","120","120","26790","26590"
"New entrant CS","2022","Declared non-disabled","Tax","Undeclared","50","50","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Tax","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Heterosexual / straight","2720","2670","32350","27570"
"New entrant CS","2022","Declared non-disabled","Unknown","LGBO","290","290","31770","27570"
"New entrant CS","2022","Declared non-disabled","Unknown","Undeclared","160","160","33760","27570"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","290","280","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data and Technology","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data and Technology","Undeclared","40","40","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Economics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Geography","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Operational Delivery","Heterosexual / straight","630","600","26530","25110"
"New entrant CS","2022","Undeclared","Operational Delivery","LGBO","100","100","24890","23170"
"New entrant CS","2022","Undeclared","Operational Delivery","Undeclared","220","210","29340","27570"
"New entrant CS","2022","Undeclared","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other","Heterosexual / straight","50","50","[c]","[c]"
"New entrant CS","2022","Undeclared","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
