"Status","Year","Responsibility_level","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","EO","Science and Engineering","Male","200","200","24260","25010"
"New entrant CS","2022","EO","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Security","Male","30","30","[c]","[c]"
"New entrant CS","2022","EO","Social Research","Female","30","30","[c]","[c]"
"New entrant CS","2022","EO","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Statistics","Female","40","30","[c]","[c]"
"New entrant CS","2022","EO","Statistics","Male","60","60","26730","26370"
"New entrant CS","2022","EO","Tax","Female","500","490","26970","26590"
"New entrant CS","2022","EO","Tax","Male","580","580","26990","26590"
"New entrant CS","2022","EO","Unknown","Female","1240","1200","27300","27230"
"New entrant CS","2022","EO","Unknown","Male","890","880","27270","27230"
"New entrant CS","2022","EO","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Commercial","Female","40","30","[c]","[c]"
"New entrant CS","2022","G6/G7","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Communications","Female","60","50","[c]","[c]"
"New entrant CS","2022","G6/G7","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Digital, Data and Technology","Female","200","190","54170","53360"
"New entrant CS","2022","G6/G7","Digital, Data and Technology","Male","470","460","57250","56130"
"New entrant CS","2022","G6/G7","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Finance","Female","90","80","55730","54130"
"New entrant CS","2022","G6/G7","Finance","Male","80","80","56660","54880"
"New entrant CS","2022","G6/G7","Geography","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Geography","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Human Resources","Female","110","100","55560","54000"
"New entrant CS","2022","G6/G7","Human Resources","Male","50","50","[c]","[c]"
"New entrant CS","2022","G6/G7","Inspector of Education and Training","Female","50","50","[c]","[c]"
"New entrant CS","2022","G6/G7","Inspector of Education and Training","Male","30","30","[c]","[c]"
"New entrant CS","2022","G6/G7","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Legal","Female","250","230","53770","52080"
"New entrant CS","2022","G6/G7","Legal","Male","130","120","53630","51380"
"New entrant CS","2022","G6/G7","Medicine","Female","50","40","66230","65750"
"New entrant CS","2022","G6/G7","Medicine","Male","40","30","[c]","[c]"
"New entrant CS","2022","G6/G7","Operational Delivery","Female","290","270","56190","53360"
"New entrant CS","2022","G6/G7","Operational Delivery","Male","220","210","55820","53360"
"New entrant CS","2022","G6/G7","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Other","Female","60","50","54720","53600"
"New entrant CS","2022","G6/G7","Other","Male","90","80","58530","54130"
"New entrant CS","2022","G6/G7","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Policy","Female","350","330","54400","53130"
"New entrant CS","2022","G6/G7","Policy","Male","290","280","54490","53360"
"New entrant CS","2022","G6/G7","Project Delivery","Female","100","90","55290","54110"
"New entrant CS","2022","G6/G7","Project Delivery","Male","120","120","56460","53530"
"New entrant CS","2022","G6/G7","Property","Female","50","40","[c]","[c]"
"New entrant CS","2022","G6/G7","Property","Male","80","80","56200","54110"
"New entrant CS","2022","G6/G7","Psychology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Science and Engineering","Female","60","50","53170","50730"
"New entrant CS","2022","G6/G7","Science and Engineering","Male","80","80","55340","53540"
"New entrant CS","2022","G6/G7","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Social Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Tax","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Tax","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Unknown","Female","430","410","58180","54700"
"New entrant CS","2022","G6/G7","Unknown","Male","440","430","60670","57190"
"New entrant CS","2022","G6/G7","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Geography","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Geography","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Medicine","Female","30","20","[c]","[c]"
"New entrant CS","2022","SCS","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Operational Delivery","Female","40","30","[c]","[c]"
"New entrant CS","2022","SCS","Operational Delivery","Male","30","30","[c]","[c]"
"New entrant CS","2022","SCS","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Unknown","Female","40","30","[c]","[c]"
"New entrant CS","2022","SCS","Unknown","Male","50","50","104270","90000"
"New entrant CS","2022","SEO/HEO","Commercial","Female","240","210","34930","35000"
"New entrant CS","2022","SEO/HEO","Commercial","Male","170","150","35620","36120"
"New entrant CS","2022","SEO/HEO","Communications","Female","200","200","35950","34710"
"New entrant CS","2022","SEO/HEO","Communications","Male","110","110","35410","35060"
"New entrant CS","2022","SEO/HEO","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Digital, Data and Technology","Female","510","490","36030","35900"
"New entrant CS","2022","SEO/HEO","Digital, Data and Technology","Male","800","780","36330","35900"
"New entrant CS","2022","SEO/HEO","Economics","Female","70","70","34670","33120"
"New entrant CS","2022","SEO/HEO","Economics","Male","140","140","33420","32560"
"New entrant CS","2022","SEO/HEO","Finance","Female","280","260","36590","36500"
"New entrant CS","2022","SEO/HEO","Finance","Male","260","240","36570","36500"
"New entrant CS","2022","SEO/HEO","Geography","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Geography","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Human Resources","Female","290","280","34570","33080"
"New entrant CS","2022","SEO/HEO","Human Resources","Male","120","120","34610","33040"
"New entrant CS","2022","SEO/HEO","Inspector of Education and Training","Female","80","80","47240","46360"
"New entrant CS","2022","SEO/HEO","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Intelligence Analysis","Female","30","30","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Intelligence Analysis","Male","40","40","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","International Trade","Female","60","60","33040","31800"
"New entrant CS","2022","SEO/HEO","International Trade","Male","50","50","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Knowledge and Information Management","Female","50","50","34070","33060"
"New entrant CS","2022","SEO/HEO","Knowledge and Information Management","Male","50","50","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Legal","Female","230","220","37660","38000"
"New entrant CS","2022","SEO/HEO","Legal","Male","120","110","37900","38000"
"New entrant CS","2022","SEO/HEO","Medicine","Female","70","60","37250","39030"
"New entrant CS","2022","SEO/HEO","Medicine","Male","30","30","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Operational Delivery","Female","1180","1140","34960","33080"
"New entrant CS","2022","SEO/HEO","Operational Delivery","Male","1030","1000","35990","33080"
"New entrant CS","2022","SEO/HEO","Operational Research","Female","40","40","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Operational Research","Male","50","50","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Other","Female","240","230","34430","33700"
"New entrant CS","2022","SEO/HEO","Other","Male","240","230","34630","34000"
"New entrant CS","2022","SEO/HEO","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Policy","Female","1330","1290","34670","33570"
"New entrant CS","2022","SEO/HEO","Policy","Male","1040","1020","34630","33570"
"New entrant CS","2022","SEO/HEO","Project Delivery","Female","330","320","35520","35050"
"New entrant CS","2022","SEO/HEO","Project Delivery","Male","310","310","36470","36840"
"New entrant CS","2022","SEO/HEO","Property","Female","130","120","35860","34020"
"New entrant CS","2022","SEO/HEO","Property","Male","210","200","34980","33000"
"New entrant CS","2022","SEO/HEO","Psychology","Female","90","80","29210","27700"
"New entrant CS","2022","SEO/HEO","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Science and Engineering","Female","370","330","34630","32350"
"New entrant CS","2022","SEO/HEO","Science and Engineering","Male","480","470","34220","33000"
"New entrant CS","2022","SEO/HEO","Security","Female","40","40","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Security","Male","70","70","36420","36370"
"New entrant CS","2022","SEO/HEO","Social Research","Female","180","170","34050","31210"
"New entrant CS","2022","SEO/HEO","Social Research","Male","60","60","33810","30710"
"New entrant CS","2022","SEO/HEO","Statistics","Female","80","80","33860","33080"
"New entrant CS","2022","SEO/HEO","Statistics","Male","110","110","34300","33150"
"New entrant CS","2022","SEO/HEO","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Tax","Female","310","300","33860","33080"
"New entrant CS","2022","SEO/HEO","Tax","Male","390","390","33870","33080"
"New entrant CS","2022","SEO/HEO","Unknown","Female","1410","1380","33550","31540"
"New entrant CS","2022","SEO/HEO","Unknown","Male","1030","1010","34020","32000"
"New entrant CS","2022","SEO/HEO","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
