"Status","Year","Region_ITL2","Sex","Disability","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","East Wales","Female","Undeclared","40","40","[c]","[c]"
"New entrant CS","2022","East Wales","Female","Unknown","400","380","26040","23170"
"New entrant CS","2022","East Wales","Male","Declared disabled","70","70","26740","23760"
"New entrant CS","2022","East Wales","Male","Declared non-disabled","700","690","30000","26590"
"New entrant CS","2022","East Wales","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Male","Unknown","390","380","28350","24880"
"New entrant CS","2022","East Wales","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Female","Declared disabled","30","30","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Female","Declared non-disabled","200","190","25030","23140"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Female","Unknown","110","110","25390","23140"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Male","Declared non-disabled","150","140","25470","23140"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Male","Unknown","90","90","24710","23140"
"New entrant CS","2022","Eastern Scotland","Female","Declared disabled","120","120","26750","26910"
"New entrant CS","2022","Eastern Scotland","Female","Declared non-disabled","960","930","28840","27230"
"New entrant CS","2022","Eastern Scotland","Female","Undeclared","30","30","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","Female","Unknown","760","730","30260","27230"
"New entrant CS","2022","Eastern Scotland","Male","Declared disabled","90","90","27830","25790"
"New entrant CS","2022","Eastern Scotland","Male","Declared non-disabled","680","670","29620","27230"
"New entrant CS","2022","Eastern Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","Male","Unknown","620","610","30120","27230"
"New entrant CS","2022","Essex","Female","Declared disabled","40","40","[c]","[c]"
"New entrant CS","2022","Essex","Female","Declared non-disabled","270","260","28550","24800"
"New entrant CS","2022","Essex","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Female","Unknown","160","150","26050","24800"
"New entrant CS","2022","Essex","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Male","Declared non-disabled","120","120","29520","25760"
"New entrant CS","2022","Essex","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Male","Unknown","140","130","27900","25000"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Declared disabled","170","160","30200","26190"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Declared non-disabled","1140","1090","29330","26430"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Undeclared","50","50","30020","27000"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Unknown","540","510","29020","25750"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Declared disabled","120","120","32750","28590"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Declared non-disabled","1120","1100","32240","29000"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Undeclared","40","40","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Unknown","540","540","31920","27540"
"New entrant CS","2022","Greater Manchester","Female","Declared disabled","120","110","29390","27570"
"New entrant CS","2022","Greater Manchester","Female","Declared non-disabled","950","910","27420","24800"
"New entrant CS","2022","Greater Manchester","Female","Undeclared","40","40","[c]","[c]"
"New entrant CS","2022","Greater Manchester","Female","Unknown","720","690","28840","26590"
"New entrant CS","2022","Greater Manchester","Male","Declared disabled","100","100","28610","26450"
"New entrant CS","2022","Greater Manchester","Male","Declared non-disabled","810","800","29290","26590"
"New entrant CS","2022","Greater Manchester","Male","Undeclared","50","50","[c]","[c]"
"New entrant CS","2022","Greater Manchester","Male","Unknown","650","630","30310","26590"
"New entrant CS","2022","Hampshire and Isle of Wight","Female","Declared disabled","70","60","25420","23330"
"New entrant CS","2022","Hampshire and Isle of Wight","Female","Declared non-disabled","520","480","27720","25040"
"New entrant CS","2022","Hampshire and Isle of Wight","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Female","Unknown","330","290","27240","24800"
"New entrant CS","2022","Hampshire and Isle of Wight","Male","Declared disabled","60","60","28290","25030"
"New entrant CS","2022","Hampshire and Isle of Wight","Male","Declared non-disabled","490","470","30860","27010"
"New entrant CS","2022","Hampshire and Isle of Wight","Male","Undeclared","40","30","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Male","Unknown","280","250","29450","26130"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Female","Declared disabled","50","50","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Female","Declared non-disabled","230","210","26810","24800"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Female","Unknown","90","90","25500","23140"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Male","Declared non-disabled","150","150","26870","24260"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Male","Unknown","80","80","26450","23140"
"New entrant CS","2022","Highlands and Islands","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Female","Declared non-disabled","60","60","27320","27230"
"New entrant CS","2022","Highlands and Islands","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Male","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Male","Unknown","40","30","[c]","[c]"
"New entrant CS","2022","Inner London - East","Female","Declared disabled","150","140","35220","31060"
"New entrant CS","2022","Inner London - East","Female","Declared non-disabled","980","950","37090","32310"
"New entrant CS","2022","Inner London - East","Female","Undeclared","50","50","[c]","[c]"
"New entrant CS","2022","Inner London - East","Female","Unknown","510","480","36720","31060"
"New entrant CS","2022","Inner London - East","Male","Declared disabled","90","90","33500","32040"
"New entrant CS","2022","Inner London - East","Male","Declared non-disabled","710","700","39340","32330"
"New entrant CS","2022","Inner London - East","Male","Undeclared","30","30","[c]","[c]"
"New entrant CS","2022","Inner London - East","Male","Unknown","370","360","36960","32260"
"New entrant CS","2022","Inner London - West","Female","Declared disabled","330","320","35590","32790"
"New entrant CS","2022","Inner London - West","Female","Declared non-disabled","2020","1980","37190","33570"
"New entrant CS","2022","Inner London - West","Female","Undeclared","130","130","36250","34020"
"New entrant CS","2022","Inner London - West","Female","Unknown","1960","1820","36640","32790"
"New entrant CS","2022","Inner London - West","Male","Declared disabled","190","190","37250","33210"
"New entrant CS","2022","Inner London - West","Male","Declared non-disabled","1550","1540","39460","34020"
"New entrant CS","2022","Inner London - West","Male","Undeclared","150","150","37050","33790"
"New entrant CS","2022","Inner London - West","Male","Unknown","1450","1360","38920","32970"
"New entrant CS","2022","Kent","Female","Declared disabled","50","50","[c]","[c]"
"New entrant CS","2022","Kent","Female","Declared non-disabled","300","280","27020","24800"
"New entrant CS","2022","Kent","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Female","Unknown","250","240","25990","24880"
"New entrant CS","2022","Kent","Male","Declared disabled","40","40","[c]","[c]"
"New entrant CS","2022","Kent","Male","Declared non-disabled","180","180","26980","26140"
"New entrant CS","2022","Kent","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Male","Unknown","260","250","26500","24880"
"New entrant CS","2022","Lancashire","Female","Declared disabled","100","90","25700","23140"
"New entrant CS","2022","Lancashire","Female","Declared non-disabled","550","530","25880","23140"
"New entrant CS","2022","Lancashire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Female","Unknown","280","270","25350","23140"
"New entrant CS","2022","Lancashire","Male","Declared disabled","60","60","23810","21260"
"New entrant CS","2022","Lancashire","Male","Declared non-disabled","400","390","26520","23140"
"New entrant CS","2022","Lancashire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Male","Unknown","170","170","26610","23140"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Female","Declared disabled","70","70","25930","22590"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Female","Declared non-disabled","370","350","24510","22600"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Female","Unknown","210","200","24680","21680"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Male","Declared disabled","30","30","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Male","Declared non-disabled","220","220","25680","23140"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Male","Unknown","120","120","25570","23140"
"New entrant CS","2022","Lincolnshire","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Female","Declared non-disabled","160","150","27250","23890"
"New entrant CS","2022","Lincolnshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Female","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Male","Declared non-disabled","140","140","26920","25710"
"New entrant CS","2022","Lincolnshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Male","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Merseyside","Female","Declared disabled","150","140","26820","24900"
"New entrant CS","2022","Merseyside","Female","Declared non-disabled","880","850","25520","23170"
"New entrant CS","2022","Merseyside","Female","Undeclared","40","40","[c]","[c]"
"New entrant CS","2022","Merseyside","Female","Unknown","690","660","25140","24440"
"New entrant CS","2022","Merseyside","Male","Declared disabled","90","90","26540","24800"
"New entrant CS","2022","Merseyside","Male","Declared non-disabled","550","550","26500","25120"
"New entrant CS","2022","Merseyside","Male","Undeclared","40","40","[c]","[c]"
"New entrant CS","2022","Merseyside","Male","Unknown","410","400","26500","24880"
"New entrant CS","2022","North Eastern Scotland","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Female","Declared non-disabled","80","80","28530","27230"
"New entrant CS","2022","North Eastern Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Female","Unknown","60","60","27850","27230"
"New entrant CS","2022","North Eastern Scotland","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Male","Declared non-disabled","60","60","37670","27570"
"New entrant CS","2022","North Eastern Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Male","Unknown","50","50","29070","26840"
"New entrant CS","2022","North Yorkshire","Female","Declared disabled","40","40","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Female","Declared non-disabled","220","210","29990","26370"
"New entrant CS","2022","North Yorkshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Female","Unknown","70","70","30360","28000"
"New entrant CS","2022","North Yorkshire","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Male","Declared non-disabled","190","180","32320","29180"
