"Status","Year","Profession_of_post","Sex","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Other","Female","West Midlands (England)","70","70","23340","21260"
"New entrant CS","2022","Other","Female","Yorkshire and The Humber","60","60","23610","21260"
"New entrant CS","2022","Other","Male","East Midlands (England)","60","60","23090","21260"
"New entrant CS","2022","Other","Male","East of England","40","40","[c]","[c]"
"New entrant CS","2022","Other","Male","London","220","220","36740","28650"
"New entrant CS","2022","Other","Male","North East (England)","50","50","[c]","[c]"
"New entrant CS","2022","Other","Male","North West (England)","60","60","24870","21260"
"New entrant CS","2022","Other","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Male","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Male","Scotland","160","160","26080","23390"
"New entrant CS","2022","Other","Male","South East (England)","110","110","27910","25050"
"New entrant CS","2022","Other","Male","South West (England)","250","250","29860","26350"
"New entrant CS","2022","Other","Male","Unknown","120","120","21480","16190"
"New entrant CS","2022","Other","Male","Wales","50","50","29170","21260"
"New entrant CS","2022","Other","Male","West Midlands (England)","70","70","25130","21630"
"New entrant CS","2022","Other","Male","Yorkshire and The Humber","70","70","22950","21260"
"New entrant CS","2022","Planning","Female","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Female","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Female","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Female","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Female","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Male","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Male","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Male","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Male","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Male","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Female","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Female","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Female","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Female","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Female","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Female","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Female","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Male","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Male","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Male","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Male","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Male","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Male","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Male","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Female","East Midlands (England)","30","30","[c]","[c]"
"New entrant CS","2022","Policy","Female","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Female","London","1290","1260","37520","33570"
"New entrant CS","2022","Policy","Female","North East (England)","80","80","34430","31070"
"New entrant CS","2022","Policy","Female","North West (England)","180","180","32180","30360"
"New entrant CS","2022","Policy","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Female","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Female","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Female","South East (England)","40","40","[c]","[c]"
"New entrant CS","2022","Policy","Female","South West (England)","160","160","36380","35900"
"New entrant CS","2022","Policy","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Female","Wales","70","70","35200","34540"
"New entrant CS","2022","Policy","Female","West Midlands (England)","150","140","35860","30190"
"New entrant CS","2022","Policy","Female","Yorkshire and The Humber","150","150","32830","29780"
"New entrant CS","2022","Policy","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Male","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Male","London","1000","980","38180","34020"
"New entrant CS","2022","Policy","Male","North East (England)","70","70","34430","30320"
"New entrant CS","2022","Policy","Male","North West (England)","120","120","35560","32760"
"New entrant CS","2022","Policy","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Male","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Male","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Male","South East (England)","30","30","[c]","[c]"
"New entrant CS","2022","Policy","Male","South West (England)","80","80","35710","33000"
"New entrant CS","2022","Policy","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Male","Wales","60","60","34110","31210"
"New entrant CS","2022","Policy","Male","West Midlands (England)","120","120","33770","30350"
"New entrant CS","2022","Policy","Male","Yorkshire and The Humber","110","110","36050","32160"
"New entrant CS","2022","Project Delivery","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Female","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Female","London","190","190","40670","35050"
"New entrant CS","2022","Project Delivery","Female","North East (England)","30","30","[c]","[c]"
"New entrant CS","2022","Project Delivery","Female","North West (England)","40","40","[c]","[c]"
"New entrant CS","2022","Project Delivery","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Female","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Female","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Female","South East (England)","50","50","35490","33000"
"New entrant CS","2022","Project Delivery","Female","South West (England)","160","160","32680","29230"
"New entrant CS","2022","Project Delivery","Female","Wales","40","40","[c]","[c]"
"New entrant CS","2022","Project Delivery","Female","West Midlands (England)","40","30","[c]","[c]"
"New entrant CS","2022","Project Delivery","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Male","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Male","London","150","140","43230","37920"
"New entrant CS","2022","Project Delivery","Male","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Male","North West (England)","60","60","32660","31990"
"New entrant CS","2022","Project Delivery","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Male","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Male","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Male","South East (England)","60","60","36200","33000"
"New entrant CS","2022","Project Delivery","Male","South West (England)","190","190","35410","33080"
"New entrant CS","2022","Project Delivery","Male","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Male","Yorkshire and The Humber","30","30","[c]","[c]"
"New entrant CS","2022","Property","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Female","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Female","London","60","60","39700","34630"
"New entrant CS","2022","Property","Female","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Female","North West (England)","40","40","[c]","[c]"
"New entrant CS","2022","Property","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Female","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Female","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Female","South East (England)","40","30","[c]","[c]"
"New entrant CS","2022","Property","Female","South West (England)","30","30","[c]","[c]"
"New entrant CS","2022","Property","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Female","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Female","Yorkshire and The Humber","40","40","[c]","[c]"
"New entrant CS","2022","Property","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Male","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Male","London","80","70","37720","31130"
"New entrant CS","2022","Property","Male","North East (England)","30","30","[c]","[c]"
"New entrant CS","2022","Property","Male","North West (England)","50","50","34320","27650"
"New entrant CS","2022","Property","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Male","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Male","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Male","South East (England)","50","50","39720","36340"
"New entrant CS","2022","Property","Male","South West (England)","60","50","34360","33000"
"New entrant CS","2022","Property","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Male","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Male","West Midlands (England)","40","40","[c]","[c]"
"New entrant CS","2022","Property","Male","Yorkshire and The Humber","40","40","[c]","[c]"
"New entrant CS","2022","Psychology","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Female","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Female","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Female","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Female","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Female","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Female","South East (England)","30","30","[c]","[c]"
"New entrant CS","2022","Psychology","Female","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Female","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Male","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Male","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Male","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Male","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Male","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Male","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Male","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Male","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
