"Status","Year","Region_ITL2","Sex","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Devon","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon","Male","Digital, Data & Technology","80","80","31740","27130"
"New entrant CS","2021","Devon","Male","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon","Male","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon","Male","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon","Male","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon","Male","No function","180","170","23660","22850"
"New entrant CS","2021","Devon","Male","Project Delivery","50","50","[c]","[c]"
"New entrant CS","2021","Devon","Male","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon","Male","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon","Male","Unknown","140","140","25620","27570"
"New entrant CS","2021","Dorset and Somerset","Female","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset and Somerset","Female","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset and Somerset","Female","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset and Somerset","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset and Somerset","Female","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset and Somerset","Female","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset and Somerset","Female","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset and Somerset","Female","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset and Somerset","Female","No function","90","80","22830","22350"
"New entrant CS","2021","Dorset and Somerset","Female","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset and Somerset","Female","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset and Somerset","Female","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset and Somerset","Female","Unknown","140","130","25870","27570"
"New entrant CS","2021","Dorset and Somerset","Male","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset and Somerset","Male","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset and Somerset","Male","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset and Somerset","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset and Somerset","Male","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset and Somerset","Male","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset and Somerset","Male","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset and Somerset","Male","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset and Somerset","Male","No function","110","100","24400","22850"
"New entrant CS","2021","Dorset and Somerset","Male","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset and Somerset","Male","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset and Somerset","Male","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset and Somerset","Male","Unknown","100","100","25120","27570"
"New entrant CS","2021","East Anglia","Female","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Female","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Female","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Female","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Female","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Female","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Female","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Female","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Female","No function","360","340","24900","22350"
"New entrant CS","2021","East Anglia","Female","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Female","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Female","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Female","Unknown","300","290","26420","27570"
"New entrant CS","2021","East Anglia","Male","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Male","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Male","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Male","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Male","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Male","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Male","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Male","No function","280","270","27530","22850"
"New entrant CS","2021","East Anglia","Male","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Male","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Male","Security","30","30","[c]","[c]"
"New entrant CS","2021","East Anglia","Male","Unknown","240","240","25810","27570"
"New entrant CS","2021","East Wales","Female","Analysis","110","100","29710","29540"
"New entrant CS","2021","East Wales","Female","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Female","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Female","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Female","Digital, Data & Technology","40","40","[c]","[c]"
"New entrant CS","2021","East Wales","Female","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Female","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Female","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Female","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Female","No function","510","490","23400","21050"
"New entrant CS","2021","East Wales","Female","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Female","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Female","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Female","Unknown","250","240","27000","27570"
"New entrant CS","2021","East Wales","Male","Analysis","80","80","27770","29540"
"New entrant CS","2021","East Wales","Male","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Male","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Male","Digital, Data & Technology","110","110","36360","36030"
"New entrant CS","2021","East Wales","Male","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Male","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Male","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Male","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Male","No function","420","410","23130","21050"
"New entrant CS","2021","East Wales","Male","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Male","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Male","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Male","Unknown","200","200","26440","25030"
"New entrant CS","2021","East Wales","Unknown","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Unknown","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","Female","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","Female","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","Female","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","Female","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","Female","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","Female","No function","100","90","21970","22350"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","Female","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","Female","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","Female","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","Female","Unknown","110","100","25100","27570"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","Male","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","Male","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","Male","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","Male","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","Male","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","Male","No function","100","100","24080","22850"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","Male","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","Male","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","Male","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","Male","Unknown","110","110","25240","26350"
"New entrant CS","2021","Eastern Scotland","Female","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Female","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Female","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Female","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Female","Debt","130","130","20340","20140"
"New entrant CS","2021","Eastern Scotland","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Female","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Female","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Female","Legal","60","60","26070","20850"
"New entrant CS","2021","Eastern Scotland","Female","No function","170","160","22600","20810"
"New entrant CS","2021","Eastern Scotland","Female","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Female","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Female","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Female","Unknown","740","710","31850","27570"
"New entrant CS","2021","Eastern Scotland","Male","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Male","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Male","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Male","Debt","130","130","20420","20140"
"New entrant CS","2021","Eastern Scotland","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Male","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Male","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Male","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Male","No function","140","140","23590","20810"
"New entrant CS","2021","Eastern Scotland","Male","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Male","Property","30","30","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Male","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Male","Unknown","510","500","31770","27570"
"New entrant CS","2021","Essex","Female","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Female","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Female","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Female","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Female","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Female","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Female","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Female","No function","140","130","24480","22920"
"New entrant CS","2021","Essex","Female","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Female","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Female","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Female","Unknown","310","300","27610","29290"
"New entrant CS","2021","Essex","Male","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Male","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Male","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Male","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Male","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Male","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Male","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Male","No function","70","70","26830","25850"
"New entrant CS","2021","Essex","Male","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Male","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Male","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Male","Unknown","170","170","27990","29290"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Commercial","40","40","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Digital, Data & Technology","60","60","33780","33000"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Finance","60","60","29020","25000"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Human Resources","90","80","28220","22390"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Female","No function","700","650","27750","24240"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Project Delivery","220","210","32630","29500"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Unknown","420","400","26220","27570"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Commercial","40","40","[c]","[c]"
