"Status","Year","Region_ITL2","Parent_department","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Lancashire","Cabinet Office","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Cabinet Office","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Cabinet Office","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Cabinet Office","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Chancellor's other departments","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Chancellor's other departments","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Chancellor's other departments","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Chancellor's other departments","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Chancellor's other departments","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Chancellor's other departments","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Department for Business, Energy and Industrial Strategy","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Department for Business, Energy and Industrial Strategy","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Department for Business, Energy and Industrial Strategy","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Department for Business, Energy and Industrial Strategy","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Department for Business, Energy and Industrial Strategy","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Department for Business, Energy and Industrial Strategy","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Department for Environment, Food and Rural Affairs","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Department for Environment, Food and Rural Affairs","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Department for Environment, Food and Rural Affairs","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Department for Environment, Food and Rural Affairs","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Department for Environment, Food and Rural Affairs","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Department for Environment, Food and Rural Affairs","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Department for Transport","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Department for Transport","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Department for Transport","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Department for Transport","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Department for Transport","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Department for Transport","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Department for Work and Pensions","Asian","60","50","23390","21010"
"New entrant CS","2021","Lancashire","Department for Work and Pensions","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Department for Work and Pensions","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Department for Work and Pensions","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Department for Work and Pensions","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Department for Work and Pensions","Unknown","130","130","23010","21010"
"New entrant CS","2021","Lancashire","Department for Work and Pensions","White","690","690","23110","21010"
"New entrant CS","2021","Lancashire","Department of Health and Social Care","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Department of Health and Social Care","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Department of Health and Social Care","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Department of Health and Social Care","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Department of Health and Social Care","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Department of Health and Social Care","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","HM Land Registry","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","HM Land Registry","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","HM Land Registry","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","HM Land Registry","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","HM Land Registry","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","HM Land Registry","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","HM Revenue and Customs","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","HM Revenue and Customs","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","HM Revenue and Customs","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","HM Revenue and Customs","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","HM Revenue and Customs","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","HM Revenue and Customs","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Ministry of Defence","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Ministry of Defence","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Ministry of Defence","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Ministry of Defence","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Ministry of Defence","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Ministry of Defence","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Ministry of Justice","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Ministry of Justice","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Ministry of Justice","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Ministry of Justice","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Ministry of Justice","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Ministry of Justice","Unknown","100","90","21910","20600"
"New entrant CS","2021","Lancashire","Ministry of Justice","White","110","110","22390","22850"
"New entrant CS","2021","Lancashire","National Crime Agency","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","National Crime Agency","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","National Crime Agency","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","National Crime Agency","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","National Crime Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","National Crime Agency","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Attorney General's Departments","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Attorney General's Departments","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Attorney General's Departments","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Attorney General's Departments","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Attorney General's Departments","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Attorney General's Departments","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Department for Environment, Food and Rural Affairs","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Department for Environment, Food and Rural Affairs","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Department for Environment, Food and Rural Affairs","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Department for Environment, Food and Rural Affairs","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Department for Environment, Food and Rural Affairs","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Department for Environment, Food and Rural Affairs","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Department for Transport","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Department for Transport","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Department for Transport","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Department for Transport","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Department for Transport","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Department for Transport","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Department for Work and Pensions","Asian","120","120","24340","27570"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Department for Work and Pensions","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Department for Work and Pensions","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Department for Work and Pensions","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Department for Work and Pensions","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Department for Work and Pensions","Unknown","60","60","26290","27570"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Department for Work and Pensions","White","170","160","26390","27570"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Department of Health and Social Care","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Department of Health and Social Care","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Department of Health and Social Care","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Department of Health and Social Care","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Department of Health and Social Care","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Department of Health and Social Care","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","HM Land Registry","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","HM Land Registry","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","HM Land Registry","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","HM Land Registry","Mixed","[c]","[c]","[c]","[c]"
