"Status","Year","Organisation","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Office of Gas and Electricity Markets","Other","Female","100","90","28380","25000"
"New entrant CS","2021","Office of Gas and Electricity Markets","Other","Male","100","100","30750","25670"
"New entrant CS","2021","Office of Gas and Electricity Markets","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of the Public Guardian","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of the Public Guardian","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of the Scottish Charity Regulator","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of the Scottish Charity Regulator","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectorate","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectorate","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectorate","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectorate","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectorate","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectorate","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectorate","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectorate","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectorate","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectorate","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectorate","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectorate","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectorate","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectorate","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectorate","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectorate","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectorate","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectorate","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectorate","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectorate","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectorate","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectorate","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Medicine","Female","60","40","73370","82100"
"New entrant CS","2021","Public Health England","Medicine","Male","30","20","[c]","[c]"
"New entrant CS","2021","Public Health England","Operational Delivery","Female","930","790","31560","28590"
"New entrant CS","2021","Public Health England","Operational Delivery","Male","360","310","36350","31100"
"New entrant CS","2021","Public Health England","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Science and Engineering","Female","400","340","33490","31370"
"New entrant CS","2021","Public Health England","Science and Engineering","Male","130","120","32060","28590"
"New entrant CS","2021","Registers of Scotland","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Registers of Scotland","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Registers of Scotland","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Registers of Scotland","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Registers of Scotland","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Registers of Scotland","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Registers of Scotland","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Registers of Scotland","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Registers of Scotland","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Registers of Scotland","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Registers of Scotland","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Registers of Scotland","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Registers of Scotland","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Registers of Scotland","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Revenue Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Revenue Scotland","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","Operational Delivery","Female","30","30","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","Human Resources","Male","[c]","[c]","[c]","[c]"
