"Status","Year","Region_ITL3","Sex","Disability","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Haringey and Islington","Male","Unknown","60","50","[c]","[c]"
"New entrant CS","2022","Harrow and Hillingdon","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Harrow and Hillingdon","Female","Declared non-disabled","50","40","[c]","[c]"
"New entrant CS","2022","Harrow and Hillingdon","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Harrow and Hillingdon","Female","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","Harrow and Hillingdon","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Harrow and Hillingdon","Male","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2022","Harrow and Hillingdon","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Harrow and Hillingdon","Male","Unknown","70","70","29580","28650"
"New entrant CS","2022","Hartlepool and Stockton-on-Tees","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hartlepool and Stockton-on-Tees","Female","Declared non-disabled","110","100","25240","23170"
"New entrant CS","2022","Hartlepool and Stockton-on-Tees","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hartlepool and Stockton-on-Tees","Female","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Hartlepool and Stockton-on-Tees","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hartlepool and Stockton-on-Tees","Male","Declared non-disabled","70","70","24570","23140"
"New entrant CS","2022","Hartlepool and Stockton-on-Tees","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hartlepool and Stockton-on-Tees","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heart of Essex","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heart of Essex","Female","Declared non-disabled","100","100","29210","26140"
"New entrant CS","2022","Heart of Essex","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heart of Essex","Female","Unknown","60","60","24460","24290"
"New entrant CS","2022","Heart of Essex","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heart of Essex","Male","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","Heart of Essex","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heart of Essex","Male","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","Herefordshire, County of","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, County of","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, County of","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, County of","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, County of","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, County of","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, County of","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, County of","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hertfordshire CC","Female","Declared disabled","30","30","[c]","[c]"
"New entrant CS","2022","Hertfordshire CC","Female","Declared non-disabled","150","140","30070","29290"
"New entrant CS","2022","Hertfordshire CC","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hertfordshire CC","Female","Unknown","70","70","28450","25560"
"New entrant CS","2022","Hertfordshire CC","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hertfordshire CC","Male","Declared non-disabled","100","100","30780","29290"
"New entrant CS","2022","Hertfordshire CC","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hertfordshire CC","Male","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","Hounslow and Richmond upon Thames","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hounslow and Richmond upon Thames","Female","Declared non-disabled","110","110","31760","31020"
"New entrant CS","2022","Hounslow and Richmond upon Thames","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hounslow and Richmond upon Thames","Female","Unknown","140","130","28630","28650"
"New entrant CS","2022","Hounslow and Richmond upon Thames","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hounslow and Richmond upon Thames","Male","Declared non-disabled","80","80","33210","31020"
"New entrant CS","2022","Hounslow and Richmond upon Thames","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hounslow and Richmond upon Thames","Male","Unknown","90","90","28470","28650"
"New entrant CS","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Female","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Male","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Female","Declared non-disabled","50","50","[c]","[c]"
"New entrant CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Male","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Anglesey","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Anglesey","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Anglesey","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Anglesey","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Anglesey","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Anglesey","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Anglesey","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Wight","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Wight","Female","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2022","Isle of Wight","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Wight","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Wight","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Wight","Male","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","Isle of Wight","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Wight","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kensington & Chelsea and Hammersmith & Fulham","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kensington & Chelsea and Hammersmith & Fulham","Female","Declared non-disabled","60","60","31700","30520"
"New entrant CS","2022","Kensington & Chelsea and Hammersmith & Fulham","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kensington & Chelsea and Hammersmith & Fulham","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kensington & Chelsea and Hammersmith & Fulham","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kensington & Chelsea and Hammersmith & Fulham","Male","Declared non-disabled","50","50","30810","30520"
"New entrant CS","2022","Kensington & Chelsea and Hammersmith & Fulham","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kensington & Chelsea and Hammersmith & Fulham","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent Thames Gateway","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent Thames Gateway","Female","Declared non-disabled","60","50","25490","24840"
"New entrant CS","2022","Kent Thames Gateway","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent Thames Gateway","Female","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","Kent Thames Gateway","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent Thames Gateway","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent Thames Gateway","Male","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","Kingston upon Hull, City of","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kingston upon Hull, City of","Female","Declared non-disabled","90","90","25280","23170"
"New entrant CS","2022","Kingston upon Hull, City of","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kingston upon Hull, City of","Female","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Kingston upon Hull, City of","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kingston upon Hull, City of","Male","Declared non-disabled","50","50","25810","23140"
"New entrant CS","2022","Kingston upon Hull, City of","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kingston upon Hull, City of","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lambeth","Female","Declared disabled","40","40","[c]","[c]"
"New entrant CS","2022","Lambeth","Female","Declared non-disabled","280","270","38030","32330"
"New entrant CS","2022","Lambeth","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lambeth","Female","Unknown","160","160","39200","32260"
"New entrant CS","2022","Lambeth","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lambeth","Male","Declared non-disabled","160","150","38370","32330"
"New entrant CS","2022","Lambeth","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lambeth","Male","Unknown","100","100","39710","34060"
"New entrant CS","2022","Lancaster and Wyre","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancaster and Wyre","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancaster and Wyre","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancaster and Wyre","Female","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Lancaster and Wyre","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancaster and Wyre","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancaster and Wyre","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancaster and Wyre","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leeds","Female","Declared disabled","80","70","31420","27570"
"New entrant CS","2022","Leeds","Female","Declared non-disabled","590","570","30640","27570"
"New entrant CS","2022","Leeds","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leeds","Female","Unknown","550","490","29590","26590"
"New entrant CS","2022","Leeds","Male","Declared disabled","60","60","30090","27570"
"New entrant CS","2022","Leeds","Male","Declared non-disabled","490","490","31170","27570"
"New entrant CS","2022","Leeds","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leeds","Male","Unknown","520","460","32100","26820"
"New entrant CS","2022","Leicester","Female","Declared disabled","40","40","[c]","[c]"
"New entrant CS","2022","Leicester","Female","Declared non-disabled","160","160","23940","22600"
"New entrant CS","2022","Leicester","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicester","Female","Unknown","80","70","24440","21730"
"New entrant CS","2022","Leicester","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicester","Male","Declared non-disabled","80","80","25590","22870"
"New entrant CS","2022","Leicester","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicester","Male","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","Leicestershire CC and Rutland","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire CC and Rutland","Female","Declared non-disabled","90","90","24400","22170"
"New entrant CS","2022","Leicestershire CC and Rutland","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire CC and Rutland","Female","Unknown","70","70","24410","20970"
"New entrant CS","2022","Leicestershire CC and Rutland","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire CC and Rutland","Male","Declared non-disabled","70","70","26380","23140"
"New entrant CS","2022","Leicestershire CC and Rutland","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire CC and Rutland","Male","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Lewisham and Southwark","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lewisham and Southwark","Female","Declared non-disabled","130","120","38230","32330"
"New entrant CS","2022","Lewisham and Southwark","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lewisham and Southwark","Female","Unknown","50","50","33910","30130"
"New entrant CS","2022","Lewisham and Southwark","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lewisham and Southwark","Male","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","Lewisham and Southwark","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lewisham and Southwark","Male","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Lincolnshire CC","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire CC","Female","Declared non-disabled","160","150","27250","23890"
"New entrant CS","2022","Lincolnshire CC","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire CC","Female","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","Lincolnshire CC","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire CC","Male","Declared non-disabled","140","140","26920","25710"
"New entrant CS","2022","Lincolnshire CC","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire CC","Male","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Lisburn and Castlereagh","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lisburn and Castlereagh","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lisburn and Castlereagh","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lisburn and Castlereagh","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lisburn and Castlereagh","Male","Declared disabled","[c]","[c]","[c]","[c]"
