"Status","Year","Function_of_post","Region_ITL2","Disability","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Property","Berkshire, Buckinghamshire and Oxfordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Cheshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Cheshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Cornwall and Isles of Scilly","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Cornwall and Isles of Scilly","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Cumbria","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Cumbria","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Derbyshire and Nottinghamshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Derbyshire and Nottinghamshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Devon","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Devon","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2021","Property","Devon","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Devon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Dorset and Somerset","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Dorset and Somerset","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","East Anglia","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","East Anglia","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","East Wales","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","East Wales","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","East Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","East Yorkshire and Northern Lincolnshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","East Yorkshire and Northern Lincolnshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Eastern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Eastern Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Essex","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Essex","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2021","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Greater Manchester","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Greater Manchester","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Hampshire and Isle of Wight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Hampshire and Isle of Wight","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2021","Property","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Herefordshire, Worcestershire and Warwickshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Herefordshire, Worcestershire and Warwickshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Highlands and Islands","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Highlands and Islands","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Inner London - East","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Inner London - East","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Inner London - West","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Inner London - West","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Kent","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Kent","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Kent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Leicestershire, Rutland and Northamptonshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Leicestershire, Rutland and Northamptonshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Lincolnshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Lincolnshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Merseyside","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Merseyside","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","North Eastern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","North Eastern Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","North Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","North Yorkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Northern Ireland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Northern Ireland","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Northumberland and Tyne and Wear","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Northumberland and Tyne and Wear","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Northumberland and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Outer London - South","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Outer London - South","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Outer London - West and North West","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Outer London - West and North West","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Overseas","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Overseas","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Shropshire and Staffordshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Shropshire and Staffordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","South Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","South Yorkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Southern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Southern Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Surrey, East and West Sussex","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Surrey, East and West Sussex","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Tees Valley and Durham","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Tees Valley and Durham","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Tees Valley and Durham","Unknown","50","50","[c]","[c]"
"New entrant CS","2021","Property","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","West Central Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","West Central Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","West Midlands","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","West Midlands","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","West Wales and The Valleys","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","West Wales and The Valleys","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","West Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","West Yorkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Bedfordshire and Hertfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Bedfordshire and Hertfordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Berkshire, Buckinghamshire and Oxfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Berkshire, Buckinghamshire and Oxfordshire","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2021","Security","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Berkshire, Buckinghamshire and Oxfordshire","Unknown","60","60","28210","25540"
"New entrant CS","2021","Security","Cheshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Cheshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Cornwall and Isles of Scilly","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Cornwall and Isles of Scilly","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Cumbria","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Cumbria","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Cumbria","Unknown","[c]","[c]","[c]","[c]"
