"Status","Year","Parent_department","Ethnicity","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Department of Health and Social Care","Chinese","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Chinese","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Chinese","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Chinese","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Chinese","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Chinese","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Chinese","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Mixed","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Mixed","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Mixed","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Mixed","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Mixed","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Mixed","No function","80","70","35990","31370"
"New entrant CS","2021","Department of Health and Social Care","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Mixed","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Mixed","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Other ethnicity","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Undeclared","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Undeclared","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Undeclared","No function","110","90","35910","31370"
"New entrant CS","2021","Department of Health and Social Care","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Unknown","Analysis","60","60","50630","53360"
"New entrant CS","2021","Department of Health and Social Care","Unknown","Commercial","60","60","47210","40650"
"New entrant CS","2021","Department of Health and Social Care","Unknown","Communications","40","40","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Unknown","Digital, Data & Technology","40","40","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Unknown","Finance","110","110","34690","32790"
"New entrant CS","2021","Department of Health and Social Care","Unknown","Human Resources","30","30","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Unknown","No function","500","480","40400","32790"
"New entrant CS","2021","Department of Health and Social Care","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Unknown","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","White","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","White","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","White","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","White","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","White","Finance","50","50","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","White","Human Resources","40","40","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","White","No function","1460","1270","35520","31370"
"New entrant CS","2021","Department of Health and Social Care","White","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","White","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","White","Unknown","70","70","41080","40450"
"New entrant CS","2021","ESTYN","Asian","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","Black","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","Chinese","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","Mixed","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","Other ethnicity","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","White","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Asian","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Asian","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Asian","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Asian","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Asian","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Asian","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Asian","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Black","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Black","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Black","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Black","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Black","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Black","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Black","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Black","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Chinese","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Chinese","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Chinese","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Chinese","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Chinese","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Chinese","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Chinese","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Chinese","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Chinese","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Mixed","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Mixed","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Mixed","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Mixed","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Mixed","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Mixed","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Other ethnicity","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Undeclared","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Unknown","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","White","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","White","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","White","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","White","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","White","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","White","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","White","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","White","No function","50","50","33730","32350"
"New entrant CS","2021","Food Standards Agency","White","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","Asian","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","Black","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","Black","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","Chinese","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","Chinese","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","Mixed","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
