"Status","Year","Age","Region_ITL3","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","40-49","South and West Derbyshire","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","South Ayrshire","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","South Hampshire","Hampshire and Isle of Wight","110","100","31820","29540"
"New entrant CS","2021","40-49","South Lanarkshire","Southern Scotland","40","40","[c]","[c]"
"New entrant CS","2021","40-49","South Nottinghamshire","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","South Teesside","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","South West Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Southampton","Hampshire and Isle of Wight","40","40","[c]","[c]"
"New entrant CS","2021","40-49","Southend-on-Sea","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Staffordshire CC","Shropshire and Staffordshire","80","80","26260","26350"
"New entrant CS","2021","40-49","Stoke-on-Trent","Shropshire and Staffordshire","60","50","23220","19950"
"New entrant CS","2021","40-49","Suffolk","East Anglia","90","90","27140","27570"
"New entrant CS","2021","40-49","Sunderland","Northumberland and Tyne and Wear","60","60","25120","25560"
"New entrant CS","2021","40-49","Swansea","West Wales and The Valleys","80","80","28630","21970"
"New entrant CS","2021","40-49","Swindon","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Telford and Wrekin","Shropshire and Staffordshire","30","30","[c]","[c]"
"New entrant CS","2021","40-49","Thurrock","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Torbay","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Tower Hamlets","Inner London - East","160","150","49760","48470"
"New entrant CS","2021","40-49","Tyneside","Northumberland and Tyne and Wear","360","350","27260","21050"
"New entrant CS","2021","40-49","Unknown","Unknown","150","150","37330","27780"
"New entrant CS","2021","40-49","Wakefield","West Yorkshire","40","40","[c]","[c]"
"New entrant CS","2021","40-49","Walsall","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Wandsworth","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Warrington","Cheshire","80","70","32710","28840"
"New entrant CS","2021","40-49","Warwickshire","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","West Cumbria","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","West Essex","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","West Kent","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","West Lothian","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","West Northamptonshire","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","West Surrey","Surrey, East and West Sussex","50","50","[c]","[c]"
"New entrant CS","2021","40-49","West Sussex (North East)","Surrey, East and West Sussex","50","50","[c]","[c]"
"New entrant CS","2021","40-49","West Sussex (South West)","Surrey, East and West Sussex","30","30","[c]","[c]"
"New entrant CS","2021","40-49","Westminster","Inner London - West","820","800","51880","49700"
"New entrant CS","2021","40-49","Wiltshire","Gloucestershire, Wiltshire and Bath/Bristol area","180","170","33010","28650"
"New entrant CS","2021","40-49","Wirral","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Wolverhampton","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Worcestershire","Herefordshire, Worcestershire and Warwickshire","40","40","[c]","[c]"
"New entrant CS","2021","40-49","York","North Yorkshire","60","60","38100","34160"
"New entrant CS","2021","50-59","Aberdeen City and Aberdeenshire","North Eastern Scotland","40","40","[c]","[c]"
"New entrant CS","2021","50-59","Angus and Dundee City","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Antrim and Newtownabbey","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ards and North Down","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Barking & Dagenham and Havering","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Barnet","Outer London - West and North West","50","40","[c]","[c]"
"New entrant CS","2021","50-59","Barnsley, Doncaster and Rotherham","South Yorkshire","40","40","[c]","[c]"
"New entrant CS","2021","50-59","Bath and North East Somerset, North Somerset and South Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","150","150","39300","37000"
"New entrant CS","2021","50-59","Bedford","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Belfast","Northern Ireland","40","40","[c]","[c]"
"New entrant CS","2021","50-59","Berkshire","Berkshire, Buckinghamshire and Oxfordshire","90","80","31990","29290"
"New entrant CS","2021","50-59","Bexley and Greenwich","Outer London - East and North East","30","30","[c]","[c]"
"New entrant CS","2021","50-59","Birmingham","West Midlands","150","140","36030","28180"
"New entrant CS","2021","50-59","Blackburn with Darwen","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Blackpool","Lancashire","120","120","24610","21010"
"New entrant CS","2021","50-59","Bournemouth and Poole","Dorset and Somerset","30","30","[c]","[c]"
"New entrant CS","2021","50-59","Bradford","West Yorkshire","30","30","[c]","[c]"
"New entrant CS","2021","50-59","Breckland and South Norfolk","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Brent","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bridgend and Neath Port Talbot","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Brighton and Hove","Surrey, East and West Sussex","30","30","[c]","[c]"
"New entrant CS","2021","50-59","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","100","90","35430","30730"
"New entrant CS","2021","50-59","Bromley","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Buckinghamshire CC","Berkshire, Buckinghamshire and Oxfordshire","50","40","[c]","[c]"
"New entrant CS","2021","50-59","Caithness and Sutherland and Ross and Cromarty","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Calderdale and Kirklees","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cambridgeshire CC","East Anglia","70","70","33370","27570"
"New entrant CS","2021","50-59","Camden and City of London","Inner London - West","40","40","[c]","[c]"
"New entrant CS","2021","50-59","Cardiff and Vale of Glamorgan","East Wales","100","90","28240","24250"
"New entrant CS","2021","50-59","Central Bedfordshire","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Central Hampshire","Hampshire and Isle of Wight","80","70","29510","26670"
"New entrant CS","2021","50-59","Central Valleys","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cheshire East","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cheshire West and Chester","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chorley and West Lancashire","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","City of Edinburgh","Eastern Scotland","200","200","35520","27570"
"New entrant CS","2021","50-59","Clackmannanshire and Fife","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Conwy and Denbighshire","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","40","40","[c]","[c]"
"New entrant CS","2021","50-59","Coventry","West Midlands","40","40","[c]","[c]"
"New entrant CS","2021","50-59","Croydon","Outer London - South","90","90","41370","35050"
"New entrant CS","2021","50-59","Darlington","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Derby","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Devon CC","Devon","110","110","27140","23240"
"New entrant CS","2021","50-59","Dorset CC","Dorset and Somerset","30","30","[c]","[c]"
"New entrant CS","2021","50-59","Dudley","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Dumfries and Galloway","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Durham CC","Tees Valley and Durham","50","50","22340","21010"
"New entrant CS","2021","50-59","Ealing","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Ayrshire and North Ayrshire mainland","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Cumbria","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Derbyshire","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Kent","Kent","100","90","28790","29290"
"New entrant CS","2021","50-59","East Lancashire","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Lothian and Midlothian","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Merseyside","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Riding of Yorkshire","East Yorkshire and Northern Lincolnshire","30","30","[c]","[c]"
"New entrant CS","2021","50-59","East Surrey","Surrey, East and West Sussex","30","30","[c]","[c]"
"New entrant CS","2021","50-59","East Sussex CC","Surrey, East and West Sussex","70","70","24040","22920"
"New entrant CS","2021","50-59","Enfield","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Essex Haven Gateway","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Essex Thames Gateway","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Falkirk","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Flintshire and Wrexham","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Glasgow City","West Central Scotland","170","170","29240","24880"
"New entrant CS","2021","50-59","Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","40","40","[c]","[c]"
"New entrant CS","2021","50-59","Greater Manchester North East","Greater Manchester","40","30","[c]","[c]"
"New entrant CS","2021","50-59","Greater Manchester North West","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Greater Manchester South East","Greater Manchester","40","40","[c]","[c]"
"New entrant CS","2021","50-59","Greater Manchester South West","Greater Manchester","80","80","29920","23160"
"New entrant CS","2021","50-59","Gwent Valleys","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Gwynedd","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Hackney and Newham","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Haringey and Islington","Inner London - East","30","30","[c]","[c]"
"New entrant CS","2021","50-59","Harrow and Hillingdon","Outer London - West and North West","50","50","[c]","[c]"
"New entrant CS","2021","50-59","Hartlepool and Stockton-on-Tees","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Heart of Essex","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Herefordshire, County of","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Hertfordshire","Bedfordshire and Hertfordshire","100","100","29300","29290"
"New entrant CS","2021","50-59","Hounslow and Richmond upon Thames","Outer London - West and North West","40","40","[c]","[c]"
"New entrant CS","2021","50-59","Inverclyde, East Renfrewshire and Renfrewshire","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Inverness and Nairn and Moray, Badenoch and Strathspey","Highlands and Islands","30","30","[c]","[c]"
"New entrant CS","2021","50-59","Isle of Anglesey","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Isle of Wight","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Kensington & Chelsea and Hammersmith & Fulham","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Kent Thames Gateway","Kent","30","30","[c]","[c]"
"New entrant CS","2021","50-59","Kingston upon Hull, City of","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Lambeth","Inner London - East","180","160","41510","38890"
"New entrant CS","2021","50-59","Lancaster and Wyre","Lancashire","30","30","[c]","[c]"
"New entrant CS","2021","50-59","Leeds","West Yorkshire","200","190","34330","27570"
"New entrant CS","2021","50-59","Leicester","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Leicestershire CC and Rutland","Leicestershire, Rutland and Northamptonshire","30","30","[c]","[c]"
"New entrant CS","2021","50-59","Lewisham and Southwark","Inner London - East","40","40","[c]","[c]"
"New entrant CS","2021","50-59","Lincolnshire","Lincolnshire","90","80","27480","27570"
"New entrant CS","2021","50-59","Lisburn and Castlereagh","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Liverpool","Merseyside","80","70","29390","22570"
"New entrant CS","2021","50-59","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Luton","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Manchester","Greater Manchester","130","120","34420","27570"
"New entrant CS","2021","50-59","Medway","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Merton, Kingston upon Thames and Sutton","Outer London - South","40","40","[c]","[c]"
"New entrant CS","2021","50-59","Mid Kent","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mid Lancashire","Lancashire","40","40","[c]","[c]"
"New entrant CS","2021","50-59","Milton Keynes","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Monmouthshire and Newport","East Wales","60","60","33670","29540"
"New entrant CS","2021","50-59","Na h-Eileanan Siar","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Newry, Mourne and Down","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","North and North East Lincolnshire","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","North and West Norfolk","East Anglia","30","30","[c]","[c]"
"New entrant CS","2021","50-59","North Hampshire","Hampshire and Isle of Wight","40","40","[c]","[c]"
"New entrant CS","2021","50-59","North Lanarkshire","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","North Northamptonshire","Leicestershire, Rutland and Northamptonshire","40","40","[c]","[c]"
"New entrant CS","2021","50-59","North Nottinghamshire","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","North Yorkshire CC","North Yorkshire","50","50","28350","27570"
"New entrant CS","2021","50-59","Northumberland","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Norwich and East Norfolk","East Anglia","40","30","[c]","[c]"
