"Status","Year","Age","Region_ITL1","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","40-49","Yorkshire and The Humber","SEO/HEO","200","180","35240","35900"
"New entrant CS","2022","40-49","Yorkshire and The Humber","Unknown","180","170","30250","28200"
"New entrant CS","2022","50-59","East Midlands (England)","AA/AO","190","190","21140","21250"
"New entrant CS","2022","50-59","East Midlands (England)","EO","110","100","27370","27570"
"New entrant CS","2022","50-59","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","SEO/HEO","80","80","35380","33220"
"New entrant CS","2022","50-59","East Midlands (England)","Unknown","160","140","29380","28200"
"New entrant CS","2022","50-59","East of England","AA/AO","150","150","22240","21260"
"New entrant CS","2022","50-59","East of England","EO","150","130","29240","28800"
"New entrant CS","2022","50-59","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East of England","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East of England","SEO/HEO","60","50","37070","36350"
"New entrant CS","2022","50-59","East of England","Unknown","200","180","28900","26650"
"New entrant CS","2022","50-59","London","AA/AO","140","140","25020","24080"
"New entrant CS","2022","50-59","London","EO","310","280","29920","30270"
"New entrant CS","2022","50-59","London","G6/G7","250","230","60730","58320"
"New entrant CS","2022","50-59","London","SCS","60","50","115630","109880"
"New entrant CS","2022","50-59","London","SEO/HEO","300","280","39330","39960"
"New entrant CS","2022","50-59","London","Unknown","250","240","36640","33700"
"New entrant CS","2022","50-59","North East (England)","AA/AO","270","260","21360","21260"
"New entrant CS","2022","50-59","North East (England)","EO","120","110","27010","27570"
"New entrant CS","2022","50-59","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North East (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North East (England)","SEO/HEO","60","60","35070","34800"
"New entrant CS","2022","50-59","North East (England)","Unknown","150","150","30940","28200"
"New entrant CS","2022","50-59","North West (England)","AA/AO","390","380","21270","21260"
"New entrant CS","2022","50-59","North West (England)","EO","240","230","27790","27570"
"New entrant CS","2022","50-59","North West (England)","G6/G7","90","80","55890","54210"
"New entrant CS","2022","50-59","North West (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North West (England)","SEO/HEO","130","130","36350","35900"
"New entrant CS","2022","50-59","North West (England)","Unknown","290","270","29800","28200"
"New entrant CS","2022","50-59","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Northern Ireland","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Scotland","AA/AO","390","380","21760","21250"
"New entrant CS","2022","50-59","Scotland","EO","290","280","27470","27230"
"New entrant CS","2022","50-59","Scotland","G6/G7","120","110","58030","54150"
"New entrant CS","2022","50-59","Scotland","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Scotland","SEO/HEO","230","220","36800","34600"
"New entrant CS","2022","50-59","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","South East (England)","AA/AO","330","300","22250","21260"
"New entrant CS","2022","50-59","South East (England)","EO","210","190","28600","27570"
"New entrant CS","2022","50-59","South East (England)","G6/G7","60","60","58290","53500"
"New entrant CS","2022","50-59","South East (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","South East (England)","SEO/HEO","110","100","37070","38000"
"New entrant CS","2022","50-59","South East (England)","Unknown","260","240","30530","28200"
"New entrant CS","2022","50-59","South West (England)","AA/AO","190","190","21740","21260"
"New entrant CS","2022","50-59","South West (England)","EO","130","120","26800","26350"
"New entrant CS","2022","50-59","South West (England)","G6/G7","100","100","56840","54000"
"New entrant CS","2022","50-59","South West (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","South West (England)","SEO/HEO","220","220","36490","36330"
"New entrant CS","2022","50-59","South West (England)","Unknown","220","210","31440","28530"
"New entrant CS","2022","50-59","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Unknown","60","50","[c]","[c]"
"New entrant CS","2022","50-59","Wales","AA/AO","210","200","20920","21250"
"New entrant CS","2022","50-59","Wales","EO","90","90","26700","26820"
"New entrant CS","2022","50-59","Wales","G6/G7","50","50","[c]","[c]"
"New entrant CS","2022","50-59","Wales","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Wales","SEO/HEO","80","80","38000","39040"
"New entrant CS","2022","50-59","Wales","Unknown","80","80","30430","29670"
"New entrant CS","2022","50-59","West Midlands (England)","AA/AO","160","160","21410","21250"
"New entrant CS","2022","50-59","West Midlands (England)","EO","170","160","27240","27570"
"New entrant CS","2022","50-59","West Midlands (England)","G6/G7","50","50","[c]","[c]"
"New entrant CS","2022","50-59","West Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","West Midlands (England)","SEO/HEO","100","90","34940","33840"
"New entrant CS","2022","50-59","West Midlands (England)","Unknown","240","210","29780","28200"
"New entrant CS","2022","50-59","Yorkshire and The Humber","AA/AO","180","170","21490","21260"
"New entrant CS","2022","50-59","Yorkshire and The Humber","EO","150","140","26930","26820"
"New entrant CS","2022","50-59","Yorkshire and The Humber","G6/G7","80","80","56490","54050"
"New entrant CS","2022","50-59","Yorkshire and The Humber","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Yorkshire and The Humber","SEO/HEO","140","120","35430","33080"
"New entrant CS","2022","50-59","Yorkshire and The Humber","Unknown","210","190","30140","28200"
"New entrant CS","2022","60-64","East Midlands (England)","AA/AO","30","30","[c]","[c]"
"New entrant CS","2022","60-64","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","East Midlands (England)","Unknown","60","50","30130","28200"
"New entrant CS","2022","60-64","East of England","AA/AO","30","30","[c]","[c]"
"New entrant CS","2022","60-64","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","East of England","Unknown","80","70","27100","26310"
"New entrant CS","2022","60-64","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","London","EO","50","40","[c]","[c]"
"New entrant CS","2022","60-64","London","G6/G7","30","30","[c]","[c]"
"New entrant CS","2022","60-64","London","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","London","SEO/HEO","60","60","38290","37610"
"New entrant CS","2022","60-64","London","Unknown","110","100","36910","35310"
"New entrant CS","2022","60-64","North East (England)","AA/AO","60","60","21130","21260"
"New entrant CS","2022","60-64","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","North East (England)","Unknown","50","40","[c]","[c]"
"New entrant CS","2022","60-64","North West (England)","AA/AO","110","110","21040","21260"
"New entrant CS","2022","60-64","North West (England)","EO","40","40","[c]","[c]"
"New entrant CS","2022","60-64","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","North West (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","North West (England)","Unknown","110","90","29370","28200"
"New entrant CS","2022","60-64","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Scotland","AA/AO","90","90","21700","21250"
"New entrant CS","2022","60-64","Scotland","EO","30","30","[c]","[c]"
"New entrant CS","2022","60-64","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Scotland","SEO/HEO","30","30","[c]","[c]"
"New entrant CS","2022","60-64","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","South East (England)","AA/AO","80","60","20920","19860"
"New entrant CS","2022","60-64","South East (England)","EO","50","30","[c]","[c]"
"New entrant CS","2022","60-64","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","South East (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","South East (England)","Unknown","100","80","28440","28200"
"New entrant CS","2022","60-64","South West (England)","AA/AO","40","40","[c]","[c]"
"New entrant CS","2022","60-64","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","South West (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","South West (England)","Unknown","70","60","28190","28280"
"New entrant CS","2022","60-64","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Wales","AA/AO","40","40","[c]","[c]"
"New entrant CS","2022","60-64","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","West Midlands (England)","AA/AO","40","30","[c]","[c]"
"New entrant CS","2022","60-64","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","West Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","West Midlands (England)","Unknown","70","60","29400","28200"
"New entrant CS","2022","60-64","Yorkshire and The Humber","AA/AO","30","30","[c]","[c]"
"New entrant CS","2022","60-64","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Yorkshire and The Humber","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Yorkshire and The Humber","Unknown","90","80","29070","28200"
"New entrant CS","2022","65+","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","East of England","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","London","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","London","Unknown","50","40","[c]","[c]"
"New entrant CS","2022","65+","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","North West (England)","Unknown","40","20","[c]","[c]"
"New entrant CS","2022","65+","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","South East (England)","Unknown","40","30","[c]","[c]"
"New entrant CS","2022","65+","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Wales","EO","[c]","[c]","[c]","[c]"
