"Status","Year","Ethnicity","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","White","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Lambeth","1030","940","47840","41030"
"Leaver Dept.","2022","White","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Leeds","480","400","38070","32790"
"Leaver Dept.","2022","White","Leicester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Lewisham and Southwark","130","120","53300","52610"
"Leaver Dept.","2022","White","Lincolnshire CC","30","30","[c]","[c]"
"Leaver Dept.","2022","White","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Liverpool","350","330","30770","25480"
"Leaver Dept.","2022","White","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Luton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Manchester","440","420","36140","29860"
"Leaver Dept.","2022","White","Medway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Mid Kent","50","50","[c]","[c]"
"Leaver Dept.","2022","White","Mid Lancashire","70","70","[c]","[c]"
"Leaver Dept.","2022","White","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Monmouthshire and Newport","110","110","36020","31250"
"Leaver Dept.","2022","White","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","North Lanarkshire","70","70","[c]","[c]"
"Leaver Dept.","2022","White","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","North Yorkshire CC","40","40","[c]","[c]"
"Leaver Dept.","2022","White","Northumberland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Norwich and East Norfolk","30","30","[c]","[c]"
"Leaver Dept.","2022","White","Nottingham","230","220","33010","28590"
"Leaver Dept.","2022","White","Orkney Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Oxfordshire CC","260","230","44320","40090"
"Leaver Dept.","2022","White","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Plymouth","40","40","[c]","[c]"
"Leaver Dept.","2022","White","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Powys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Sandwell","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Sefton","140","130","29660","27570"
"Leaver Dept.","2022","White","Sheffield","190","180","37860","35310"
"Leaver Dept.","2022","White","Shropshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Solihull","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","South Hampshire","90","80","37210","30210"
"Leaver Dept.","2022","White","South Lanarkshire","80","80","39020","38500"
"Leaver Dept.","2022","White","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","South Teesside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","South West Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Staffordshire CC","70","70","[c]","[c]"
"Leaver Dept.","2022","White","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Suffolk CC","60","60","40800","33370"
"Leaver Dept.","2022","White","Sunderland","90","90","28390","27570"
"Leaver Dept.","2022","White","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Swindon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Thurrock","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Torbay","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Tower Hamlets","190","190","44160","40230"
"Leaver Dept.","2022","White","Tyneside","480","450","32610","27570"
"Leaver Dept.","2022","White","Unknown","290","270","38050","32180"
"Leaver Dept.","2022","White","Wakefield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Walsall","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Warrington","40","40","[c]","[c]"
"Leaver Dept.","2022","White","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","West Essex","30","30","[c]","[c]"
"Leaver Dept.","2022","White","West Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","West Lothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","West Sussex (North East)","30","30","[c]","[c]"
"Leaver Dept.","2022","White","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Westminster","2770","2470","47860","41970"
"Leaver Dept.","2022","White","Wiltshire","690","650","37490","34530"
"Leaver Dept.","2022","White","Wirral","50","50","[c]","[c]"
"Leaver Dept.","2022","White","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Worcestershire CC","40","40","[c]","[c]"
"Leaver Dept.","2022","White","York","120","120","41230","37480"
"New entrant CS","2021","Asian","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Angus and Dundee City","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ards and North Down","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Barking & Dagenham and Havering","50","50","[c]","[c]"
"New entrant CS","2021","Asian","Barnet","80","70","29880","31060"
"New entrant CS","2021","Asian","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Bath and North East Somerset, North Somerset and South Gloucestershire","40","40","[c]","[c]"
"New entrant CS","2021","Asian","Bedford","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Berkshire","60","60","29120","29290"
"New entrant CS","2021","Asian","Bexley and Greenwich","30","30","[c]","[c]"
"New entrant CS","2021","Asian","Birmingham","240","240","25950","23420"
"New entrant CS","2021","Asian","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Bradford","70","70","24910","27570"
"New entrant CS","2021","Asian","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Brent","30","30","[c]","[c]"
"New entrant CS","2021","Asian","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Brighton and Hove","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Bristol, City of","30","30","[c]","[c]"
"New entrant CS","2021","Asian","Bromley","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Calderdale and Kirklees","30","30","[c]","[c]"
"New entrant CS","2021","Asian","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Camden and City of London","30","30","[c]","[c]"
"New entrant CS","2021","Asian","Cardiff and Vale of Glamorgan","50","40","[c]","[c]"
"New entrant CS","2021","Asian","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Coventry","70","70","29300","27570"
"New entrant CS","2021","Asian","Croydon","70","60","34150","28660"
"New entrant CS","2021","Asian","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Derby","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Dorset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Dudley","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Durham CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ealing","50","50","30590","31060"
"New entrant CS","2021","Asian","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Enfield","40","40","[c]","[c]"
"New entrant CS","2021","Asian","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Falkirk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Glasgow City","30","30","[c]","[c]"
"New entrant CS","2021","Asian","Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Greater Manchester North East","40","40","[c]","[c]"
"New entrant CS","2021","Asian","Greater Manchester North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Greater Manchester South East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Greater Manchester South West","60","50","27170","25560"
"New entrant CS","2021","Asian","Gwent Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Gwynedd","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Hackney and Newham","100","100","30100","31060"
"New entrant CS","2021","Asian","Haringey and Islington","50","50","[c]","[c]"
"New entrant CS","2021","Asian","Harrow and Hillingdon","90","90","30210","31060"
"New entrant CS","2021","Asian","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Heart of Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Hertfordshire","60","60","29390","29290"
"New entrant CS","2021","Asian","Hounslow and Richmond upon Thames","70","60","29070","31060"
"New entrant CS","2021","Asian","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Isle of Anglesey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Lambeth","120","110","37290","32330"
"New entrant CS","2021","Asian","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Leeds","170","170","27100","27570"
"New entrant CS","2021","Asian","Leicester","140","140","24170","21010"
"New entrant CS","2021","Asian","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Luton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Manchester","120","120","29920","27570"
"New entrant CS","2021","Asian","Medway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Mid Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Milton Keynes","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","North Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","North Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","North Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Nottingham","50","50","[c]","[c]"
"New entrant CS","2021","Asian","Orkney Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Powys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Redbridge and Waltham Forest","100","100","29410","31060"
"New entrant CS","2021","Asian","Sandwell","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scottish Borders","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Sheffield","30","30","[c]","[c]"
"New entrant CS","2021","Asian","Shetland Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Shropshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Solihull","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South Ayrshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South Teesside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Southend-on-Sea","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Suffolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Sunderland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Thurrock","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Torbay","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Tower Hamlets","190","190","38370","31060"
"New entrant CS","2021","Asian","Tyneside","70","70","27040","21010"
"New entrant CS","2021","Asian","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Asian","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Walsall","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Wandsworth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","West Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","West Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","West Lothian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","West Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","West Surrey","40","30","[c]","[c]"
"New entrant CS","2021","Asian","West Sussex (North East)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Westminster","640","630","35760","32540"
"New entrant CS","2021","Asian","Wiltshire","40","40","[c]","[c]"
"New entrant CS","2021","Asian","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Wolverhampton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Worcestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","York","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
