"Status","Year","Profession_of_post","Parent_department","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Communications","Department for Business, Energy and Industrial Strategy","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Business, Energy and Industrial Strategy","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Business, Energy and Industrial Strategy","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Digital, Culture, Media and Sport","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Digital, Culture, Media and Sport","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Digital, Culture, Media and Sport","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Digital, Culture, Media and Sport","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Digital, Culture, Media and Sport","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Digital, Culture, Media and Sport","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Education","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Education","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Education","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Education","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Education","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Education","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Communications","Department for Education","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Environment, Food and Rural Affairs","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Environment, Food and Rural Affairs","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Environment, Food and Rural Affairs","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Environment, Food and Rural Affairs","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Environment, Food and Rural Affairs","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Environment, Food and Rural Affairs","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for International Trade","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for International Trade","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for International Trade","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for International Trade","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for International Trade","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for International Trade","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Transport","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Transport","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Transport","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Transport","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Transport","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Transport","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department of Health and Social Care","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department of Health and Social Care","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department of Health and Social Care","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department of Health and Social Care","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department of Health and Social Care","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department of Health and Social Care","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Communications","Department of Health and Social Care","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Land Registry","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Land Registry","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Land Registry","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Land Registry","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Land Registry","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Land Registry","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Revenue and Customs","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Revenue and Customs","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Revenue and Customs","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Revenue and Customs","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Revenue and Customs","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Revenue and Customs","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Treasury","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Treasury","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Treasury","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Treasury","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Treasury","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Treasury","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Home Office","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Home Office","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Home Office","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Home Office","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Home Office","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Home Office","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Housing, Communities and Local Government","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Housing, Communities and Local Government","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Housing, Communities and Local Government","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Housing, Communities and Local Government","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Housing, Communities and Local Government","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Housing, Communities and Local Government","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Housing, Communities and Local Government","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Justice","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Justice","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Justice","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Justice","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Justice","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Justice","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","National Crime Agency","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","National Crime Agency","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","National Crime Agency","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","National Crime Agency","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","National Crime Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","National Crime Agency","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Northern Ireland Office","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Northern Ireland Office","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Northern Ireland Office","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Northern Ireland Office","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Northern Ireland Office","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Northern Ireland Office","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office for Standards in Education","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office for Standards in Education","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office for Standards in Education","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office for Standards in Education","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office for Standards in Education","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office for Standards in Education","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office of Gas and Electricity Markets","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office of Gas and Electricity Markets","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office of Gas and Electricity Markets","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office of Gas and Electricity Markets","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office of Gas and Electricity Markets","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office of Gas and Electricity Markets","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office of Qualifications and Examinations Regulation","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office of Qualifications and Examinations Regulation","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office of Qualifications and Examinations Regulation","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office of Qualifications and Examinations Regulation","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office of Qualifications and Examinations Regulation","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office of Qualifications and Examinations Regulation","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office of Rail and Road","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office of Rail and Road","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office of Rail and Road","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office of Rail and Road","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office of Rail and Road","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office of Rail and Road","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Scotland Office","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Scotland Office","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Scotland Office","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Scotland Office","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Scotland Office","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Scotland Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Scotland Office","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Scottish Government","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Scottish Government","Black","[c]","[c]","[c]","[c]"
