"Status","Year","Profession_of_post","Sexual_orientation","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Planning","Undeclared","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Unknown","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Heterosexual / straight","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","LGBO","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Undeclared","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Unknown","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Heterosexual / straight","Analysis","40","40","[c]","[c]"
"New entrant CS","2022","Policy","Heterosexual / straight","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Heterosexual / straight","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Heterosexual / straight","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Heterosexual / straight","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Heterosexual / straight","No function","2190","2150","36500","33570"
"New entrant CS","2022","Policy","Heterosexual / straight","Project Delivery","40","40","[c]","[c]"
"New entrant CS","2022","Policy","Heterosexual / straight","Unknown","180","180","37820","36650"
"New entrant CS","2022","Policy","LGBO","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","LGBO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","LGBO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","LGBO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","LGBO","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","LGBO","No function","340","330","35360","33210"
"New entrant CS","2022","Policy","LGBO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Undeclared","No function","290","260","35980","33100"
"New entrant CS","2022","Policy","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Unknown","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Unknown","No function","600","590","36970","33570"
"New entrant CS","2022","Policy","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Unknown","Unknown","130","130","37210","35050"
"New entrant CS","2022","Project Delivery","Heterosexual / straight","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Heterosexual / straight","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Heterosexual / straight","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Heterosexual / straight","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Heterosexual / straight","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Heterosexual / straight","No function","40","40","[c]","[c]"
"New entrant CS","2022","Project Delivery","Heterosexual / straight","Project Delivery","660","650","37560","34710"
"New entrant CS","2022","Project Delivery","Heterosexual / straight","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","LGBO","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","LGBO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","LGBO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","LGBO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","LGBO","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","LGBO","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","LGBO","Project Delivery","50","50","[c]","[c]"
"New entrant CS","2022","Project Delivery","LGBO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Undeclared","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Undeclared","Project Delivery","50","50","36770","33120"
"New entrant CS","2022","Project Delivery","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Unknown","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Unknown","Project Delivery","240","230","37110","35380"
"New entrant CS","2022","Project Delivery","Unknown","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Unknown","Unknown","90","90","36750","35050"
"New entrant CS","2022","Property","Heterosexual / straight","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Heterosexual / straight","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Heterosexual / straight","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Heterosexual / straight","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Heterosexual / straight","Property","440","430","35890","33000"
"New entrant CS","2022","Property","LGBO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","LGBO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","LGBO","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","LGBO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","LGBO","Property","30","30","[c]","[c]"
"New entrant CS","2022","Property","Undeclared","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Unknown","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Unknown","Property","260","260","32170","27650"
"New entrant CS","2022","Psychology","Heterosexual / straight","No function","120","120","26970","27700"
"New entrant CS","2022","Psychology","LGBO","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Undeclared","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Unknown","No function","50","50","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Heterosexual / straight","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Heterosexual / straight","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Heterosexual / straight","Digital, Data & Technology","40","40","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Heterosexual / straight","No function","620","580","32620","30350"
"New entrant CS","2022","Science and Engineering","Heterosexual / straight","Project Delivery","250","240","37730","33000"
"New entrant CS","2022","Science and Engineering","Heterosexual / straight","Unknown","80","70","29370","26350"
"New entrant CS","2022","Science and Engineering","LGBO","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","LGBO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","LGBO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","LGBO","No function","80","80","28920","27010"
"New entrant CS","2022","Science and Engineering","LGBO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Undeclared","No function","100","90","33280","30000"
"New entrant CS","2022","Science and Engineering","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Unknown","Analysis","60","60","29470","28120"
"New entrant CS","2022","Science and Engineering","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Unknown","No function","200","190","28210","26030"
"New entrant CS","2022","Science and Engineering","Unknown","Project Delivery","140","140","28780","25350"
"New entrant CS","2022","Science and Engineering","Unknown","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Security","Heterosexual / straight","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Heterosexual / straight","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Heterosexual / straight","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Heterosexual / straight","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Heterosexual / straight","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Heterosexual / straight","Security","340","330","28430","25000"
"New entrant CS","2022","Security","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","LGBO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","LGBO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","LGBO","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","LGBO","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","LGBO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","LGBO","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Undeclared","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Undeclared","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Unknown","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Unknown","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Unknown","Security","260","260","27070","25000"
"New entrant CS","2022","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","Heterosexual / straight","Analysis","180","170","35100","31000"
"New entrant CS","2022","Social Research","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","LGBO","Analysis","40","40","[c]","[c]"
"New entrant CS","2022","Social Research","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","Unknown","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","Unknown","Unknown","40","30","[c]","[c]"
"New entrant CS","2022","Statistics","Heterosexual / straight","Analysis","200","200","33530","31750"
"New entrant CS","2022","Statistics","Heterosexual / straight","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Heterosexual / straight","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","LGBO","Analysis","40","40","[c]","[c]"
"New entrant CS","2022","Statistics","LGBO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","LGBO","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Undeclared","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Unknown","Analysis","40","40","[c]","[c]"
"New entrant CS","2022","Statistics","Unknown","Unknown","50","40","[c]","[c]"
"New entrant CS","2022","Tax","Heterosexual / straight","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tax","Heterosexual / straight","Communications","200","200","27330","26590"
"New entrant CS","2022","Tax","Heterosexual / straight","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tax","Heterosexual / straight","Debt","100","100","22080","21250"
"New entrant CS","2022","Tax","Heterosexual / straight","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tax","Heterosexual / straight","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tax","Heterosexual / straight","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tax","Heterosexual / straight","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tax","Heterosexual / straight","No function","1130","1110","28240","26590"
"New entrant CS","2022","Tax","Heterosexual / straight","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tax","LGBO","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tax","LGBO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tax","LGBO","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tax","LGBO","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tax","LGBO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tax","LGBO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tax","LGBO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tax","LGBO","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tax","LGBO","No function","140","130","27620","26590"
"New entrant CS","2022","Tax","LGBO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tax","Undeclared","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tax","Undeclared","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tax","Undeclared","No function","70","60","27770","26590"
"New entrant CS","2022","Tax","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tax","Unknown","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tax","Unknown","Communications","140","130","27580","26590"
