"Status","Year","Organisation","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Student Awards Agency for Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Submarine Delivery Agency","Female","Heterosexual / straight","50","40","[c]","[c]"
"New entrant CS","2022","Submarine Delivery Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Submarine Delivery Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Submarine Delivery Agency","Male","Heterosexual / straight","120","120","36700","33000"
"New entrant CS","2022","Submarine Delivery Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Submarine Delivery Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Submarine Delivery Agency","Male","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Teaching Regulation Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Teaching Regulation Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Teaching Regulation Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Teaching Regulation Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Teaching Regulation Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Teaching Regulation Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Female","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2022","The National Archives","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Debt Management Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Debt Management Office","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Debt Management Office","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Debt Management Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Debt Management Office","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Debt Management Office","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","Female","Heterosexual / straight","60","60","40800","33180"
"New entrant CS","2022","UK Export Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","Male","Heterosexual / straight","50","50","[c]","[c]"
"New entrant CS","2022","UK Export Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Female","Heterosexual / straight","840","760","34290","30390"
"New entrant CS","2022","UK Health Security Agency","Female","LGBO","80","70","29940","26880"
"New entrant CS","2022","UK Health Security Agency","Female","Undeclared","150","130","34560","28590"
"New entrant CS","2022","UK Health Security Agency","Female","Unknown","310","300","43170","36820"
"New entrant CS","2022","UK Health Security Agency","Male","Heterosexual / straight","370","350","35530","30670"
"New entrant CS","2022","UK Health Security Agency","Male","LGBO","60","50","34910","30650"
"New entrant CS","2022","UK Health Security Agency","Male","Undeclared","70","60","33500","28590"
"New entrant CS","2022","UK Health Security Agency","Male","Unknown","200","200","48470","40650"
"New entrant CS","2022","UK Hydrographic Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Hydrographic Office","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Hydrographic Office","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Hydrographic Office","Male","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2022","UK Hydrographic Office","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Hydrographic Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Hydrographic Office","Male","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","UK Space Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Space Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Space Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Space Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Space Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","Female","Heterosexual / straight","420","370","28650","27030"
"New entrant CS","2022","UK Statistics Authority","Female","LGBO","50","40","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","Female","Undeclared","40","30","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","Female","Unknown","70","50","25320","19860"
"New entrant CS","2022","UK Statistics Authority","Male","Heterosexual / straight","330","310","30700","30210"
"New entrant CS","2022","UK Statistics Authority","Male","LGBO","40","40","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","Male","Undeclared","30","30","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","Male","Unknown","60","50","26260","19860"
"New entrant CS","2022","UK Statistics Authority","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Supreme Court","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Supreme Court","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Supreme Court","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Supreme Court","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Supreme Court","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Supreme Court","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Supreme Court","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Supreme Court","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Valuation Office Agency","Female","Heterosexual / straight","110","100","27010","25000"
"New entrant CS","2022","Valuation Office Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Valuation Office Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Valuation Office Agency","Female","Unknown","140","140","25790","22010"
"New entrant CS","2022","Valuation Office Agency","Male","Heterosexual / straight","90","90","26980","25000"
"New entrant CS","2022","Valuation Office Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Valuation Office Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Valuation Office Agency","Male","Unknown","120","120","26640","25000"
"New entrant CS","2022","Vehicle Certification Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Vehicle Certification Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Vehicle Certification Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Vehicle Certification Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Vehicle Certification Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Vehicle Certification Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinary Medicines Directorate","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinary Medicines Directorate","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinary Medicines Directorate","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinary Medicines Directorate","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinary Medicines Directorate","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinary Medicines Directorate","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinary Medicines Directorate","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Water Services Regulation Authority","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Water Services Regulation Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Water Services Regulation Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Water Services Regulation Authority","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Water Services Regulation Authority","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Water Services Regulation Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Water Services Regulation Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Water Services Regulation Authority","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Welsh Government (excl. agencies)","Female","Heterosexual / straight","170","160","35260","31210"
"New entrant CS","2022","Welsh Government (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Welsh Government (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Welsh Government (excl. agencies)","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Welsh Government (excl. agencies)","Male","Heterosexual / straight","110","100","37150","31210"
"New entrant CS","2022","Welsh Government (excl. agencies)","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Welsh Government (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Welsh Government (excl. agencies)","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Welsh Revenue Authority","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Welsh Revenue Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Welsh Revenue Authority","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Welsh Revenue Authority","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Welsh Revenue Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Welsh Revenue Authority","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wilton Park","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wilton Park","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wilton Park","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wilton Park","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wilton Park","Male","LGBO","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 30 civil servants for FTE or Headcount, and less than 50 civil servants for median and mean salary (shown as [c]). Additionally, zero responses have been suppressed for GPDR protected characteristics. Figures are rounded to the nearest 10, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2022-07-26, with GIT 03ee02c.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Organisation specific notes on status: In late June 2021 around 7,000 employees from Community Rehabilitation Companies were transferred in from the private sector to HM Prison and Probation Service, counting as entrants. The Defence Electronics and Components Agency does not record the date in which their employees first enter the Civil Service and so entrants data is not available. HM Land Registry do not record where their departing employees transfer to and so are unable to identify those that transfer to another Civil Service department.","","","","","","",""
"Year","Year of data collection (as at March 31st).","","","","","","",""
"Organisation","Executive Agencies, Ministerial and Non-Ministerial Departments.","","","","","","",""
"","On 30 September 2021, the Ministry for Housing, Communities and Local Government changed it's name to the Department for Levelling Up, Housing and Communities.","","","","","","",""
