"Status","Year","Parent_department","Responsibility_level","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","G6/G7","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","G6/G7","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","G6/G7","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","G6/G7","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","G6/G7","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","G6/G7","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","G6/G7","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","G6/G7","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","G6/G7","Policy","80","70","55590","53380"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","G6/G7","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","G6/G7","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","G6/G7","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","G6/G7","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","SCS","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","SCS","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","SCS","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","SCS","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","SCS","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","SEO/HEO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","SEO/HEO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","SEO/HEO","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","SEO/HEO","Digital, Data and Technology","60","60","37130","34650"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","SEO/HEO","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","SEO/HEO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","SEO/HEO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","SEO/HEO","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","SEO/HEO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","SEO/HEO","Operational Delivery","60","50","37390","33570"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","SEO/HEO","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","SEO/HEO","Policy","340","330","35930","33570"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","SEO/HEO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","SEO/HEO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","SEO/HEO","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","SEO/HEO","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","SEO/HEO","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","SEO/HEO","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","AA/AO","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","AA/AO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","AA/AO","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","AA/AO","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","AA/AO","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","EO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","EO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","EO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","EO","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","EO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","EO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","EO","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","EO","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","EO","Policy","70","70","26090","26180"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","EO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","EO","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","G6/G7","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","G6/G7","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","G6/G7","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","G6/G7","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","G6/G7","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","G6/G7","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","G6/G7","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","G6/G7","Policy","40","40","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","G6/G7","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","SCS","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","SCS","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","SEO/HEO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","SEO/HEO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","SEO/HEO","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","SEO/HEO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","SEO/HEO","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","SEO/HEO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","SEO/HEO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","SEO/HEO","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","SEO/HEO","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","SEO/HEO","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","SEO/HEO","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","SEO/HEO","Policy","150","150","33960","34020"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","SEO/HEO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","SEO/HEO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","SEO/HEO","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","SEO/HEO","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","SEO/HEO","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","AA/AO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","AA/AO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","AA/AO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","AA/AO","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","AA/AO","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","AA/AO","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","EO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","EO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","EO","Digital, Data and Technology","40","30","[c]","[c]"
"New entrant CS","2022","Department for Education","EO","Finance","40","40","[c]","[c]"
"New entrant CS","2022","Department for Education","EO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","EO","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","EO","Policy","140","130","25480","25000"
"New entrant CS","2022","Department for Education","EO","Property","30","30","[c]","[c]"
"New entrant CS","2022","Department for Education","G6/G7","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","G6/G7","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","G6/G7","Digital, Data and Technology","60","50","51930","49860"
"New entrant CS","2022","Department for Education","G6/G7","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","G6/G7","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","G6/G7","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","G6/G7","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","G6/G7","Policy","40","40","[c]","[c]"
"New entrant CS","2022","Department for Education","G6/G7","Property","40","40","[c]","[c]"
"New entrant CS","2022","Department for Education","G6/G7","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","SCS","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","SCS","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","SCS","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","SEO/HEO","Commercial","50","50","[c]","[c]"
"New entrant CS","2022","Department for Education","SEO/HEO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","SEO/HEO","Digital, Data and Technology","90","90","34070","36500"
"New entrant CS","2022","Department for Education","SEO/HEO","Finance","80","80","33860","32940"
"New entrant CS","2022","Department for Education","SEO/HEO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","SEO/HEO","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","SEO/HEO","Operational Delivery","70","60","33300","32940"
"New entrant CS","2022","Department for Education","SEO/HEO","Policy","190","190","34570","36500"
"New entrant CS","2022","Department for Education","SEO/HEO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","SEO/HEO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","SEO/HEO","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","AA/AO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","AA/AO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","AA/AO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","AA/AO","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","AA/AO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","AA/AO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","AA/AO","Operational Delivery","660","630","21360","21300"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","AA/AO","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","AA/AO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","AA/AO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","AA/AO","Science and Engineering","70","60","23070","24370"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","AA/AO","Veterinarian","[c]","[c]","[c]","[c]"
