"Status","Year","Region_ITL2","Function_of_post","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Inner London - West","Legal","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","No function","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","No function","Cabinet Office","620","620","33180","28000"
"New entrant CS","2021","Inner London - West","No function","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","No function","Department for Business, Energy and Industrial Strategy","560","560","38580","33570"
"New entrant CS","2021","Inner London - West","No function","Department for Digital, Culture, Media and Sport","240","240","37610","34020"
"New entrant CS","2021","Inner London - West","No function","Department for Education","130","130","39100","32940"
"New entrant CS","2021","Inner London - West","No function","Department for Environment, Food and Rural Affairs","450","440","36940","32560"
"New entrant CS","2021","Inner London - West","No function","Department for International Trade","180","180","33220","31800"
"New entrant CS","2021","Inner London - West","No function","Department for Transport","230","230","38500","34710"
"New entrant CS","2021","Inner London - West","No function","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","No function","Department of Health and Social Care","490","480","39990","32790"
"New entrant CS","2021","Inner London - West","No function","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","No function","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","No function","HM Treasury","330","320","33030","28500"
"New entrant CS","2021","Inner London - West","No function","Ministry of Housing, Communities and Local Government","130","120","39990","33210"
"New entrant CS","2021","Inner London - West","No function","Ministry of Justice","700","690","27760","26410"
"New entrant CS","2021","Inner London - West","No function","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","No function","Office for Standards in Education","40","40","[c]","[c]"
"New entrant CS","2021","Inner London - West","No function","United Kingdom Statistics Authority","50","50","[c]","[c]"
"New entrant CS","2021","Inner London - West","No function","Wales Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","No function","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Project Delivery","Cabinet Office","40","40","[c]","[c]"
"New entrant CS","2021","Inner London - West","Project Delivery","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Project Delivery","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Project Delivery","Department for Digital, Culture, Media and Sport","40","40","[c]","[c]"
"New entrant CS","2021","Inner London - West","Project Delivery","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Project Delivery","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Project Delivery","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Project Delivery","Department for Transport","50","50","39500","34710"
"New entrant CS","2021","Inner London - West","Project Delivery","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Project Delivery","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Project Delivery","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Project Delivery","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Project Delivery","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Project Delivery","Ministry of Justice","30","30","[c]","[c]"
"New entrant CS","2021","Inner London - West","Project Delivery","Office for Standards in Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Project Delivery","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Project Delivery","Scotland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Project Delivery","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Project Delivery","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Property","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Property","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Property","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Property","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Property","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Property","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Property","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Property","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Property","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Property","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Property","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Security","Cabinet Office","40","40","[c]","[c]"
"New entrant CS","2021","Inner London - West","Security","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Security","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Security","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Security","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Security","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Security","Ministry of Defence","40","30","[c]","[c]"
"New entrant CS","2021","Inner London - West","Security","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Security","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Security","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Unknown","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Unknown","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Unknown","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Unknown","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Unknown","Department for Work and Pensions","500","490","33370","31060"
"New entrant CS","2021","Inner London - West","Unknown","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Unknown","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Unknown","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Unknown","Home Office","460","450","40900","35060"
"New entrant CS","2021","Inner London - West","Unknown","Ministry of Defence","80","80","32180","30750"
"New entrant CS","2021","Inner London - West","Unknown","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Unknown","Scotland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Communications","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Counter Fraud","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Human Resources","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Human Resources","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Legal","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Legal","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","No function","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","No function","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","No function","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","No function","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","No function","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","No function","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","No function","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","No function","Ministry of Justice","310","300","24050","24020"
"New entrant CS","2021","Kent","No function","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Property","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Security","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Unknown","Department for Work and Pensions","520","520","28060","29290"
"New entrant CS","2021","Kent","Unknown","Home Office","180","180","24310","24880"
"New entrant CS","2021","Kent","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Commercial","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Commercial","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Digital, Data & Technology","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Finance","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Human Resources","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Human Resources","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Legal","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Legal","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Legal","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","No function","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","No function","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","No function","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","No function","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","No function","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","No function","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","No function","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","No function","Ministry of Justice","220","200","21820","20700"
"New entrant CS","2021","Lancashire","No function","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Project Delivery","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Project Delivery","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Project Delivery","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Project Delivery","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Security","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Security","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Security","Ministry of Justice","[c]","[c]","[c]","[c]"
