"Status","Year","Organisation","Ethnicity","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Scottish Fiscal Commission","White","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government (excl. agencies)","Asian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government (excl. agencies)","Asian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government (excl. agencies)","Black","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government (excl. agencies)","Black","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government (excl. agencies)","Mixed","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government (excl. agencies)","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government (excl. agencies)","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government (excl. agencies)","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government (excl. agencies)","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government (excl. agencies)","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government (excl. agencies)","Unknown","Female","350","330","35500","31540"
"New entrant CS","2022","Scottish Government (excl. agencies)","Unknown","Male","240","230","35690","31540"
"New entrant CS","2022","Scottish Government (excl. agencies)","White","Female","460","450","35140","31540"
"New entrant CS","2022","Scottish Government (excl. agencies)","White","Male","320","320","34750","31540"
"New entrant CS","2022","Scottish Housing Regulator","Asian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Housing Regulator","Asian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Housing Regulator","Black","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Housing Regulator","Black","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Housing Regulator","Mixed","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Housing Regulator","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Housing Regulator","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Housing Regulator","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Housing Regulator","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Housing Regulator","White","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Housing Regulator","White","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Asian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Asian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Black","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Black","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Mixed","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Unknown","Female","180","170","22610","21640"
"New entrant CS","2022","Scottish Prison Service","Unknown","Male","180","180","23160","21640"
"New entrant CS","2022","Scottish Prison Service","White","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","White","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Public Pensions Agency","Asian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Public Pensions Agency","Asian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Public Pensions Agency","Black","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Public Pensions Agency","Black","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Public Pensions Agency","Mixed","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Public Pensions Agency","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Public Pensions Agency","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Public Pensions Agency","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Public Pensions Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Public Pensions Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Public Pensions Agency","White","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Public Pensions Agency","White","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","Asian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","Asian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","Black","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","Black","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","Mixed","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","White","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Serious Fraud Office","White","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Security Scotland","Asian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Security Scotland","Asian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Security Scotland","Black","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Security Scotland","Black","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Security Scotland","Mixed","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Security Scotland","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Security Scotland","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Security Scotland","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Security Scotland","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Security Scotland","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Security Scotland","Unknown","Female","310","300","26810","27230"
"New entrant CS","2022","Social Security Scotland","Unknown","Male","220","220","27060","27230"
"New entrant CS","2022","Social Security Scotland","White","Female","510","490","27830","27230"
"New entrant CS","2022","Social Security Scotland","White","Male","270","270","27000","27230"
"New entrant CS","2022","Standards and Testing Agency","Asian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Standards and Testing Agency","Asian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Standards and Testing Agency","Black","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Standards and Testing Agency","Black","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Standards and Testing Agency","Mixed","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Standards and Testing Agency","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Standards and Testing Agency","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Standards and Testing Agency","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Standards and Testing Agency","White","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Standards and Testing Agency","White","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","Asian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","Asian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","Black","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","Black","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","Mixed","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","White","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","White","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Submarine Delivery Agency","Asian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Submarine Delivery Agency","Asian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Submarine Delivery Agency","Black","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Submarine Delivery Agency","Black","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Submarine Delivery Agency","Mixed","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Submarine Delivery Agency","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Submarine Delivery Agency","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Submarine Delivery Agency","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Submarine Delivery Agency","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Submarine Delivery Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Submarine Delivery Agency","Unknown","Male","30","30","[c]","[c]"
"New entrant CS","2022","Submarine Delivery Agency","White","Female","50","50","33900","31500"
"New entrant CS","2022","Submarine Delivery Agency","White","Male","120","120","36900","33000"
"New entrant CS","2022","Teaching Regulation Agency","Asian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Teaching Regulation Agency","Asian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Teaching Regulation Agency","Black","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Teaching Regulation Agency","Black","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Teaching Regulation Agency","Mixed","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Teaching Regulation Agency","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Teaching Regulation Agency","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Teaching Regulation Agency","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Teaching Regulation Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Teaching Regulation Agency","White","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Teaching Regulation Agency","White","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Asian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Asian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Black","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Black","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Mixed","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","White","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","White","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Asian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Asian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Black","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Black","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Mixed","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","White","Female","40","40","[c]","[c]"
"New entrant CS","2022","The National Archives","White","Male","30","30","[c]","[c]"
"New entrant CS","2022","Transport Scotland","Asian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","Asian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","Black","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","Black","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","Mixed","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Transport Scotland","White","Female","[c]","[c]","[c]","[c]"
