"Status","Year","Profession_of_post","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Social Research","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","HM Revenue and Customs","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Home Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Ministry of Housing, Communities and Local Government","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Ministry of Justice","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Office for Standards in Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Office for Standards in Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Office for Standards in Education","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Office for Standards in Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","United Kingdom Statistics Authority","London","60","60","34110","32540"
"New entrant CS","2021","Social Research","United Kingdom Statistics Authority","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","United Kingdom Statistics Authority","Wales","60","60","31410","29540"
"New entrant CS","2021","Social Research","Welsh Government","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Department for Business, Energy and Industrial Strategy","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Department for International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Department for Transport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Department for Transport","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Department for Transport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Department of Health and Social Care","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","HM Revenue and Customs","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","HM Revenue and Customs","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","HM Revenue and Customs","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","HM Treasury","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Home Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Ministry of Defence","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Ministry of Defence","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Ministry of Housing, Communities and Local Government","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Ministry of Housing, Communities and Local Government","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Ministry of Housing, Communities and Local Government","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Ministry of Housing, Communities and Local Government","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Ministry of Justice","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Ministry of Justice","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Office for Standards in Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Office for Standards in Education","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Office of Rail and Road","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Office of Rail and Road","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Scottish Government","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","United Kingdom Statistics Authority","London","60","60","38660","32540"
"New entrant CS","2021","Statistics","United Kingdom Statistics Authority","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","United Kingdom Statistics Authority","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","United Kingdom Statistics Authority","Wales","60","60","31480","29540"
"New entrant CS","2021","Statistics","Welsh Government","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","HM Revenue and Customs","East Midlands (England)","200","190","25740","25560"
"New entrant CS","2021","Tax","HM Revenue and Customs","London","100","100","31800","32860"
"New entrant CS","2021","Tax","HM Revenue and Customs","North East (England)","800","790","22840","20140"
"New entrant CS","2021","Tax","HM Revenue and Customs","North West (England)","670","660","22360","20140"
"New entrant CS","2021","Tax","HM Revenue and Customs","Northern Ireland","130","120","21830","20140"
"New entrant CS","2021","Tax","HM Revenue and Customs","Scotland","460","450","20830","20140"
"New entrant CS","2021","Tax","HM Revenue and Customs","South East (England)","80","80","20140","20140"
"New entrant CS","2021","Tax","HM Revenue and Customs","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","HM Revenue and Customs","Wales","240","230","21660","20140"
"New entrant CS","2021","Tax","HM Revenue and Customs","West Midlands (England)","200","200","21550","20140"
"New entrant CS","2021","Tax","HM Revenue and Customs","Yorkshire and The Humber","350","340","22150","20140"
"New entrant CS","2021","Tax","HM Treasury","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cabinet Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cabinet Office","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cabinet Office","London","1190","1180","41250","28000"
"New entrant CS","2021","Unknown","Cabinet Office","North East (England)","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Cabinet Office","North West (England)","60","60","39970","28000"
"New entrant CS","2021","Unknown","Cabinet Office","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cabinet Office","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cabinet Office","South East (England)","40","30","[c]","[c]"
"New entrant CS","2021","Unknown","Cabinet Office","South West (England)","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Cabinet Office","Unknown","210","210","36760","28000"
"New entrant CS","2021","Unknown","Cabinet Office","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cabinet Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cabinet Office","Yorkshire and The Humber","70","70","32200","23850"
"New entrant CS","2021","Unknown","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Transport","London","50","50","38000","34710"
"New entrant CS","2021","Unknown","Department for Transport","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Transport","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Transport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions","East Midlands (England)","830","810","26010","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions","East of England","1250","1220","27360","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions","London","3240","3180","30570","31060"
"New entrant CS","2021","Unknown","Department for Work and Pensions","North East (England)","1410","1390","24150","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions","North West (England)","2480","2460","25370","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Scotland","1000","990","24800","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions","South East (England)","2020","1980","26920","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions","South West (England)","1140","1100","25630","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Unknown","320","310","28900","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Wales","610","600","24540","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions","West Midlands (England)","1020","990","26060","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Yorkshire and The Humber","1660","1630","26490","27570"
"New entrant CS","2021","Unknown","Department of Health and Social Care","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department of Health and Social Care","London","110","110","42060","40450"
"New entrant CS","2021","Unknown","Department of Health and Social Care","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","London","50","50","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","North East (England)","110","100","22840","20140"
"New entrant CS","2021","Unknown","HM Revenue and Customs","North West (England)","90","80","27110","25560"
"New entrant CS","2021","Unknown","HM Revenue and Customs","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","Scotland","70","70","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","South West (England)","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","Unknown","320","310","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","Wales","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","Yorkshire and The Humber","50","50","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
