"Status","Year","Function_of_post","Responsibility_level","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Human Resources","AA/AO","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AA/AO","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AA/AO","Dorset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AA/AO","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AA/AO","Falkirk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AA/AO","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AA/AO","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AA/AO","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AA/AO","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AA/AO","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AA/AO","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AA/AO","Lincolnshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AA/AO","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AA/AO","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AA/AO","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AA/AO","North Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AA/AO","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AA/AO","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AA/AO","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AA/AO","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AA/AO","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AA/AO","Shropshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AA/AO","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AA/AO","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AA/AO","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AA/AO","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AA/AO","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AA/AO","Tyneside","60","50","21020","21050"
"New entrant CS","2022","Human Resources","AA/AO","Warwickshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AA/AO","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AA/AO","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AA/AO","Wolverhampton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AA/AO","York","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Ealing","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","East Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Gloucestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Greater Manchester North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Greater Manchester North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Lincolnshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Milton Keynes","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","North Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","North Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Oxfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Tyneside","40","30","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Warwickshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","West Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Westminster","100","80","27010","27270"
"New entrant CS","2022","Human Resources","EO","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Worcestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","York","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","Buckinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","Greater Manchester North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","Leeds","30","30","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","Lincolnshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","Wolverhampton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","Worcestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","York","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SCS","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SCS","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SCS","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SCS","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SCS","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SCS","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SCS","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SCS","Mid Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SCS","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SCS","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SCS","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO/HEO","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO/HEO","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO/HEO","Bedford","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO/HEO","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO/HEO","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO/HEO","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO/HEO","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO/HEO","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO/HEO","Buckinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO/HEO","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO/HEO","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO/HEO","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO/HEO","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO/HEO","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO/HEO","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO/HEO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO/HEO","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO/HEO","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO/HEO","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO/HEO","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO/HEO","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO/HEO","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO/HEO","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO/HEO","East Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO/HEO","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO/HEO","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO/HEO","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO/HEO","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO/HEO","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO/HEO","Gwynedd","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO/HEO","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO/HEO","Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO/HEO","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO/HEO","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO/HEO","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO/HEO","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO/HEO","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO/HEO","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO/HEO","Lincolnshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO/HEO","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO/HEO","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO/HEO","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO/HEO","Mid Lancashire","[c]","[c]","[c]","[c]"
