"Status","Year","Ethnicity","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Other ethnicity","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Psychology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Social Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Tax","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Tax","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data and Technology","Male","60","60","39020","36560"
"New entrant CS","2022","Undeclared","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Geography","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Medicine","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Operational Delivery","Female","240","230","27910","25020"
"New entrant CS","2022","Undeclared","Operational Delivery","Male","270","260","29900","27570"
"New entrant CS","2022","Undeclared","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Policy","Male","40","30","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Tax","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Tax","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Female","40","30","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Male","60","60","33360","31540"
"New entrant CS","2022","Undeclared","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Female","130","100","34940","32790"
"New entrant CS","2022","Unknown","Commercial","Male","100","80","33670","27850"
"New entrant CS","2022","Unknown","Communications","Female","130","110","34380","33160"
"New entrant CS","2022","Unknown","Communications","Male","70","60","36560","32560"
"New entrant CS","2022","Unknown","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","Female","40","30","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data and Technology","Female","270","250","37670","34880"
"New entrant CS","2022","Unknown","Digital, Data and Technology","Male","520","500","39470","35050"
"New entrant CS","2022","Unknown","Economics","Female","40","30","[c]","[c]"
"New entrant CS","2022","Unknown","Economics","Male","60","60","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Female","180","140","36530","33600"
"New entrant CS","2022","Unknown","Finance","Male","170","150","35240","32790"
"New entrant CS","2022","Unknown","Geography","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Geography","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Female","170","150","34200","28840"
"New entrant CS","2022","Unknown","Human Resources","Male","100","90","37970","30450"
"New entrant CS","2022","Unknown","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Intelligence Analysis","Female","40","40","[c]","[c]"
"New entrant CS","2022","Unknown","Intelligence Analysis","Male","50","50","[c]","[c]"
"New entrant CS","2022","Unknown","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","International Trade","Female","40","40","[c]","[c]"
"New entrant CS","2022","Unknown","International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","Female","100","90","37510","34260"
"New entrant CS","2022","Unknown","Legal","Male","60","60","35180","32210"
"New entrant CS","2022","Unknown","Medicine","Female","90","70","40490","34170"
"New entrant CS","2022","Unknown","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Delivery","Female","6980","6540","25610","23170"
"New entrant CS","2022","Unknown","Operational Delivery","Male","4930","4700","26260","24250"
"New entrant CS","2022","Unknown","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","Female","310","300","25380","21640"
"New entrant CS","2022","Unknown","Other","Male","380","380","26580","21260"
"New entrant CS","2022","Unknown","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","Female","470","440","36440","33150"
"New entrant CS","2022","Unknown","Policy","Male","370","350","37360","34260"
"New entrant CS","2022","Unknown","Project Delivery","Female","150","150","37380","35050"
"New entrant CS","2022","Unknown","Project Delivery","Male","150","150","37950","35050"
"New entrant CS","2022","Unknown","Property","Female","110","110","31080","26350"
"New entrant CS","2022","Unknown","Property","Male","140","140","34070","29610"
"New entrant CS","2022","Unknown","Psychology","Female","50","40","[c]","[c]"
"New entrant CS","2022","Unknown","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Science and Engineering","Female","60","60","30500","26370"
"New entrant CS","2022","Unknown","Science and Engineering","Male","220","220","28460","26030"
"New entrant CS","2022","Unknown","Security","Female","50","50","[c]","[c]"
"New entrant CS","2022","Unknown","Security","Male","220","220","27200","25000"
"New entrant CS","2022","Unknown","Social Research","Female","40","40","[c]","[c]"
"New entrant CS","2022","Unknown","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Statistics","Female","40","40","[c]","[c]"
"New entrant CS","2022","Unknown","Statistics","Male","40","40","[c]","[c]"
"New entrant CS","2022","Unknown","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Tax","Female","320","310","26260","26590"
"New entrant CS","2022","Unknown","Tax","Male","370","360","27200","26590"
"New entrant CS","2022","Unknown","Unknown","Female","2070","1970","31870","28000"
"New entrant CS","2022","Unknown","Unknown","Male","1580","1540","34690","28000"
"New entrant CS","2022","Unknown","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Commercial","Female","280","270","31410","29360"
"New entrant CS","2022","White","Commercial","Male","190","190","32220","30100"
"New entrant CS","2022","White","Communications","Female","210","200","37620","33720"
"New entrant CS","2022","White","Communications","Male","120","120","36130","33080"
"New entrant CS","2022","White","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Counter Fraud","Female","260","250","25850","27570"
"New entrant CS","2022","White","Counter Fraud","Male","190","190","26350","27570"
"New entrant CS","2022","White","Digital, Data and Technology","Female","520","510","36160","33080"
"New entrant CS","2022","White","Digital, Data and Technology","Male","910","900","38870","35900"
"New entrant CS","2022","White","Economics","Female","80","80","33300","31210"
"New entrant CS","2022","White","Economics","Male","140","130","36690","31800"
"New entrant CS","2022","White","Finance","Female","360","340","34550","31990"
"New entrant CS","2022","White","Finance","Male","280","270","35070","33000"
"New entrant CS","2022","White","Geography","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Geography","Male","40","40","[c]","[c]"
"New entrant CS","2022","White","Human Resources","Female","490","470","32950","29270"
"New entrant CS","2022","White","Human Resources","Male","160","160","34140","30450"
"New entrant CS","2022","White","Inspector of Education and Training","Female","110","110","57690","51360"
"New entrant CS","2022","White","Inspector of Education and Training","Male","30","30","[c]","[c]"
"New entrant CS","2022","White","Intelligence Analysis","Female","50","50","[c]","[c]"
"New entrant CS","2022","White","Intelligence Analysis","Male","60","60","30460","28700"
"New entrant CS","2022","White","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","International Trade","Female","50","50","37630","31800"
"New entrant CS","2022","White","International Trade","Male","50","50","[c]","[c]"
"New entrant CS","2022","White","Knowledge and Information Management","Female","90","80","30450","28500"
"New entrant CS","2022","White","Knowledge and Information Management","Male","60","60","31690","30330"
"New entrant CS","2022","White","Legal","Female","360","350","42740","41750"
"New entrant CS","2022","White","Legal","Male","200","200","44340","41750"
"New entrant CS","2022","White","Medicine","Female","130","110","50090","39030"
"New entrant CS","2022","White","Medicine","Male","60","60","59850","50060"
"New entrant CS","2022","White","Operational Delivery","Female","11830","11280","25980","23170"
"New entrant CS","2022","White","Operational Delivery","Male","7340","7180","26560","24370"
"New entrant CS","2022","White","Operational Research","Female","40","30","[c]","[c]"
"New entrant CS","2022","White","Operational Research","Male","40","40","[c]","[c]"
"New entrant CS","2022","White","Other","Female","840","810","26460","21300"
"New entrant CS","2022","White","Other","Male","720","710","28830","24250"
"New entrant CS","2022","White","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Policy","Female","1330","1300","36480","33570"
"New entrant CS","2022","White","Policy","Male","990","980","37140","34020"
"New entrant CS","2022","White","Project Delivery","Female","390","380","35550","33080"
