"Status","Year","Region_ITL1","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Wales","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Medicine","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Operational Delivery","Heterosexual / straight","1550","1500","24200","21840"
"New entrant CS","2022","Wales","Operational Delivery","LGBO","180","170","23780","21840"
"New entrant CS","2022","Wales","Operational Delivery","Undeclared","70","70","25640","23140"
"New entrant CS","2022","Wales","Operational Delivery","Unknown","770","730","23190","21810"
"New entrant CS","2022","Wales","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Other","Heterosexual / straight","100","90","31080","27570"
"New entrant CS","2022","Wales","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Other","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Planning","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2022","Wales","Planning","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Planning","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Policy","Heterosexual / straight","90","90","35120","32430"
"New entrant CS","2022","Wales","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Policy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Project Delivery","Heterosexual / straight","50","50","[c]","[c]"
"New entrant CS","2022","Wales","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Psychology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Social Research","Heterosexual / straight","90","80","33500","30710"
"New entrant CS","2022","Wales","Social Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Statistics","Heterosexual / straight","60","50","33000","30710"
"New entrant CS","2022","Wales","Statistics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Tax","Heterosexual / straight","80","80","27560","26590"
"New entrant CS","2022","Wales","Tax","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Tax","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Tax","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Wales","Unknown","Heterosexual / straight","50","50","28710","26590"
"New entrant CS","2022","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Unknown","Unknown","120","120","29900","26590"
"New entrant CS","2022","Wales","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Counter Fraud","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Digital, Data and Technology","Heterosexual / straight","110","100","37170","35900"
"New entrant CS","2022","West Midlands (England)","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Digital, Data and Technology","Unknown","60","60","37460","36050"
"New entrant CS","2022","West Midlands (England)","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Economics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Finance","Heterosexual / straight","80","80","39090","36500"
"New entrant CS","2022","West Midlands (England)","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Finance","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Geography","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Geography","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Human Resources","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Medicine","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Operational Delivery","Heterosexual / straight","2010","1920","25800","24090"
"New entrant CS","2022","West Midlands (England)","Operational Delivery","LGBO","170","170","24550","23170"
"New entrant CS","2022","West Midlands (England)","Operational Delivery","Undeclared","140","130","27640","26590"
"New entrant CS","2022","West Midlands (England)","Operational Delivery","Unknown","1130","1050","24400","23140"
"New entrant CS","2022","West Midlands (England)","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Other","Heterosexual / straight","110","110","23980","21260"
"New entrant CS","2022","West Midlands (England)","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Other","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Planning","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Policy","Heterosexual / straight","180","180","33620","30190"
"New entrant CS","2022","West Midlands (England)","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Policy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Policy","Unknown","50","40","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Project Delivery","Heterosexual / straight","50","50","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Property","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Psychology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Science and Engineering","Heterosexual / straight","50","50","34200","33000"
"New entrant CS","2022","West Midlands (England)","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
