"Status","Year","Profession_of_post","Region_ITL3","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Unknown","Blackburn with Darwen","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Blackburn with Darwen","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Blackpool","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Blackpool","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Blackpool","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Blackpool","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Blackpool","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Bradford","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Bradford","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Bradford","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Bradford","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Bradford","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Breckland and South Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Brent","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Bridgend and Neath Port Talbot","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Bridgend and Neath Port Talbot","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Bridgend and Neath Port Talbot","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Brighton and Hove","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Brighton and Hove","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Bristol, City of","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Bristol, City of","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Bromley","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Buckinghamshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Caithness and Sutherland and Ross and Cromarty","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Caithness and Sutherland and Ross and Cromarty","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Caithness and Sutherland and Ross and Cromarty","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Calderdale and Kirklees","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Calderdale and Kirklees","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Calderdale and Kirklees","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cambridgeshire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cambridgeshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Camden and City of London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Camden and City of London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Camden and City of London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Camden and City of London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Camden and City of London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cardiff and Vale of Glamorgan","AA/AO","80","80","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cardiff and Vale of Glamorgan","EO","50","50","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cardiff and Vale of Glamorgan","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cardiff and Vale of Glamorgan","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cardiff and Vale of Glamorgan","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Central Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Central Hampshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Central Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Central Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cheshire West and Chester","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cheshire West and Chester","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chorley and West Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chorley and West Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","City of Edinburgh","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","City of Edinburgh","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","City of Edinburgh","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","City of Edinburgh","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Clackmannanshire and Fife","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Clackmannanshire and Fife","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Clackmannanshire and Fife","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Coventry","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Coventry","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Croydon","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Croydon","EO","30","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","Croydon","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Croydon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Croydon","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Darlington","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Darlington","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Darlington","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Derby","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Derby","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Devon CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Devon CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Devon CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Devon CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Dorset CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Dudley","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Dudley","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Dumfries and Galloway","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Durham CC","AA/AO","50","50","[c]","[c]"
"Leaver Dept.","2021","Unknown","Durham CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Durham CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ealing","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ealing","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ealing","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Ayrshire and North Ayrshire mainland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Ayrshire and North Ayrshire mainland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Derbyshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Derbyshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Kent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Kent","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Lothian and Midlothian","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Riding of Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Riding of Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Surrey","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Sussex CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Sussex CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Sussex CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Enfield","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Essex Haven Gateway","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Essex Thames Gateway","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Essex Thames Gateway","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Falkirk","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Falkirk","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Falkirk","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Flintshire and Wrexham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Flintshire and Wrexham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Flintshire and Wrexham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Glasgow City","AA/AO","60","60","[c]","[c]"
"Leaver Dept.","2021","Unknown","Glasgow City","EO","60","50","[c]","[c]"
"Leaver Dept.","2021","Unknown","Glasgow City","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Glasgow City","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Gloucestershire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Greater Manchester North East","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Greater Manchester North East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Greater Manchester North West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Greater Manchester North West","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Greater Manchester North West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Greater Manchester South East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Greater Manchester South East","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Greater Manchester South East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Greater Manchester South West","AA/AO","60","50","[c]","[c]"
"Leaver Dept.","2021","Unknown","Greater Manchester South West","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Greater Manchester South West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Greater Manchester South West","SEO/HEO","40","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","Greater Manchester South West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Gwent Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Gwent Valleys","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Gwent Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Gwynedd","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Gwynedd","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hackney and Newham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hackney and Newham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hackney and Newham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hackney and Newham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Haringey and Islington","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Haringey and Islington","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Harrow and Hillingdon","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Harrow and Hillingdon","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Harrow and Hillingdon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hartlepool and Stockton-on-Tees","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hartlepool and Stockton-on-Tees","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hartlepool and Stockton-on-Tees","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hertfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hounslow and Richmond upon Thames","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hounslow and Richmond upon Thames","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Inverclyde, East Renfrewshire and Renfrewshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Inverness and Nairn and Moray, Badenoch and Strathspey","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Inverness and Nairn and Moray, Badenoch and Strathspey","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Kensington & Chelsea and Hammersmith & Fulham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Kensington & Chelsea and Hammersmith & Fulham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Kensington & Chelsea and Hammersmith & Fulham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Kent Thames Gateway","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Kent Thames Gateway","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Kent Thames Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Kingston upon Hull, City of","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Kingston upon Hull, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lambeth","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lambeth","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lambeth","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lancaster and Wyre","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lancaster and Wyre","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Leeds","AA/AO","30","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","Leeds","EO","50","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","Leeds","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Leeds","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Leeds","SEO/HEO","60","50","[c]","[c]"
"Leaver Dept.","2021","Unknown","Leeds","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Leicester","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Leicester","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Leicester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Leicestershire CC and Rutland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Leicestershire CC and Rutland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lewisham and Southwark","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lewisham and Southwark","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lewisham and Southwark","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lisburn and Castlereagh","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Liverpool","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Liverpool","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Liverpool","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Liverpool","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Liverpool","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Manchester","AA/AO","30","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","Manchester","EO","30","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","Manchester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Manchester","SEO/HEO","40","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Merton, Kingston upon Thames and Sutton","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mid Kent","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mid Lancashire","AA/AO","70","70","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mid Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mid Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mid Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mid Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Milton Keynes","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Milton Keynes","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Milton Keynes","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Milton Keynes","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Monmouthshire and Newport","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Monmouthshire and Newport","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Monmouthshire and Newport","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Na h-Eileanan Siar","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North and North East Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North and North East Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North Hampshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North Lanarkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North Lanarkshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North Lanarkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North Lanarkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North Yorkshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North Yorkshire CC","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northumberland","EO","[c]","[c]","[c]","[c]"
