"Status","Year","Sex","Region_ITL2","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Male","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","West Wales and The Valleys","Unknown","110","110","24720","21590"
"New entrant CS","2021","Male","West Wales and The Valleys","White","290","280","25340","21590"
"New entrant CS","2021","Male","West Yorkshire","Asian","150","150","27020","27570"
"New entrant CS","2021","Male","West Yorkshire","Black","30","30","[c]","[c]"
"New entrant CS","2021","Male","West Yorkshire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","West Yorkshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","West Yorkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","West Yorkshire","Unknown","480","470","27770","23440"
"New entrant CS","2021","Male","West Yorkshire","White","430","430","29130","27570"
"New entrant CS","2021","Unknown","Bedfordshire and Hertfordshire","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Wales","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Hampshire and Isle of Wight","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Hampshire and Isle of Wight","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inner London - East","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inner London - East","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inner London - East","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inner London - East","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inner London - West","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inner London - West","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inner London - West","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Bedfordshire and Hertfordshire","Asian","50","50","[c]","[c]"
"New entrant CS","2022","Female","Bedfordshire and Hertfordshire","Black","40","40","[c]","[c]"
"New entrant CS","2022","Female","Bedfordshire and Hertfordshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Bedfordshire and Hertfordshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Bedfordshire and Hertfordshire","Unknown","120","110","27590","24880"
"New entrant CS","2022","Female","Bedfordshire and Hertfordshire","White","200","190","29320","28140"
"New entrant CS","2022","Female","Berkshire, Buckinghamshire and Oxfordshire","Asian","60","50","29910","29290"
"New entrant CS","2022","Female","Berkshire, Buckinghamshire and Oxfordshire","Black","40","40","[c]","[c]"
"New entrant CS","2022","Female","Berkshire, Buckinghamshire and Oxfordshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Berkshire, Buckinghamshire and Oxfordshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Berkshire, Buckinghamshire and Oxfordshire","Unknown","230","220","27360","25020"
"New entrant CS","2022","Female","Berkshire, Buckinghamshire and Oxfordshire","White","410","390","28940","27570"
"New entrant CS","2022","Female","Cheshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Cheshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Cheshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Cheshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Cheshire","Unknown","110","100","24960","23140"
"New entrant CS","2022","Female","Cheshire","White","220","210","27770","24800"
"New entrant CS","2022","Female","Cornwall and Isles of Scilly","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Cornwall and Isles of Scilly","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Cornwall and Isles of Scilly","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Cornwall and Isles of Scilly","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Cornwall and Isles of Scilly","White","110","110","25600","21260"
"New entrant CS","2022","Female","Cumbria","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Cumbria","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Cumbria","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Cumbria","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Cumbria","Unknown","90","90","22850","21300"
"New entrant CS","2022","Female","Cumbria","White","110","100","27280","23750"
"New entrant CS","2022","Female","Derbyshire and Nottinghamshire","Asian","90","90","26830","26590"
"New entrant CS","2022","Female","Derbyshire and Nottinghamshire","Black","60","60","25330","23170"
"New entrant CS","2022","Female","Derbyshire and Nottinghamshire","Mixed","40","30","[c]","[c]"
"New entrant CS","2022","Female","Derbyshire and Nottinghamshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Derbyshire and Nottinghamshire","Unknown","360","330","26030","24800"
"New entrant CS","2022","Female","Derbyshire and Nottinghamshire","White","660","630","27440","25480"
"New entrant CS","2022","Female","Devon","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Devon","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Devon","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Devon","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Devon","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Devon","Unknown","160","150","25070","23140"
"New entrant CS","2022","Female","Devon","White","340","320","27880","23390"
"New entrant CS","2022","Female","Dorset and Somerset","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Dorset and Somerset","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Dorset and Somerset","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Dorset and Somerset","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Dorset and Somerset","Unknown","100","90","24100","22510"
"New entrant CS","2022","Female","Dorset and Somerset","White","260","250","26670","24090"
"New entrant CS","2022","Female","East Anglia","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","East Anglia","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","East Anglia","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","East Anglia","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","East Anglia","Unknown","250","230","26040","24800"
"New entrant CS","2022","Female","East Anglia","White","650","610","26460","24800"
"New entrant CS","2022","Female","East Wales","Asian","50","50","27720","26340"
"New entrant CS","2022","Female","East Wales","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","East Wales","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","East Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","East Wales","Unknown","290","280","25460","22490"
"New entrant CS","2022","Female","East Wales","White","950","910","28100","24500"
"New entrant CS","2022","Female","East Yorkshire and Northern Lincolnshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","East Yorkshire and Northern Lincolnshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","East Yorkshire and Northern Lincolnshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","East Yorkshire and Northern Lincolnshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","East Yorkshire and Northern Lincolnshire","Unknown","100","90","24810","23140"
"New entrant CS","2022","Female","East Yorkshire and Northern Lincolnshire","White","230","220","25310","23170"
"New entrant CS","2022","Female","Eastern Scotland","Asian","50","50","[c]","[c]"
"New entrant CS","2022","Female","Eastern Scotland","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Eastern Scotland","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Eastern Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Eastern Scotland","Unknown","710","680","29390","27020"
"New entrant CS","2022","Female","Eastern Scotland","White","1060","1030","29420","27230"
"New entrant CS","2022","Female","Essex","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Essex","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Essex","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Essex","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Essex","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Essex","Unknown","150","130","25590","24800"
"New entrant CS","2022","Female","Essex","White","280","260","28650","24800"
"New entrant CS","2022","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Asian","70","70","28890","26080"
"New entrant CS","2022","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Black","30","30","[c]","[c]"
"New entrant CS","2022","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Mixed","50","50","[c]","[c]"
"New entrant CS","2022","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","440","420","27960","24960"
"New entrant CS","2022","Female","Gloucestershire, Wiltshire and Bath/Bristol area","White","1270","1200","29980","26590"
"New entrant CS","2022","Female","Greater Manchester","Asian","190","180","26330","25000"
"New entrant CS","2022","Female","Greater Manchester","Black","100","100","26450","24200"
"New entrant CS","2022","Female","Greater Manchester","Mixed","50","50","[c]","[c]"
"New entrant CS","2022","Female","Greater Manchester","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Greater Manchester","Unknown","570","540","28030","25120"
"New entrant CS","2022","Female","Greater Manchester","White","890","860","28870","26590"
"New entrant CS","2022","Female","Hampshire and Isle of Wight","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Hampshire and Isle of Wight","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Hampshire and Isle of Wight","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Hampshire and Isle of Wight","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Hampshire and Isle of Wight","Unknown","240","220","27860","24800"
"New entrant CS","2022","Female","Hampshire and Isle of Wight","White","610","560","27520","24800"
"New entrant CS","2022","Female","Herefordshire, Worcestershire and Warwickshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Herefordshire, Worcestershire and Warwickshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Herefordshire, Worcestershire and Warwickshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Herefordshire, Worcestershire and Warwickshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Herefordshire, Worcestershire and Warwickshire","Unknown","120","110","24920","21300"
"New entrant CS","2022","Female","Herefordshire, Worcestershire and Warwickshire","White","220","210","27500","26350"
"New entrant CS","2022","Female","Highlands and Islands","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Highlands and Islands","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Highlands and Islands","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Highlands and Islands","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Highlands and Islands","White","70","70","27050","27230"
"New entrant CS","2022","Female","Inner London - East","Asian","250","240","35670","31060"
"New entrant CS","2022","Female","Inner London - East","Black","290","280","33570","31060"
"New entrant CS","2022","Female","Inner London - East","Mixed","80","80","34980","32070"
"New entrant CS","2022","Female","Inner London - East","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Inner London - East","Undeclared","40","40","[c]","[c]"
"New entrant CS","2022","Female","Inner London - East","Unknown","350","330","34320","30750"
"New entrant CS","2022","Female","Inner London - East","White","650","630","40230","34260"
"New entrant CS","2022","Female","Inner London - West","Asian","430","420","36130","33570"
"New entrant CS","2022","Female","Inner London - West","Black","300","300","33590","31060"
"New entrant CS","2022","Female","Inner London - West","Mixed","190","190","35760","33390"
"New entrant CS","2022","Female","Inner London - West","Other ethnicity","60","60","33110","30520"
"New entrant CS","2022","Female","Inner London - West","Undeclared","40","40","[c]","[c]"
"New entrant CS","2022","Female","Inner London - West","Unknown","1590","1470","36410","31800"
"New entrant CS","2022","Female","Inner London - West","White","1830","1780","37980","33700"
"New entrant CS","2022","Female","Kent","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Kent","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Kent","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Kent","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Kent","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Kent","Unknown","220","210","26050","24880"
"New entrant CS","2022","Female","Kent","White","340","330","27250","24880"
"New entrant CS","2022","Female","Lancashire","Asian","40","30","[c]","[c]"
"New entrant CS","2022","Female","Lancashire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Lancashire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Lancashire","Other ethnicity","[c]","[c]","[c]","[c]"
