"Status","Year","Sex","Region_ITL2","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Male","Surrey, East and West Sussex","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Surrey, East and West Sussex","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Surrey, East and West Sussex","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Surrey, East and West Sussex","Department for Environment, Food and Rural Affairs","60","60","34230","27960"
"New entrant CS","2022","Male","Surrey, East and West Sussex","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Surrey, East and West Sussex","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Surrey, East and West Sussex","Department for Work and Pensions","70","70","24910","21260"
"New entrant CS","2022","Male","Surrey, East and West Sussex","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Surrey, East and West Sussex","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Surrey, East and West Sussex","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Surrey, East and West Sussex","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Surrey, East and West Sussex","Home Office","70","50","28360","25770"
"New entrant CS","2022","Male","Surrey, East and West Sussex","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Surrey, East and West Sussex","Ministry of Justice","270","250","28580","28140"
"New entrant CS","2022","Male","Surrey, East and West Sussex","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Surrey, East and West Sussex","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Tees Valley and Durham","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Tees Valley and Durham","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Tees Valley and Durham","Department for Education","40","40","[c]","[c]"
"New entrant CS","2022","Male","Tees Valley and Durham","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Tees Valley and Durham","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Tees Valley and Durham","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Tees Valley and Durham","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Tees Valley and Durham","Department for Work and Pensions","50","50","25230","27570"
"New entrant CS","2022","Male","Tees Valley and Durham","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Tees Valley and Durham","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Tees Valley and Durham","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Tees Valley and Durham","HM Revenue and Customs","60","60","22190","21750"
"New entrant CS","2022","Male","Tees Valley and Durham","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Tees Valley and Durham","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Tees Valley and Durham","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Tees Valley and Durham","Ministry of Justice","210","210","25600","23140"
"New entrant CS","2022","Male","Tees Valley and Durham","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Tees Valley and Durham","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Unknown","Cabinet Office","100","100","38800","28000"
"New entrant CS","2022","Male","Unknown","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Unknown","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Unknown","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Unknown","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Unknown","Department for Work and Pensions","40","40","[c]","[c]"
"New entrant CS","2022","Male","Unknown","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Unknown","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Unknown","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Unknown","Ministry of Defence","130","130","22100","16190"
"New entrant CS","2022","Male","Unknown","Ministry of Justice","80","70","[c]","[c]"
"New entrant CS","2022","Male","Unknown","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","West Central Scotland","Cabinet Office","60","60","38840","32000"
"New entrant CS","2022","Male","West Central Scotland","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","West Central Scotland","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","West Central Scotland","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","West Central Scotland","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","West Central Scotland","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","West Central Scotland","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","West Central Scotland","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","West Central Scotland","Department for Work and Pensions","210","210","24800","21260"
"New entrant CS","2022","Male","West Central Scotland","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","West Central Scotland","HM Revenue and Customs","130","130","29230","26590"
"New entrant CS","2022","Male","West Central Scotland","Home Office","70","70","27500","24880"
"New entrant CS","2022","Male","West Central Scotland","Ministry of Defence","140","140","30010","23540"
"New entrant CS","2022","Male","West Central Scotland","Ministry of Justice","40","40","[c]","[c]"
"New entrant CS","2022","Male","West Central Scotland","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","West Central Scotland","Office of Gas and Electricity Markets","100","100","30230","24500"
"New entrant CS","2022","Male","West Central Scotland","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","West Central Scotland","Scottish Government","630","620","29340","27230"
"New entrant CS","2022","Male","West Midlands","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","West Midlands","Cabinet Office","50","50","[c]","[c]"
"New entrant CS","2022","Male","West Midlands","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","West Midlands","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","West Midlands","Department for Education","80","80","34870","29360"
"New entrant CS","2022","Male","West Midlands","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","West Midlands","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","West Midlands","Department for Levelling Up, Housing and Communities","60","60","33950","30190"
"New entrant CS","2022","Male","West Midlands","Department for Transport","110","110","29020","26130"
"New entrant CS","2022","Male","West Midlands","Department for Work and Pensions","250","250","26350","27570"
"New entrant CS","2022","Male","West Midlands","Department of Health and Social Care","30","30","[c]","[c]"
"New entrant CS","2022","Male","West Midlands","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","West Midlands","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","West Midlands","HM Revenue and Customs","360","350","26160","26590"
"New entrant CS","2022","Male","West Midlands","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","West Midlands","Home Office","40","40","[c]","[c]"
"New entrant CS","2022","Male","West Midlands","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","West Midlands","Ministry of Justice","360","330","26610","24090"
"New entrant CS","2022","Male","West Midlands","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","West Midlands","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","West Midlands","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","West Midlands","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","West Midlands","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","West Midlands","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","West Wales and The Valleys","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","West Wales and The Valleys","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","West Wales and The Valleys","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","West Wales and The Valleys","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","West Wales and The Valleys","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","West Wales and The Valleys","Department for Transport","300","290","23500","21840"
"New entrant CS","2022","Male","West Wales and The Valleys","Department for Work and Pensions","190","190","24570","27570"
"New entrant CS","2022","Male","West Wales and The Valleys","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","West Wales and The Valleys","Estyn","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","West Wales and The Valleys","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","West Wales and The Valleys","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","West Wales and The Valleys","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","West Wales and The Valleys","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","West Wales and The Valleys","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","West Wales and The Valleys","Ministry of Justice","120","120","27490","25280"
"New entrant CS","2022","Male","West Wales and The Valleys","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","West Wales and The Valleys","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","West Wales and The Valleys","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","West Wales and The Valleys","Welsh Government","40","40","[c]","[c]"
"New entrant CS","2022","Male","West Yorkshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","West Yorkshire","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","West Yorkshire","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","West Yorkshire","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","West Yorkshire","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","West Yorkshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","West Yorkshire","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","West Yorkshire","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","West Yorkshire","Department for Transport","70","70","34610","30730"
"New entrant CS","2022","Male","West Yorkshire","Department for Work and Pensions","330","330","28420","27570"
"New entrant CS","2022","Male","West Yorkshire","Department of Health and Social Care","210","160","40420","36330"
"New entrant CS","2022","Male","West Yorkshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","West Yorkshire","HM Revenue and Customs","440","430","26600","26590"
"New entrant CS","2022","Male","West Yorkshire","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","West Yorkshire","Home Office","40","30","[c]","[c]"
"New entrant CS","2022","Male","West Yorkshire","Ministry of Defence","[c]","[c]","[c]","[c]"
