"Status","Year","Region_ITL1","Disability","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","North West (England)","Declared disabled","Asian","40","40","[c]","[c]"
"New entrant CS","2022","North West (England)","Declared disabled","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Declared disabled","White","590","570","27230","24800"
"New entrant CS","2022","North West (England)","Declared non-disabled","Asian","460","450","26520","24800"
"New entrant CS","2022","North West (England)","Declared non-disabled","Black","190","190","26700","24960"
"New entrant CS","2022","North West (England)","Declared non-disabled","Mixed","120","120","26070","23170"
"New entrant CS","2022","North West (England)","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Declared non-disabled","Undeclared","40","30","[c]","[c]"
"New entrant CS","2022","North West (England)","Declared non-disabled","Unknown","130","120","22100","21300"
"New entrant CS","2022","North West (England)","Declared non-disabled","White","3700","3600","27190","24440"
"New entrant CS","2022","North West (England)","Undeclared","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Undeclared","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Undeclared","Undeclared","30","30","[c]","[c]"
"New entrant CS","2022","North West (England)","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Undeclared","White","170","170","27530","25120"
"New entrant CS","2022","North West (England)","Unknown","Asian","70","70","30200","27570"
"New entrant CS","2022","North West (England)","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Unknown","Unknown","2620","2520","26880","24880"
"New entrant CS","2022","North West (England)","Unknown","White","510","500","30420","26590"
"New entrant CS","2022","Northern Ireland","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Declared disabled","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Declared disabled","White","30","30","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Declared non-disabled","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Declared non-disabled","White","250","250","29130","26590"
"New entrant CS","2022","Northern Ireland","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Undeclared","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Unknown","Unknown","240","240","25710","21250"
"New entrant CS","2022","Northern Ireland","Unknown","White","50","50","30670","26710"
"New entrant CS","2022","Overseas","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Declared disabled","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Declared disabled","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Declared non-disabled","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Declared non-disabled","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Unknown","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Declared disabled","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Declared disabled","White","440","420","27090","27110"
"New entrant CS","2022","Scotland","Declared non-disabled","Asian","150","150","28770","27230"
"New entrant CS","2022","Scotland","Declared non-disabled","Black","100","90","26490","23450"
"New entrant CS","2022","Scotland","Declared non-disabled","Mixed","60","60","29500","27230"
"New entrant CS","2022","Scotland","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Declared non-disabled","Undeclared","40","40","[c]","[c]"
"New entrant CS","2022","Scotland","Declared non-disabled","Unknown","140","130","23560","22000"
"New entrant CS","2022","Scotland","Declared non-disabled","White","3520","3460","29060","27230"
"New entrant CS","2022","Scotland","Undeclared","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Undeclared","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Undeclared","White","100","100","28930","27400"
"New entrant CS","2022","Scotland","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Unknown","Unknown","2490","2400","28840","26130"
"New entrant CS","2022","Scotland","Unknown","White","410","400","30520","27230"
"New entrant CS","2022","South East (England)","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Declared disabled","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Declared disabled","White","340","330","27880","25110"
"New entrant CS","2022","South East (England)","Declared non-disabled","Asian","160","150","29130","27570"
"New entrant CS","2022","South East (England)","Declared non-disabled","Black","140","140","27630","27570"
"New entrant CS","2022","South East (England)","Declared non-disabled","Mixed","100","100","27120","26350"
"New entrant CS","2022","South East (England)","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Declared non-disabled","Undeclared","40","30","[c]","[c]"
"New entrant CS","2022","South East (England)","Declared non-disabled","Unknown","120","110","29380","26930"
"New entrant CS","2022","South East (England)","Declared non-disabled","White","2380","2280","28900","26350"
"New entrant CS","2022","South East (England)","Undeclared","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Undeclared","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Undeclared","Undeclared","30","30","[c]","[c]"
"New entrant CS","2022","South East (England)","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Undeclared","White","120","110","27530","25540"
"New entrant CS","2022","South East (England)","Unknown","Asian","30","30","[c]","[c]"
"New entrant CS","2022","South East (England)","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Unknown","Unknown","1550","1450","27840","25630"
"New entrant CS","2022","South East (England)","Unknown","White","350","320","29080","25770"
"New entrant CS","2022","South West (England)","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Declared disabled","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Declared disabled","White","400","380","29170","25480"
"New entrant CS","2022","South West (England)","Declared non-disabled","Asian","130","130","30860","27570"
"New entrant CS","2022","South West (England)","Declared non-disabled","Black","70","70","30810","29390"
"New entrant CS","2022","South West (England)","Declared non-disabled","Mixed","70","70","25950","25550"
"New entrant CS","2022","South West (England)","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Declared non-disabled","Undeclared","50","50","31040","26810"
"New entrant CS","2022","South West (England)","Declared non-disabled","Unknown","200","200","28770","26030"
"New entrant CS","2022","South West (England)","Declared non-disabled","White","2850","2760","29630","26350"
"New entrant CS","2022","South West (England)","Undeclared","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Undeclared","White","90","80","28090","26360"
"New entrant CS","2022","South West (England)","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Unknown","Unknown","1290","1240","27760","24090"
"New entrant CS","2022","South West (England)","Unknown","White","370","360","32930","28840"
"New entrant CS","2022","Unknown","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Declared disabled","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Declared disabled","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Declared non-disabled","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Declared non-disabled","White","190","180","32420","28200"
"New entrant CS","2022","Unknown","Undeclared","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Black","[c]","[c]","[c]","[c]"
