"Status","Year","Region_ITL1","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Unknown","Department of Health and Social Care","Female","40","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Ministry of Defence","Female","50","50","[c]","[c]"
"New entrant CS","2022","Unknown","Ministry of Defence","Male","130","130","22100","16190"
"New entrant CS","2022","Unknown","Ministry of Justice","Female","220","190","26680","23160"
"New entrant CS","2022","Unknown","Ministry of Justice","Male","80","70","[c]","[c]"
"New entrant CS","2022","Unknown","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Department for Business, Energy and Industrial Strategy","Female","210","190","26960","21810"
"New entrant CS","2022","Wales","Department for Business, Energy and Industrial Strategy","Male","170","170","29860","24500"
"New entrant CS","2022","Wales","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Department for Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Department for Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Department for Environment, Food and Rural Affairs","Female","40","40","[c]","[c]"
"New entrant CS","2022","Wales","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Department for Transport","Female","330","310","22520","21840"
"New entrant CS","2022","Wales","Department for Transport","Male","310","300","23670","21840"
"New entrant CS","2022","Wales","Department for Work and Pensions","Female","290","280","24780","27570"
"New entrant CS","2022","Wales","Department for Work and Pensions","Male","240","240","24650","27570"
"New entrant CS","2022","Wales","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Estyn","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Estyn","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","HM Land Registry","Female","30","30","[c]","[c]"
"New entrant CS","2022","Wales","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","HM Revenue and Customs","Female","240","230","25050","21250"
"New entrant CS","2022","Wales","HM Revenue and Customs","Male","260","250","26410","21250"
"New entrant CS","2022","Wales","Home Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Home Office","Male","30","30","[c]","[c]"
"New entrant CS","2022","Wales","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Ministry of Defence","Male","40","40","[c]","[c]"
"New entrant CS","2022","Wales","Ministry of Justice","Female","510","490","23410","23140"
"New entrant CS","2022","Wales","Ministry of Justice","Male","340","340","26210","23170"
"New entrant CS","2022","Wales","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","UK Statistics Authority","Female","300","280","30650","30710"
"New entrant CS","2022","Wales","UK Statistics Authority","Male","260","260","30930","30210"
"New entrant CS","2022","Wales","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Welsh Government","Female","220","210","33840","31210"
"New entrant CS","2022","Wales","Welsh Government","Male","140","140","35580","31210"
"New entrant CS","2022","West Midlands (England)","Attorney General's Departments","Female","40","40","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Cabinet Office","Female","50","50","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Cabinet Office","Male","50","50","55780","49850"
"New entrant CS","2022","West Midlands (England)","Department for Business, Energy and Industrial Strategy","Female","40","40","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Department for Education","Female","110","100","31740","29360"
"New entrant CS","2022","West Midlands (England)","Department for Education","Male","80","80","35300","29360"
"New entrant CS","2022","West Midlands (England)","Department for Environment, Food and Rural Affairs","Female","120","110","28740","24920"
"New entrant CS","2022","West Midlands (England)","Department for Environment, Food and Rural Affairs","Male","60","60","34330","29180"
"New entrant CS","2022","West Midlands (England)","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Department for Levelling Up, Housing and Communities","Female","70","70","32580","30190"
"New entrant CS","2022","West Midlands (England)","Department for Levelling Up, Housing and Communities","Male","60","60","34070","30190"
"New entrant CS","2022","West Midlands (England)","Department for Transport","Female","90","90","27970","24590"
"New entrant CS","2022","West Midlands (England)","Department for Transport","Male","130","130","28530","26130"
"New entrant CS","2022","West Midlands (England)","Department for Work and Pensions","Female","550","530","25790","27570"
"New entrant CS","2022","West Midlands (England)","Department for Work and Pensions","Male","330","320","26420","27570"
"New entrant CS","2022","West Midlands (England)","Department of Health and Social Care","Female","100","90","34720","31690"
"New entrant CS","2022","West Midlands (England)","Department of Health and Social Care","Male","40","40","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","HM Revenue and Customs","Female","390","370","25600","21250"
"New entrant CS","2022","West Midlands (England)","HM Revenue and Customs","Male","400","400","27760","26590"
"New entrant CS","2022","West Midlands (England)","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Home Office","Female","50","50","25730","24880"
"New entrant CS","2022","West Midlands (England)","Home Office","Male","50","50","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Ministry of Defence","Female","100","90","31050","26350"
"New entrant CS","2022","West Midlands (England)","Ministry of Defence","Male","110","100","28810","26350"
"New entrant CS","2022","West Midlands (England)","Ministry of Justice","Female","1260","1180","25020","23140"
"New entrant CS","2022","West Midlands (England)","Ministry of Justice","Male","720","670","25870","23140"
"New entrant CS","2022","West Midlands (England)","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Office of Qualifications and Examinations Regulation","Female","40","40","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
