"Status","Year","Region_ITL2","Ethnicity","Disability","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Devon","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon","Unknown","Unknown","210","190","25660","22850"
"New entrant CS","2021","Devon","White","Declared disabled","60","60","24180","23140"
"New entrant CS","2021","Devon","White","Declared non-disabled","600","570","26050","22850"
"New entrant CS","2021","Devon","White","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon","White","Unknown","110","110","28720","24240"
"New entrant CS","2021","Dorset and Somerset","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset and Somerset","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset and Somerset","Black","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset and Somerset","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset and Somerset","Black","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset and Somerset","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset and Somerset","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset and Somerset","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset and Somerset","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset and Somerset","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset and Somerset","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset and Somerset","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset and Somerset","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset and Somerset","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset and Somerset","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset and Somerset","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset and Somerset","Unknown","Unknown","120","110","26520","22850"
"New entrant CS","2021","Dorset and Somerset","White","Declared disabled","30","30","[c]","[c]"
"New entrant CS","2021","Dorset and Somerset","White","Declared non-disabled","300","290","25640","26240"
"New entrant CS","2021","Dorset and Somerset","White","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset and Somerset","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Asian","Declared non-disabled","40","30","[c]","[c]"
"New entrant CS","2021","East Anglia","Asian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Black","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Anglia","Unknown","Unknown","250","240","25260","22920"
"New entrant CS","2021","East Anglia","White","Declared disabled","110","110","25800","27570"
"New entrant CS","2021","East Anglia","White","Declared non-disabled","790","760","26810","26670"
"New entrant CS","2021","East Anglia","White","Undeclared","40","40","[c]","[c]"
"New entrant CS","2021","East Anglia","White","Unknown","80","80","28420","22350"
"New entrant CS","2021","East Wales","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Asian","Declared non-disabled","50","50","24510","20760"
"New entrant CS","2021","East Wales","Asian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Black","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","Unknown","Unknown","700","680","25680","23050"
"New entrant CS","2021","East Wales","White","Declared disabled","100","90","28070","25480"
"New entrant CS","2021","East Wales","White","Declared non-disabled","760","740","26670","23050"
"New entrant CS","2021","East Wales","White","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Wales","White","Unknown","180","170","30590","29540"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","Black","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","Unknown","Unknown","140","130","23910","22350"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","White","Declared disabled","30","30","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","White","Declared non-disabled","190","190","24460","22920"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","White","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","White","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Asian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Black","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Chinese","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","Unknown","Unknown","960","930","29590","23340"
"New entrant CS","2021","Eastern Scotland","White","Declared disabled","130","130","28810","27570"
"New entrant CS","2021","Eastern Scotland","White","Declared non-disabled","780","760","28070","26160"
"New entrant CS","2021","Eastern Scotland","White","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Eastern Scotland","White","Unknown","70","70","30590","27570"
"New entrant CS","2021","Essex","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Asian","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2021","Essex","Asian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Black","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Black","Declared non-disabled","70","70","27790","29290"
"New entrant CS","2021","Essex","Black","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Unknown","Unknown","200","190","27010","24880"
"New entrant CS","2021","Essex","White","Declared disabled","40","40","[c]","[c]"
"New entrant CS","2021","Essex","White","Declared non-disabled","310","300","27180","29290"
"New entrant CS","2021","Essex","White","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","White","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Asian","Declared non-disabled","100","100","30740","27570"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Asian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Black","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Black","Declared non-disabled","60","50","30050","27570"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Black","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Chinese","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Mixed","Declared non-disabled","70","70","29420","27570"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
