"Status","Year","Responsibility_level","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","G6/G7","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Operational Delivery","Westminster","50","50","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Operational Delivery","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Operational Delivery","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Operational Delivery","Worcestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Operational Delivery","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Operational Research","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Operational Research","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Operational Research","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Operational Research","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Operational Research","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Operational Research","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Other","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Other","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Other","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Other","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Other","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Other","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Other","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Other","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Other","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Planning","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Planning","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Planning Inspectors","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Policy","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Policy","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Policy","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Policy","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Policy","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Policy","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Policy","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Policy","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Policy","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Policy","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Policy","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Policy","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Policy","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Policy","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Policy","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Policy","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Policy","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Policy","Solihull","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Policy","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Policy","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Policy","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Policy","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Policy","Westminster","490","470","56290","53910"
"Leaver Dept.","2021","G6/G7","Policy","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Project Delivery","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Project Delivery","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Project Delivery","Blackpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Project Delivery","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Project Delivery","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Project Delivery","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Project Delivery","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Project Delivery","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Project Delivery","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Project Delivery","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Project Delivery","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Project Delivery","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Project Delivery","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Project Delivery","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Project Delivery","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Project Delivery","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Project Delivery","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Project Delivery","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Project Delivery","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Project Delivery","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Project Delivery","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Project Delivery","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Project Delivery","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Project Delivery","Worcestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Project Delivery","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Property","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Property","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Property","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Property","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Property","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Property","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Psychology","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Science and Engineering","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Science and Engineering","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Science and Engineering","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Science and Engineering","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Science and Engineering","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Science and Engineering","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Science and Engineering","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Science and Engineering","West Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Science and Engineering","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Science and Engineering","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Science and Engineering","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Security","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Social Research","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Social Research","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Social Research","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Statistics","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Statistics","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Statistics","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Statistics","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Blackpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Bradford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Swindon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Thurrock","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Tower Hamlets","50","50","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Unknown","50","50","58110","56170"
"Leaver Dept.","2021","G6/G7","Unknown","West Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Westminster","530","430","57820","55650"
"Leaver Dept.","2021","G6/G7","Unknown","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Commercial","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Commercial","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Communications","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Communications","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Communications","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Counter Fraud","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Digital, Data and Technology","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Digital, Data and Technology","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Economics","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Finance","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Finance","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Finance","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Human Resources","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Human Resources","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Human Resources","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Internal Audit","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","International Trade","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Legal","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Legal","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Legal","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Operational Delivery","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Operational Delivery","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Operational Delivery","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Operational Delivery","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Operational Delivery","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Operational Delivery","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Operational Delivery","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Operational Delivery","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Operational Delivery","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Other","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Other","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Other","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Other","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Planning","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Policy","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Policy","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Policy","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Policy","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Policy","Swindon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Policy","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Policy","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Policy","Westminster","80","70","86640","76540"
"Leaver Dept.","2021","SCS","Policy","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Project Delivery","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Project Delivery","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Project Delivery","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Project Delivery","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Project Delivery","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Property","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Property","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Security","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Statistics","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Statistics","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Unknown","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Unknown","Blackpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Unknown","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Unknown","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Unknown","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Unknown","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Unknown","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Unknown","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Unknown","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Unknown","West Lothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Unknown","Westminster","100","80","85750","78070"
"Leaver Dept.","2021","SEO/HEO","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","40","40","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Commercial","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Commercial","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Commercial","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Commercial","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Commercial","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Commercial","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Commercial","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Commercial","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Commercial","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Commercial","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Commercial","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Commercial","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Commercial","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Commercial","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
